subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
002,Accumbens-area,subcortical,39,46,12748.0,17878.0,-0.16750473453928036,-0.33819651011057095
002,Amygdala,subcortical,38,45,19086.0,27001.0,-0.17174040401848678,-0.3469188203604499
002,Caudate,subcortical,34,41,183752.0,226994.0,-0.105276740369961,-0.21133656302656353
002,Cerebellum-Cortex,cerebellum,32,78,198081.0,204768.0,-0.016599271687406447,-0.03320159300829532
002,Hippocampus,subcortical,37,44,84935.0,85873.0,-0.005491546063416233,-0.0109832025348195
002,Pallidum,subcortical,36,43,154494.0,154038.0,0.00147796662906927,0.0029559354104403794
002,Putamen,subcortical,35,42,332602.0,347811.0,-0.02235260055289949,-0.044712648822248874
002,Thalamus-Proper,subcortical,33,40,377652.0,359664.0,0.02439659521833244,0.048802874364279436
002,caudalanteriorcingulate,cortex,1,47,130290.0,117844.0,0.05015838216447564,0.10040101930526445
002,caudalmiddlefrontal,cortex,2,48,280609.0,213775.0,0.13518641379979934,0.2720381812388487
002,cuneus,cortex,3,49,140106.0,115214.0,0.09749334168886103,0.19560801032272673
002,entorhinal,cortex,4,50,11432.0,7589.0,0.20203985069134114,0.4097166102057906
002,fusiform,cortex,5,51,197334.0,182763.0,0.03833495134136813,0.07670749305776808
002,inferiorparietal,cortex,6,52,380021.0,392434.0,-0.016069544504210602,-0.032141855865568725
002,inferiortemporal,cortex,7,53,191039.0,185962.0,0.013466807780350715,0.026935243919049567
002,insula,cortex,31,77,215115.0,171919.0,0.11160776572600857,0.22414933319085828
002,isthmuscingulate,cortex,8,54,122978.0,146710.0,-0.08799798285426122,-0.1764523715654304
002,lateraloccipital,cortex,9,55,300034.0,305644.0,-0.009262347319863029,-0.018525224418169926
002,lateralorbitofrontal,cortex,10,56,138198.0,155715.0,-0.05959926917148952,-0.11933997386449499
002,lingual,cortex,11,57,183764.0,169729.0,0.0397037565100299,0.07944927822106933
002,medialorbitofrontal,cortex,12,58,89706.0,83190.0,0.03768739589117157,0.07541050816404941
002,middletemporal,cortex,13,59,285969.0,280526.0,0.009608204838524611,0.01921700104741472
002,paracentral,cortex,15,61,207056.0,194278.0,0.03183881754349245,0.06369916507518235
002,parahippocampal,cortex,14,60,40703.0,36947.0,0.048370895041854475,0.09681734650612203
002,parsopercularis,cortex,16,62,134682.0,132748.0,0.007231798975432823,0.014463850102278145
002,parsorbitalis,cortex,17,63,76907.0,82393.0,-0.034438166980539864,-0.06890358217347929
002,parstriangularis,cortex,18,64,120081.0,125596.0,-0.022448173821725273,-0.0449038913211999
002,pericalcarine,cortex,19,65,72528.0,91936.0,-0.11800758828679833,-0.23711998859838568
002,postcentral,cortex,20,66,278542.0,273102.0,0.009861432373052186,0.0197235041187987
002,posteriorcingulate,cortex,21,67,145183.0,170986.0,-0.08161141667905455,-0.1635866661594859
002,precentral,cortex,22,68,487122.0,448755.0,0.04099577188027914,0.08203752325468563
002,precuneus,cortex,23,69,293681.0,281901.0,0.020466241126372957,0.04093819877852707
002,rostralanteriorcingulate,cortex,24,70,95874.0,66871.0,0.17821131217548927,0.3602694390421219
002,rostralmiddlefrontal,cortex,25,71,284458.0,314119.0,-0.04955252206483042,-0.09918627975298792
002,superiorfrontal,cortex,26,72,848559.0,915131.0,-0.03774586236810324,-0.07552760769719775
002,superiorparietal,cortex,27,73,355739.0,368728.0,-0.01792904300678982,-0.035861928955682895
002,superiortemporal,cortex,28,74,286041.0,257250.0,0.052993699509102855,0.10608678247446864
002,supramarginal,cortex,29,75,253232.0,202045.0,0.11243045442664576,0.225815619722554
002,transversetemporal,cortex,30,76,31155.0,15279.0,0.34190463884222766,0.7124954094256081
