subject,fs_default_index,name,side,region_type,strength
011,1,L.caudalanteriorcingulate,L,cortex,100183.0
011,2,L.caudalmiddlefrontal,L,cortex,234691.0
011,3,L.cuneus,L,cortex,101898.0
011,4,L.entorhinal,L,cortex,12117.0
011,5,L.fusiform,L,cortex,143971.0
011,6,L.inferiorparietal,L,cortex,334213.0
011,7,L.inferiortemporal,L,cortex,185289.0
011,8,L.isthmuscingulate,L,cortex,96225.0
011,9,L.lateraloccipital,L,cortex,243043.0
011,10,L.lateralorbitofrontal,L,cortex,150999.0
011,11,L.lingual,L,cortex,134500.0
011,12,L.medialorbitofrontal,L,cortex,110533.0
011,13,L.middletemporal,L,cortex,291696.0
011,14,L.parahippocampal,L,cortex,35397.0
011,15,L.paracentral,L,cortex,196629.0
011,16,L.parsopercularis,L,cortex,131461.0
011,17,L.parsorbitalis,L,cortex,70655.0
011,18,L.parstriangularis,L,cortex,145463.0
011,19,L.pericalcarine,L,cortex,59658.0
011,20,L.postcentral,L,cortex,288658.0
011,21,L.posteriorcingulate,L,cortex,137790.0
011,22,L.precentral,L,cortex,469752.0
011,23,L.precuneus,L,cortex,344026.0
011,24,L.rostralanteriorcingulate,L,cortex,90218.0
011,25,L.rostralmiddlefrontal,L,cortex,274920.0
011,26,L.superiorfrontal,L,cortex,827580.0
011,27,L.superiorparietal,L,cortex,450741.0
011,28,L.superiortemporal,L,cortex,258258.0
011,29,L.supramarginal,L,cortex,287283.0
011,30,L.transversetemporal,L,cortex,29283.0
011,31,L.insula,L,cortex,172775.0
011,32,L.Cerebellum-Cortex,L,cerebellum,152154.0
011,33,L.Thalamus-Proper,L,subcortical,389530.0
011,34,L.Caudate,L,subcortical,200870.0
011,35,L.Putamen,L,subcortical,288275.0
011,36,L.Pallidum,L,subcortical,150353.0
011,37,L.Hippocampus,L,subcortical,76231.0
011,38,L.Amygdala,L,subcortical,21829.0
011,39,L.Accumbens-area,L,subcortical,17382.0
011,40,R.Thalamus-Proper,R,subcortical,402107.0
011,41,R.Caudate,R,subcortical,232886.0
011,42,R.Putamen,R,subcortical,307239.0
011,43,R.Pallidum,R,subcortical,140244.0
011,44,R.Hippocampus,R,subcortical,81115.0
011,45,R.Amygdala,R,subcortical,22066.0
011,46,R.Accumbens-area,R,subcortical,20163.0
011,47,R.caudalanteriorcingulate,R,cortex,74759.0
011,48,R.caudalmiddlefrontal,R,cortex,216746.0
011,49,R.cuneus,R,cortex,121290.0
011,50,R.entorhinal,R,cortex,11248.0
011,51,R.fusiform,R,cortex,138926.0
011,52,R.inferiorparietal,R,cortex,334696.0
011,53,R.inferiortemporal,R,cortex,173869.0
011,54,R.isthmuscingulate,R,cortex,104058.0
011,55,R.lateraloccipital,R,cortex,275947.0
011,56,R.lateralorbitofrontal,R,cortex,187517.0
011,57,R.lingual,R,cortex,132941.0
011,58,R.medialorbitofrontal,R,cortex,79519.0
011,59,R.middletemporal,R,cortex,290596.0
011,60,R.parahippocampal,R,cortex,33977.0
011,61,R.paracentral,R,cortex,152139.0
011,62,R.parsopercularis,R,cortex,140055.0
011,63,R.parsorbitalis,R,cortex,65953.0
011,64,R.parstriangularis,R,cortex,137173.0
011,65,R.pericalcarine,R,cortex,65660.0
011,66,R.postcentral,R,cortex,286808.0
011,67,R.posteriorcingulate,R,cortex,114063.0
011,68,R.precentral,R,cortex,466652.0
011,69,R.precuneus,R,cortex,335198.0
011,70,R.rostralanteriorcingulate,R,cortex,43857.0
011,71,R.rostralmiddlefrontal,R,cortex,340731.0
011,72,R.superiorfrontal,R,cortex,878688.0
011,73,R.superiorparietal,R,cortex,393752.0
011,74,R.superiortemporal,R,cortex,278775.0
011,75,R.supramarginal,R,cortex,241736.0
011,76,R.transversetemporal,R,cortex,22085.0
011,77,R.insula,R,cortex,163336.0
011,78,R.Cerebellum-Cortex,R,cerebellum,165865.0
