subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
011,Accumbens-area,subcortical,39,46,17382.0,20163.0,-0.07407111466240511,-0.14841405364067015
011,Amygdala,subcortical,38,45,21829.0,22066.0,-0.005399248205946007,-0.010798601345888947
011,Caudate,subcortical,34,41,200870.0,232886.0,-0.07381108272853863,-0.14789113080116645
011,Cerebellum-Cortex,cerebellum,32,78,152154.0,165865.0,-0.04311377622091762,-0.08628103863190958
011,Hippocampus,subcortical,37,44,76231.0,81115.0,-0.03103987390845652,-0.062099696753286256
011,Pallidum,subcortical,36,43,150353.0,140244.0,0.03478700743641538,0.06960209993841925
011,Putamen,subcortical,35,42,288275.0,307239.0,-0.03184475931716131,-0.06371106068347118
011,Thalamus-Proper,subcortical,33,40,389530.0,402107.0,-0.015887332198975035,-0.0317773381889006
011,caudalanteriorcingulate,cortex,1,47,100183.0,74759.0,0.1453281659064147,0.2927289072171916
011,caudalmiddlefrontal,cortex,2,48,234691.0,216746.0,0.03975084009507417,0.07954359424621829
011,cuneus,cortex,3,49,101898.0,121290.0,-0.08688639174149147,-0.1742120593701017
011,entorhinal,cortex,4,50,12117.0,11248.0,0.03719238176760111,0.07441909018107638
011,fusiform,cortex,5,51,143971.0,138926.0,0.01783334570532738,0.0356704731370813
011,inferiorparietal,cortex,6,52,334213.0,334696.0,-0.0007220713131382595,-0.0014441428772623002
011,inferiortemporal,cortex,7,53,185289.0,173869.0,0.03179659091541884,0.06361462623474903
011,insula,cortex,31,77,172775.0,163336.0,0.028082984490242806,0.056180741143559615
011,isthmuscingulate,cortex,8,54,96225.0,104058.0,-0.039109659831338656,-0.07825923682669392
011,lateraloccipital,cortex,9,55,243043.0,275947.0,-0.06340006551185957,-0.12697043587329956
011,lateralorbitofrontal,cortex,10,56,150999.0,187517.0,-0.1078767325621241,-0.21659629369071934
011,lingual,cortex,11,57,134500.0,132941.0,0.005829323103039549,0.011658778266287575
011,medialorbitofrontal,cortex,12,58,110533.0,79519.0,0.1631869172647486,0.32931813209040844
011,middletemporal,cortex,13,59,291696.0,290596.0,0.0018890865751203863,0.0037781776445737747
011,paracentral,cortex,15,61,196629.0,152139.0,0.1275633085604184,0.2565241278104246
011,parahippocampal,cortex,14,60,35397.0,33977.0,0.020468763513708306,0.04094324566743373
011,parsopercularis,cortex,16,62,131461.0,140055.0,-0.031651910016352626,-0.06332497292088446
011,parsorbitalis,cortex,17,63,70655.0,65953.0,0.03441965331459358,0.06886651089915595
011,parstriangularis,cortex,18,64,145463.0,137173.0,0.02933101232680904,0.05867885581772408
011,pericalcarine,cortex,19,65,59658.0,65660.0,-0.047894157263920586,-0.09586165684745508
011,postcentral,cortex,20,66,288658.0,286808.0,0.0032147859300115035,0.006429594009710814
011,posteriorcingulate,cortex,21,67,137790.0,114063.0,0.09420971757334635,0.18897985967696504
011,precentral,cortex,22,68,469752.0,466652.0,0.003310536905011085,0.00662109799840853
011,precuneus,cortex,23,69,344026.0,335198.0,0.012997185022908496,0.025995833909601848
011,rostralanteriorcingulate,cortex,24,70,90218.0,43857.0,0.34578407607682266,0.7212946225032514
011,rostralmiddlefrontal,cortex,25,71,274920.0,340731.0,-0.10689660213335153,-0.21461316341426154
011,superiorfrontal,cortex,26,72,827580.0,878688.0,-0.029953090604758457,-0.059924106554994985
011,superiorparietal,cortex,27,73,450741.0,393752.0,0.06748309340633966,0.13517162566993698
011,superiortemporal,cortex,28,74,258258.0,278775.0,-0.038204356156884216,-0.07644591959672463
011,supramarginal,cortex,29,75,287283.0,241736.0,0.08609709670163075,0.1726215710455594
011,transversetemporal,cortex,30,76,29283.0,22085.0,0.1401261485749883,0.28210849781244796
