0,337,58,18,19,19,26,4128,23,982,22,1437,32,199,1307,358,78,609,4,154,5217,196,6802,4529,1459,16903,487,58,33,4,121,11,692,734,673,216,216,4,247,803,432,908,258,34,3,70,603,1596,3,0,3,62,9,102,1,374,3,261,72,10,148,682,87,929,3,81,318,354,234,230,4665,12353,105,42,82,2,106,15
337,0,69,4,287,2241,2716,164,120,76,38,20,4433,21,761,4174,48,1439,10,3369,267,39392,770,28,37286,46693,6799,2998,5821,266,565,81,3398,8878,2801,1040,129,32,12,1565,446,1272,470,66,7,8,269,6608,3,0,5,265,66,157,3,23,5,25,297,9,718,1211,20,404,0,403,564,3244,535,14,2575,13928,275,66,338,2,120,75
58,69,0,141,3579,3143,3032,13403,22501,803,17769,112,2679,2783,7,31,129,119,12999,54,158,157,18228,50,129,355,9987,3778,144,167,512,241,5797,85,2854,1439,4023,418,25,1050,11,629,173,1327,135,7,3,12,6096,14,711,1129,957,3474,3095,69,3000,21,741,239,17,3,23,10,2676,35,20,30,3311,4,22,77,3067,446,55,3,73,112
18,4,141,0,1090,60,1172,218,108,310,396,35,76,1256,1,4,29,19,80,3,26,6,214,7,24,78,103,407,8,2,141,1518,409,18,279,204,4946,1531,11,28,2,7,5,14,2,3,0,3,19,1,2,5,4,11,9,7,35,5,3,3,4,0,0,0,9,7,3,3,20,0,3,16,20,4,3,0,0,199
19,287,3579,1090,0,17051,24235,1023,38141,1232,15464,168,5750,6334,3,30,119,103,3105,252,28,521,668,74,218,390,11535,2664,344,56,249,14309,2634,133,1490,1086,8017,516,69,302,17,95,117,325,22,12,3,9,838,8,159,145,125,302,502,34,654,29,103,104,20,7,0,5,364,42,9,38,389,8,15,73,389,78,29,1,11,4420
19,2241,3143,60,17051,0,33221,1161,26177,873,1022,165,56577,374,68,388,226,312,339,2575,62,4750,6413,65,1122,1516,57836,25193,26455,2435,2438,643,16728,956,6855,3744,3274,647,39,1121,34,457,251,467,98,13,13,79,659,4,98,1546,333,531,294,38,203,36,588,37,158,32,6,14,174,266,144,249,4232,6,43,305,3610,759,646,27,96,343
26,2716,3032,1172,24235,33221,0,470,20110,3355,12423,370,36583,4288,52,492,294,283,3357,2740,39,4793,1051,112,1203,1198,7759,8092,5231,194,962,242,3453,478,2891,2308,14002,5724,122,206,40,103,83,138,11,28,3,59,424,1,47,240,66,170,252,50,201,48,98,46,67,9,1,5,140,88,31,146,730,8,27,226,559,81,101,3,9,74
4128,164,13403,218,1023,1161,470,0,5070,227,3355,187,399,1718,154,142,34,170,2107,74,6161,146,38681,1009,400,5446,7626,850,246,103,147,52,1565,222,735,324,1213,48,22,676,67,361,157,340,47,10,53,213,2135,9,162,955,293,532,1059,55,812,44,362,114,436,49,15,40,638,355,501,225,3710,9,227,1000,2194,390,214,18,71,52
23,120,22501,108,38141,26177,20110,5070,0,1811,32777,250,10490,1140,5,61,388,331,15473,124,15,260,2041,110,305,714,25849,8620,264,205,1166,1388,8725,233,5243,2204,4287,737,60,848,16,417,95,947,76,17,2,8,4978,27,583,708,609,2652,2866,60,2065,39,468,208,18,3,1,6,2021,41,12,19,2061,3,13,63,2072,260,34,7,60,416
982,76,803,310,1232,873,3355,227,1811,0,2447,13644,3452,232,26,289,7593,2723,704,122,273,219,413,7915,10589,14604,818,10129,186,62,4675,81,3288,7797,7847,2658,1045,139,3580,198,1184,469,379,87,22,945,133,15,132,4,17,122,47,82,93,5674,64,4811,70,17,13,15,201,204,51,15,36,23,285,687,1198,7465,164,101,13,2,153,47
