subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
043,Accumbens-area,subcortical,39,46,18876.0,18158.0,0.019387589782362154,0.03878003891457565
043,Amygdala,subcortical,38,45,18273.0,24365.0,-0.1428772456494207,-0.2877231157730123
043,Caudate,subcortical,34,41,182381.0,156701.0,0.07573389327655257,0.15175837458529592
043,Cerebellum-Cortex,cerebellum,32,78,327109.0,321187.0,0.009134716240729543,0.018269940659235075
043,Hippocampus,subcortical,37,44,93454.0,94355.0,-0.00479742717335165,-0.009594927957227523
043,Pallidum,subcortical,36,43,162258.0,160752.0,0.004662394353116003,0.009324856274287066
043,Putamen,subcortical,35,42,283481.0,331081.0,-0.07745353601426708,-0.15521795690910578
043,Thalamus-Proper,subcortical,33,40,375342.0,362534.0,0.017357930058709052,0.03471934735120853
043,caudalanteriorcingulate,cortex,1,47,96308.0,76054.0,0.1175084995532658,0.2361077747837791
043,caudalmiddlefrontal,cortex,2,48,246457.0,205459.0,0.09072039936625391,0.18194103542641507
043,cuneus,cortex,3,49,138847.0,97015.0,0.17735794659589083,0.3585070017464647
043,entorhinal,cortex,4,50,17034.0,8242.0,0.3478398480772274,0.7259683138022637
043,fusiform,cortex,5,51,154128.0,132551.0,0.07526536649004636,0.15081594898579453
043,inferiorparietal,cortex,6,52,387025.0,439206.0,-0.06315546136613126,-0.12647926087766415
043,inferiortemporal,cortex,7,53,211472.0,192626.0,0.046637201866873874,0.09334211695451292
043,insula,cortex,31,77,131785.0,128615.0,0.01217357910906298,0.024348361042463094
043,isthmuscingulate,cortex,8,54,106048.0,77347.0,0.15649826876414297,0.3155900302818373
043,lateraloccipital,cortex,9,55,315486.0,332769.0,-0.026660804775898373,-0.05333424858274722
043,lateralorbitofrontal,cortex,10,56,143238.0,154368.0,-0.037398439547589764,-0.07483177977214146
043,lingual,cortex,11,57,197397.0,143350.0,0.15861328199514596,0.31992773698612914
043,medialorbitofrontal,cortex,12,58,99275.0,83997.0,0.08336243397791261,0.16711269309748605
043,middletemporal,cortex,13,59,270929.0,245247.0,0.04975434735439075,0.09959092797895898
043,paracentral,cortex,15,61,134107.0,181366.0,-0.1498036282027305,-0.301879100245998
043,parahippocampal,cortex,14,60,34557.0,29971.0,0.07106992313414331,0.14237988714052982
043,parsopercularis,cortex,16,62,209491.0,168036.0,0.10980671581105457,0.2205025368505618
043,parsorbitalis,cortex,17,63,67432.0,59831.0,0.059726707684087284,0.119595761409853
043,parstriangularis,cortex,18,64,181263.0,141818.0,0.12209012600555279,0.24540446990755396
043,pericalcarine,cortex,19,65,28133.0,51743.0,-0.29558315388852724,-0.609345892773388
043,postcentral,cortex,20,66,298761.0,273143.0,0.0447942311996419,0.08964845508311096
043,posteriorcingulate,cortex,21,67,83091.0,98860.0,-0.08666619034795082,-0.1737683151317286
043,precentral,cortex,22,68,485435.0,446245.0,0.0420637987291774,0.0841772676237569
043,precuneus,cortex,23,69,294587.0,239567.0,0.10300400259101308,0.20674124821773146
043,rostralanteriorcingulate,cortex,24,70,82761.0,67775.0,0.09955093798161237,0.19976354055156034
043,rostralmiddlefrontal,cortex,25,71,300261.0,307009.0,-0.01111202595221236,-0.02222496669284593
043,superiorfrontal,cortex,26,72,791872.0,882184.0,-0.053948016075925774,-0.1080008884378716
043,superiorparietal,cortex,27,73,341429.0,408352.0,-0.08925672963171913,-0.17898979645198507
043,superiortemporal,cortex,28,74,263184.0,259094.0,0.007831078467789186,0.015662477112075086
043,supramarginal,cortex,29,75,283534.0,239781.0,0.08360738751994497,0.1676060386696811
043,transversetemporal,cortex,30,76,35638.0,17201.0,0.3489278752436647,0.7284449626409693
