subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
046,Accumbens-area,subcortical,39,46,19861.0,26527.0,-0.14370095714408898,-0.2894050724064169
046,Amygdala,subcortical,38,45,15690.0,33753.0,-0.3653297736787816,-0.7660457355121033
046,Caudate,subcortical,34,41,182603.0,189322.0,-0.018065470188882167,-0.036134871726794845
046,Cerebellum-Cortex,cerebellum,32,78,341473.0,329655.0,0.01760915950459525,0.03522195988138016
046,Hippocampus,subcortical,37,44,96653.0,107234.0,-0.05189639359056732,-0.10388611752281171
046,Pallidum,subcortical,36,43,132929.0,131554.0,0.005198821852444202,0.010397737381374483
046,Putamen,subcortical,35,42,280007.0,354308.0,-0.11713580791877852,-0.2353519884944413
046,Thalamus-Proper,subcortical,33,40,379206.0,345951.0,0.04585903466421754,0.09178244650872978
046,caudalanteriorcingulate,cortex,1,47,80262.0,95186.0,-0.08506224066390042,-0.17053658861807697
046,caudalmiddlefrontal,cortex,2,48,249745.0,271421.0,-0.04159135476988138,-0.0832307236650714
046,cuneus,cortex,3,49,185869.0,195043.0,-0.02408430293611123,-0.04817792257346645
046,entorhinal,cortex,4,50,14299.0,5866.0,0.4181998512273742,0.8910166341954509
046,fusiform,cortex,5,51,185284.0,166375.0,0.053770840501736056,0.10764550638277623
046,inferiorparietal,cortex,6,52,360711.0,383537.0,-0.030669884232137675,-0.06135901224306074
046,inferiortemporal,cortex,7,53,213648.0,201841.0,0.028417118142718578,0.0568495422017369
046,insula,cortex,31,77,119070.0,127097.0,-0.03260794501293837,-0.06523901899191752
046,isthmuscingulate,cortex,8,54,101649.0,90066.0,0.06041780768327987,0.12098296744156337
046,lateraloccipital,cortex,9,55,347554.0,303629.0,0.06745415651207111,0.13511348723434433
046,lateralorbitofrontal,cortex,10,56,149451.0,137861.0,0.040339421952441945,0.08072264874176005
046,lingual,cortex,11,57,217178.0,204415.0,0.03027327303821458,0.060565052639696325
046,medialorbitofrontal,cortex,12,58,99840.0,66063.0,0.2035948717021392,0.41296007242895266
046,middletemporal,cortex,13,59,268006.0,269893.0,-0.0035080935268516954,-0.007016215835999543
046,paracentral,cortex,15,61,135429.0,126042.0,0.035900730864990765,0.07183233301006495
046,parahippocampal,cortex,14,60,37894.0,37465.0,0.00569275069998275,0.011385624393896456
046,parsopercularis,cortex,16,62,163680.0,154507.0,0.028828959071237982,0.057673899448501785
046,parsorbitalis,cortex,17,63,85026.0,62908.0,0.14951262049292252,0.3012837504423094
046,parstriangularis,cortex,18,64,126753.0,111049.0,0.0660381325640659,0.1322687654830804
046,pericalcarine,cortex,19,65,92177.0,77361.0,0.08739043754202598,0.17522786410361593
046,postcentral,cortex,20,66,333462.0,244101.0,0.15472078370671252,0.3119468417629817
046,posteriorcingulate,cortex,21,67,111546.0,103765.0,0.03613842302529829,0.07230833490251154
046,precentral,cortex,22,68,505934.0,475026.0,0.03150791061816995,0.06303668661876065
046,precuneus,cortex,23,69,240346.0,299287.0,-0.1092242320243573,-0.2193234274294397
046,rostralanteriorcingulate,cortex,24,70,91798.0,53149.0,0.266642289940461,0.5464912209612292
046,rostralmiddlefrontal,cortex,25,71,250245.0,296869.0,-0.0852180715536433,-0.17085052608260776
046,superiorfrontal,cortex,26,72,733919.0,818411.0,-0.054429148441375225,-0.1089659871056972
046,superiorparietal,cortex,27,73,359690.0,398236.0,-0.05085720769573811,-0.10180224500449034
046,superiortemporal,cortex,28,74,222991.0,242920.0,-0.042774263754236326,-0.08560075912808644
046,supramarginal,cortex,29,75,235043.0,200588.0,0.0790921674536477,0.15851542292886786
046,transversetemporal,cortex,30,76,25512.0,11496.0,0.3787289234760052,0.7971497809310327
