subject,fs_default_index,name,side,region_type,strength
040,1,L.caudalanteriorcingulate,L,cortex,131509.0
040,2,L.caudalmiddlefrontal,L,cortex,280474.0
040,3,L.cuneus,L,cortex,118977.0
040,4,L.entorhinal,L,cortex,16965.0
040,5,L.fusiform,L,cortex,158417.0
040,6,L.inferiorparietal,L,cortex,277189.0
040,7,L.inferiortemporal,L,cortex,168795.0
040,8,L.isthmuscingulate,L,cortex,126652.0
040,9,L.lateraloccipital,L,cortex,305530.0
040,10,L.lateralorbitofrontal,L,cortex,163330.0
040,11,L.lingual,L,cortex,116637.0
040,12,L.medialorbitofrontal,L,cortex,96212.0
040,13,L.middletemporal,L,cortex,240698.0
040,14,L.parahippocampal,L,cortex,36383.0
040,15,L.paracentral,L,cortex,141807.0
040,16,L.parsopercularis,L,cortex,177723.0
040,17,L.parsorbitalis,L,cortex,68153.0
040,18,L.parstriangularis,L,cortex,125425.0
040,19,L.pericalcarine,L,cortex,33227.0
040,20,L.postcentral,L,cortex,294246.0
040,21,L.posteriorcingulate,L,cortex,193866.0
040,22,L.precentral,L,cortex,539619.0
040,23,L.precuneus,L,cortex,280649.0
040,24,L.rostralanteriorcingulate,L,cortex,109906.0
040,25,L.rostralmiddlefrontal,L,cortex,349423.0
040,26,L.superiorfrontal,L,cortex,837563.0
040,27,L.superiorparietal,L,cortex,280352.0
040,28,L.superiortemporal,L,cortex,252857.0
040,29,L.supramarginal,L,cortex,254442.0
040,30,L.transversetemporal,L,cortex,25447.0
040,31,L.insula,L,cortex,178494.0
040,32,L.Cerebellum-Cortex,L,cerebellum,234500.0
040,33,L.Thalamus-Proper,L,subcortical,343755.0
040,34,L.Caudate,L,subcortical,141877.0
040,35,L.Putamen,L,subcortical,364164.0
040,36,L.Pallidum,L,subcortical,156686.0
040,37,L.Hippocampus,L,subcortical,66931.0
040,38,L.Amygdala,L,subcortical,17829.0
040,39,L.Accumbens-area,L,subcortical,14579.0
040,40,R.Thalamus-Proper,R,subcortical,361494.0
040,41,R.Caudate,R,subcortical,171850.0
040,42,R.Putamen,R,subcortical,376915.0
040,43,R.Pallidum,R,subcortical,152771.0
040,44,R.Hippocampus,R,subcortical,68989.0
040,45,R.Amygdala,R,subcortical,15856.0
040,46,R.Accumbens-area,R,subcortical,21507.0
040,47,R.caudalanteriorcingulate,R,cortex,73651.0
040,48,R.caudalmiddlefrontal,R,cortex,243733.0
040,49,R.cuneus,R,cortex,129882.0
040,50,R.entorhinal,R,cortex,10165.0
040,51,R.fusiform,R,cortex,133691.0
040,52,R.inferiorparietal,R,cortex,346314.0
040,53,R.inferiortemporal,R,cortex,174782.0
040,54,R.isthmuscingulate,R,cortex,107848.0
040,55,R.lateraloccipital,R,cortex,318201.0
040,56,R.lateralorbitofrontal,R,cortex,193994.0
040,57,R.lingual,R,cortex,150194.0
040,58,R.medialorbitofrontal,R,cortex,88421.0
040,59,R.middletemporal,R,cortex,260195.0
040,60,R.parahippocampal,R,cortex,33168.0
040,61,R.paracentral,R,cortex,113661.0
040,62,R.parsopercularis,R,cortex,190001.0
040,63,R.parsorbitalis,R,cortex,74057.0
040,64,R.parstriangularis,R,cortex,123153.0
040,65,R.pericalcarine,R,cortex,37802.0
040,66,R.postcentral,R,cortex,272672.0
040,67,R.posteriorcingulate,R,cortex,169191.0
040,68,R.precentral,R,cortex,559995.0
040,69,R.precuneus,R,cortex,274279.0
040,70,R.rostralanteriorcingulate,R,cortex,83561.0
040,71,R.rostralmiddlefrontal,R,cortex,362185.0
040,72,R.superiorfrontal,R,cortex,917617.0
040,73,R.superiorparietal,R,cortex,289202.0
040,74,R.superiortemporal,R,cortex,267020.0
040,75,R.supramarginal,R,cortex,266065.0
040,76,R.transversetemporal,R,cortex,14986.0
040,77,R.insula,R,cortex,174590.0
040,78,R.Cerebellum-Cortex,R,cerebellum,238964.0
