0,1658,86,8,42,368,65,5936,70,903,33,3218,78,108,2417,558,487,496,10,423,7964,1075,9980,9020,1498,27393,796,156,52,22,395,86,2025,2693,1756,756,54,2,1270,374,414,371,138,10,0,71,416,423,3,0,2,59,6,40,23,704,2,830,12,0,244,226,22,59,2,85,140,141,152,419,1081,8926,88,20,13,3,40,33
1658,0,24,17,285,12004,1800,75,338,124,29,42,2812,15,845,27312,448,3814,3,12832,302,46234,458,69,28874,27817,4936,1449,4180,90,3152,448,7607,4383,10024,3915,91,23,10,1239,1078,943,464,36,2,26,461,3124,0,2,5,93,13,63,5,64,2,69,31,3,395,1802,65,454,0,141,201,468,211,156,4950,19613,77,37,58,3,147,162
86,24,0,267,1635,1827,527,8950,24161,332,23126,149,556,2467,23,18,43,32,16859,45,201,55,9451,252,75,262,11515,1273,65,68,484,187,2176,97,1738,475,1566,208,25,520,47,427,92,370,28,15,5,29,3073,26,356,1280,186,1165,5399,36,1375,371,85,198,55,15,4,1,1547,130,41,80,4236,3,13,128,2304,379,64,32,125,82
8,17,267,0,1788,124,400,714,379,251,1254,50,140,2793,11,4,33,13,176,28,16,36,285,48,52,112,73,844,12,1,172,2821,362,28,421,190,5533,266,11,40,7,8,41,24,1,2,1,12,63,6,11,23,4,29,160,2,40,39,2,23,4,0,0,1,36,8,2,14,71,2,9,35,42,11,1,1,0,575
42,285,1635,1788,0,11185,21014,1249,31339,3015,15402,346,7085,5057,28,182,471,248,1535,379,40,638,884,129,851,1405,2901,9735,407,132,1682,5935,3101,230,4437,898,6940,623,74,163,30,98,86,101,7,7,7,21,398,7,65,314,32,170,883,14,175,152,22,55,36,6,0,0,125,68,12,47,788,11,18,175,470,89,13,11,28,880
368,12004,1827,124,11185,0,20035,3222,20626,1512,1163,291,59015,652,1106,2652,343,428,203,15465,1292,20006,8513,284,1566,6251,63455,29228,26807,2717,9584,2420,23685,2773,19777,7663,1384,659,47,2652,395,1281,554,352,75,19,69,407,696,9,208,3557,272,1059,1767,102,187,372,323,57,1331,153,7,18,157,1402,500,1175,6562,16,199,2847,3939,1087,340,141,358,491
65,1800,527,400,21014,20035,0,316,10940,3317,3753,366,33357,1866,83,1555,555,394,663,3578,93,6476,788,78,1178,1967,2772,13703,5686,387,2818,274,4304,346,5381,1258,5081,577,74,159,32,70,36,26,7,1,10,20,81,0,13,195,16,63,154,24,28,50,20,10,82,14,1,0,17,57,29,66,384,10,36,269,207,59,11,16,22,34
5936,75,8950,714,1249,3222,316,0,5603,131,3590,190,291,1543,267,68,86,63,2214,280,11454,138,29826,1561,214,6971,6466,923,185,138,423,182,1907,509,929,365,948,64,40,905,150,389,123,248,26,8,57,70,1127,27,114,943,96,467,2091,94,405,135,101,133,233,25,6,10,434,417,202,231,4113,31,89,772,1781,476,103,63,131,138
70,338,24161,379,31339,20626,10940,5603,0,3271,21959,678,10713,2362,24,188,530,312,10038,347,103,516,3123,656,953,1709,14197,11033,374,246,3590,1945,13573,503,13426,2850,4370,1721,100,891,68,593,205,528,53,45,6,42,3940,41,609,2058,258,1359,8883,68,1285,874,149,264,114,23,1,0,1343,245,54,140,6450,12,32,348,3776,574,81,44,185,267
903,124,332,251,3015,1512,3317,131,3271,0,2254,15393,3081,180,18,415,6151,1349,427,204,168,470,232,3712,11566,22801,344,7613,292,49,4725,141,3772,7887,14952,1801,1316,262,2096,130,368,361,52,7,2,296,136,11,21,0,4,41,3,20,19,2634,8,3364,4,4,9,8,19,12,3,7,17,4,83,624,223,4655,36,19,3,0,21,32
33,29,23126,1254,15402,1163,3753,3590,21959,2254,0,304,2236,6479,4,52,327,133,15050,33,37,66,1680,196,576,951,2000,4292,44,16,1218,5435,3299,134,5037,866,6219,663,58,194,20,95,60,320,12,21,3,15,2237,37,144,232,60,368,2161,22,943,248,35,185,16,3,2,1,646,46,8,21,892,5,9,104,597,102,8,5,36,1096
3218,42,149,50,346,291,366,190,678,15393,304,0,331,114,16,26,229,38,82,40,389,68,309,11880,366,8943,193,884,36,9,614,302,2798,4753,5547,1123,1464,207,2910,286,723,694,128,39,7,517,339,14,23,0,18,71,19,29,72,6144,17,7876,15,6,9,11,23,10,4,22,42,12,145,1415,231,7724,99,44,10,4,36,93
78,2812,556,140,7085,59015,33357,291,10713,3081,2236,331,0,269,140,2866,865,708,566,6230,103,12226,918,75,1844,3138,3989,54449,20924,749,5307,351,3804,480,8015,1530,1212,287,58,171,40,69,39,18,2,0,12,34,40,1,8,184,21,56,75,23,13,36,12,6,97,15,1,3,5,101,31,75,379,15,47,352,186,65,20,6,26,33
108,15,2467,2793,5057,652,1866,1543,2362,180,6479,114,269,0,29,4,17,12,1331,101,194,79,2634,154,53,261,763,2233,77,16,118,1955,461,77,331,233,3279,254,21,114,13,68,45,161,8,11,1,18,362,15,51,126,29,155,780,7,208,177,10,72,14,6,0,3,151,31,10,20,352,3,5,57,239,46,9,7,14,426
2417,845,23,11,28,1106,83,267,24,18,4,16,140,29,0,419,23,54,1,11037,8055,8962,7596,114,190,25407,6379,295,950,49,962,644,9852,3476,4989,5914,173,21,10,1684,827,814,779,44,8,3,151,779,16,0,15,576,68,234,40,27,2,30,100,3,11301,301,8,65,4,2060,2794,6717,1966,33,283,12902,1081,120,287,8,122,207
558,27312,18,4,182,2652,1555,68,188,415,52,26,2866,4,419,0,3439,9402,18,5106,154,18783,273,31,15058,27722,1423,3164,3344,189,6323,180,3847,1646,8812,2226,58,15,2,204,198,167,92,4,0,10,176,331,0,0,0,14,1,13,0,18,0,26,3,1,73,183,10,77,0,17,31,80,43,60,1068,4023,16,8,7,0,24,59
487,448,43,33,471,343,555,86,530,6151,327,229,865,17,23,3439,0,8311,66,132,133,612,87,177,14587,12433,60,1461,92,18,4715,35,1953,2975,6499,1116,130,11,23,58,158,87,25,3,0,7,39,19,1,0,2,7,3,2,0,118,2,140,2,0,1,13,14,15,0,0,3,4,7,108,272,2301,2,3,0,0,11,13
496,3814,32,13,248,428,394,63,312,1349,133,38,708,12,54,9402,8311,0,33,635,125,2653,82,55,31379,15627,244,890,334,27,5178,67,2529,2205,7134,1328,62,8,9,120,177,121,43,0,1,6,96,76,0,0,0,1,0,5,0,45,2,62,3,0,14,45,11,41,0,3,16,21,13,83,643,3334,1,1,1,0,13,20
10,3,16859,176,1535,203,663,2214,10038,427,15050,82,566,1331,1,18,66,33,0,6,5,14,693,79,120,201,1425,1092,7,10,318,80,1225,33,1372,251,1150,195,13,95,9,51,14,129,3,6,1,5,694,13,87,152,32,242,1251,11,310,101,18,81,7,3,0,1,193,16,5,15,642,0,4,39,396,43,5,6,16,11
423,12832,45,28,379,15465,3578,280,347,204,33,40,6230,101,11037,5106,132,635,6,0,1749,99967,3746,77,1206,12599,22958,7170,42040,597,11123,1522,15663,2945,23569,10366,394,44,10,1050,456,397,347,31,7,4,74,475,17,0,12,474,71,242,51,12,1,25,148,7,3047,190,5,35,3,1726,852,2247,1623,16,237,4416,865,227,411,29,92,334
7964,302,201,16,40,1292,93,11454,103,168,37,389,103,194,8055,154,133,125,5,1749,0,1954,36830,2672,415,15078,3028,258,291,46,248,144,2976,1684,1005,833,62,10,72,820,324,363,218,27,3,21,166,308,19,0,11,350,43,221,62,117,11,174,75,6,2718,133,10,24,2,1120,695,1253,1316,84,219,4421,667,127,207,20,71,71
1075,46234,55,36,638,20006,6476,138,516,470,66,68,12226,79,8962,18783,612,2653,14,99967,1954,0,2078,55,6981,60144,17089,10363,28222,580,14613,1985,27152,9744,34536,22523,522,86,22,2118,1165,1264,956,53,13,17,425,3166,7,2,12,560,50,144,27,36,4,60,100,6,7793,1137,24,188,3,1146,1184,5801,1398,103,1545,26386,771,89,169,9,171,532
