subject,fs_default_index,name,side,region_type,strength
026,1,L.caudalanteriorcingulate,L,cortex,99549.0
026,2,L.caudalmiddlefrontal,L,cortex,245202.0
026,3,L.cuneus,L,cortex,135622.0
026,4,L.entorhinal,L,cortex,21083.0
026,5,L.fusiform,L,cortex,148911.0
026,6,L.inferiorparietal,L,cortex,415468.0
026,7,L.inferiortemporal,L,cortex,160154.0
026,8,L.isthmuscingulate,L,cortex,114995.0
026,9,L.lateraloccipital,L,cortex,254774.0
026,10,L.lateralorbitofrontal,L,cortex,139787.0
026,11,L.lingual,L,cortex,140977.0
026,12,L.medialorbitofrontal,L,cortex,91669.0
026,13,L.middletemporal,L,cortex,253115.0
026,14,L.parahippocampal,L,cortex,42416.0
026,15,L.paracentral,L,cortex,147042.0
026,16,L.parsopercularis,L,cortex,154571.0
026,17,L.parsorbitalis,L,cortex,73113.0
026,18,L.parstriangularis,L,cortex,101429.0
026,19,L.pericalcarine,L,cortex,62271.0
026,20,L.postcentral,L,cortex,334902.0
026,21,L.posteriorcingulate,L,cortex,116680.0
026,22,L.precentral,L,cortex,516357.0
026,23,L.precuneus,L,cortex,256825.0
026,24,L.rostralanteriorcingulate,L,cortex,83849.0
026,25,L.rostralmiddlefrontal,L,cortex,271920.0
026,26,L.superiorfrontal,L,cortex,809439.0
026,27,L.superiorparietal,L,cortex,318727.0
026,28,L.superiortemporal,L,cortex,265310.0
026,29,L.supramarginal,L,cortex,220013.0
026,30,L.transversetemporal,L,cortex,21380.0
026,31,L.insula,L,cortex,149769.0
026,32,L.Cerebellum-Cortex,L,cerebellum,205846.0
026,33,L.Thalamus-Proper,L,subcortical,358958.0
026,34,L.Caudate,L,subcortical,177816.0
026,35,L.Putamen,L,subcortical,368655.0
026,36,L.Pallidum,L,subcortical,173812.0
026,37,L.Hippocampus,L,subcortical,72128.0
026,38,L.Amygdala,L,subcortical,14610.0
026,39,L.Accumbens-area,L,subcortical,17668.0
026,40,R.Thalamus-Proper,R,subcortical,333172.0
026,41,R.Caudate,R,subcortical,188703.0
026,42,R.Putamen,R,subcortical,400027.0
026,43,R.Pallidum,R,subcortical,171878.0
026,44,R.Hippocampus,R,subcortical,76351.0
026,45,R.Amygdala,R,subcortical,18300.0
026,46,R.Accumbens-area,R,subcortical,16398.0
026,47,R.caudalanteriorcingulate,R,cortex,57178.0
026,48,R.caudalmiddlefrontal,R,cortex,254632.0
026,49,R.cuneus,R,cortex,97628.0
026,50,R.entorhinal,R,cortex,10593.0
026,51,R.fusiform,R,cortex,158776.0
026,52,R.inferiorparietal,R,cortex,377120.0
026,53,R.inferiortemporal,R,cortex,176685.0
026,54,R.isthmuscingulate,R,cortex,115299.0
026,55,R.lateraloccipital,R,cortex,283974.0
026,56,R.lateralorbitofrontal,R,cortex,184988.0
026,57,R.lingual,R,cortex,139576.0
026,58,R.medialorbitofrontal,R,cortex,94418.0
026,59,R.middletemporal,R,cortex,232681.0
026,60,R.parahippocampal,R,cortex,29927.0
026,61,R.paracentral,R,cortex,145093.0
026,62,R.parsopercularis,R,cortex,171909.0
026,63,R.parsorbitalis,R,cortex,58237.0
026,64,R.parstriangularis,R,cortex,86182.0
026,65,R.pericalcarine,R,cortex,71988.0
026,66,R.postcentral,R,cortex,371663.0
026,67,R.posteriorcingulate,R,cortex,101187.0
026,68,R.precentral,R,cortex,492631.0
026,69,R.precuneus,R,cortex,272608.0
026,70,R.rostralanteriorcingulate,R,cortex,47068.0
026,71,R.rostralmiddlefrontal,R,cortex,317054.0
026,72,R.superiorfrontal,R,cortex,796194.0
026,73,R.superiorparietal,R,cortex,231078.0
026,74,R.superiortemporal,R,cortex,278271.0
026,75,R.supramarginal,R,cortex,205032.0
026,76,R.transversetemporal,R,cortex,20840.0
026,77,R.insula,R,cortex,150107.0
026,78,R.Cerebellum-Cortex,R,cerebellum,195354.0
