0,387,36,0,4,137,38,5617,7,720,0,831,67,1,1989,754,38,276,0,161,10447,489,12624,6330,3036,26585,1872,68,159,10,145,75,1312,1532,1116,427,59,3,229,642,556,748,171,11,2,41,869,1929,0,1,1,54,6,125,4,29,0,60,29,0,953,1156,14,265,0,58,1949,636,326,1001,3602,18952,161,26,43,1,220,61
387,0,142,0,274,13790,4430,87,336,55,7,37,4445,13,1671,20568,37,1725,15,17252,142,74857,756,24,36409,27847,10228,1341,6396,63,1710,811,9738,7332,9714,2803,374,50,3,321,128,255,131,16,3,5,146,1064,3,2,4,66,13,40,3,5,1,5,30,0,958,262,2,43,0,58,748,738,197,56,516,6094,158,19,44,3,88,324
36,142,0,4,2443,8774,1796,12061,12149,139,6848,35,2387,24,130,18,23,13,8466,29,123,179,17402,33,49,301,6632,4998,492,329,998,257,2123,56,1487,1309,2717,521,32,333,6,251,142,428,24,9,3,9,348,1,108,1271,181,923,298,16,134,1,294,5,303,1,5,2,104,92,13,50,1600,1,9,76,1934,590,237,28,85,107
0,0,4,0,740,15,19,7,55,55,32,9,15,375,0,0,7,3,6,0,0,1,11,0,7,9,10,260,3,5,49,78,233,3,119,6,1046,31,1,1,1,1,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,4
4,274,2443,740,0,3719,8943,1212,50921,179,7077,11,4886,306,19,151,38,46,4074,108,5,455,1723,8,116,77,4085,5063,181,21,591,11211,577,39,634,213,7170,223,4,67,2,46,28,91,3,2,1,0,38,0,26,152,26,122,42,2,28,0,31,3,43,1,1,1,16,13,4,13,197,0,2,15,234,73,37,2,12,805
137,13790,8774,15,3719,0,30286,6678,8046,519,280,90,37344,32,805,2396,83,273,223,4304,231,21655,12604,40,2072,5113,52927,25127,13498,1332,4881,1136,10791,1785,8574,5385,8545,1394,18,891,33,594,342,487,34,19,11,81,354,5,158,2474,398,943,319,35,131,10,602,9,1035,22,9,10,92,233,125,338,2904,7,40,570,4814,1548,753,122,221,401
38,4430,1796,19,8943,30286,0,1167,26181,754,2948,49,25528,203,142,3144,132,513,1725,2468,41,8428,3309,18,1769,863,6923,11682,6875,191,2278,1415,2141,753,3118,747,6327,217,4,129,11,95,53,71,7,2,6,14,72,0,36,556,85,146,68,2,21,3,154,2,96,4,3,3,27,35,21,39,555,1,23,130,820,297,172,28,53,101
5617,87,12061,7,1212,6678,1167,0,7995,218,3221,108,1732,20,417,64,25,29,2269,111,3376,129,11404,1853,262,6474,13821,2638,950,230,573,169,1655,211,911,785,1751,258,28,977,28,595,292,1241,46,9,104,60,1432,3,466,3625,484,2713,1294,33,519,10,879,32,2633,33,15,10,418,540,280,395,6175,115,55,540,7600,1895,1264,162,295,131
7,336,12149,55,50921,8046,26181,7995,0,392,12269,61,12406,139,42,119,71,40,14569,57,19,375,16198,20,144,172,6173,9701,170,64,2250,833,1737,104,2459,1364,18089,728,28,255,9,190,106,394,21,7,0,2,235,1,91,702,133,678,207,11,141,4,151,10,223,0,1,1,58,69,4,34,980,2,6,41,1249,365,154,17,57,151
720,55,139,55,179,519,754,218,392,0,98,14691,1154,17,229,86,1316,421,58,46,389,279,273,6547,9674,16261,466,6428,191,89,3847,153,4469,9527,11631,7632,5403,794,1464,281,1024,135,83,64,5,999,36,6,18,0,9,45,2,9,12,617,3,879,12,0,322,16,115,93,7,21,21,146,41,810,1211,4232,88,12,11,1,41,78
0,7,6848,32,7077,280,2948,3221,12269,98,0,9,2275,121,2,9,19,3,10596,2,0,11,1506,9,15,12,275,1956,25,4,473,1903,1441,14,368,94,8207,104,11,216,3,132,46,911,15,2,0,3,204,3,139,322,105,961,195,3,349,0,75,10,63,0,2,0,96,23,1,5,679,0,2,8,664,160,43,5,40,459
831,37,35,9,11,90,49,108,61,14691,9,0,52,4,251,27,181,42,13,55,380,304,144,14263,1299,6876,133,319,50,7,332,119,1840,4000,2181,2201,699,125,2599,165,1101,87,76,81,9,1066,19,13,16,1,9,34,4,12,16,487,12,564,9,2,506,13,53,42,2,45,18,236,56,431,581,2108,84,14,19,1,20,83
67,4445,2387,15,4886,37344,25528,1732,12406,1154,2275,52,0,75,181,4657,224,641,1347,4248,78,8296,5726,24,2484,1163,9734,34345,13651,335,3623,232,2586,912,4179,1057,6736,293,7,249,13,137,62,115,6,2,4,15,95,2,29,616,105,253,59,6,33,5,197,2,172,7,3,2,19,60,22,36,729,8,17,163,1485,446,245,29,70,77
1,13,24,375,306,32,203,20,139,17,121,4,75,0,22,5,1,2,49,61,1,109,19,1,8,30,61,274,34,2,15,712,300,20,38,29,4959,1264,6,36,7,24,20,54,1,2,0,4,16,1,11,45,4,63,18,2,19,1,8,0,14,2,0,2,4,12,2,20,71,1,4,14,70,17,11,0,4,276
1989,1671,130,0,19,805,142,417,42,229,2,251,181,22,0,798,5,60,2,2106,7408,12086,4487,523,589,13151,7082,131,655,9,795,825,14950,5860,5949,2563,248,70,271,1016,311,539,269,86,34,272,207,707,34,3,17,499,49,988,63,63,23,144,116,4,37146,103,9,18,13,2835,2581,23822,1970,170,173,5895,2644,178,2058,43,96,320
754,20568,18,0,151,2396,3144,64,119,86,9,27,4657,5,798,0,153,7960,2,5078,228,23165,359,18,12602,25503,2522,2474,5834,163,1385,267,4108,8084,4350,1394,230,19,1,110,48,91,38,8,0,2,54,311,1,1,0,16,6,14,0,5,0,4,5,0,109,142,1,26,1,8,108,77,48,27,339,2135,31,5,12,1,31,109
38,37,23,7,38,83,132,25,71,1316,19,181,224,1,5,153,0,310,11,24,16,70,62,411,1752,2832,104,1076,54,25,3026,28,1679,2537,10248,3564,770,114,7,62,168,89,27,0,0,18,16,3,0,0,0,7,0,3,0,100,0,172,0,0,3,25,61,123,0,1,6,7,7,343,748,2162,11,4,0,0,24,16
276,1725,13,3,46,273,513,29,40,421,3,42,641,2,60,7960,310,0,7,719,70,2579,80,238,7069,5490,387,669,603,20,2476,91,3144,5070,10073,2743,384,44,2,71,112,62,22,3,0,4,31,37,0,0,0,1,2,4,0,45,0,80,1,0,14,53,34,97,0,3,18,12,8,220,659,1697,10,1,3,0,21,50
0,15,8466,6,4074,223,1725,2269,14569,58,10596,13,1347,49,2,2,11,7,0,4,0,8,1621,7,14,12,938,1259,12,6,258,15,489,2,233,82,3702,57,8,89,1,62,34,259,10,5,1,1,174,1,61,303,47,371,144,1,91,1,58,9,62,2,0,0,45,10,5,8,433,0,2,5,471,115,41,5,26,5
161,17252,29,0,108,4304,2468,111,57,46,2,55,4248,61,2106,5078,24,719,4,0,620,77833,702,27,3382,3904,7270,2807,32448,227,5090,2102,37958,5431,18658,8227,518,155,5,318,20,74,83,40,4,10,12,59,12,2,12,117,11,247,9,3,6,4,35,0,2793,17,1,3,3,626,150,609,622,6,36,600,1515,170,617,23,16,620
10447,142,123,0,5,231,41,3376,19,389,0,380,78,1,7408,228,16,70,0,620,0,2413,25854,8437,689,16330,7775,102,319,11,87,49,731,834,452,171,29,9,94,421,184,226,99,21,4,58,561,505,13,1,2,203,31,936,12,48,2,253,62,1,11573,125,4,25,3,1088,2013,6106,1634,2315,271,5123,1457,144,758,18,51,40
489,74857,179,1,455,21655,8428,129,375,279,11,304,8296,109,12086,23165,70,2579,8,77833,2413,0,1326,230,17390,38559,24739,2581,24616,170,5904,4545,65404,37148,41543,15994,1192,240,223,923,254,400,342,80,34,198,91,440,26,8,20,280,29,297,45,50,7,107,61,2,27675,71,4,18,9,1394,1334,15479,726,69,201,4921,1357,108,615,11,49,1452
12624,756,17402,11,1723,12604,3309,11404,16198,273,1506,144,5726,19,4487,359,62,80,1621,702,25854,1326,0,1763,783,14200,17183,10361,6614,1092,2208,376,6396,786,2614,1865,2664,486,78,1739,67,1097,484,1042,69,25,67,173,1086,6,401,6049,865,3915,989,46,368,11,1786,26,5120,93,14,19,339,1652,466,983,9100,40,127,1077,14468,3754,3598,354,574,288
6330,24,33,0,8,40,18,1853,20,6547,9,14263,24,1,523,18,411,238,7,27,8437,230,1763,0,3804,18387,442,125,50,3,129,18,658,1820,835,547,311,54,414,330,1098,514,168,140,21,269,836,181,35,0,10,40,7,160,36,601,11,937,20,2,441,419,161,685,11,30,2744,194,170,2032,5651,14643,138,27,29,0,75,15
3036,36409,49,7,116,2072,1769,262,144,9674,15,1299,2484,8,589,12602,1752,7069,14,3382,689,17390,783,3804,0,134592,2013,1797,2176,73,4927,526,13133,37937,27086,8832,1090,123,58,601,1254,763,214,23,6,92,704,473,1,0,1,42,11,35,1,581,0,964,20,0,180,928,264,970,1,31,204,212,67,2306,9431,21131,45,20,28,0,154,219
26585,27847,301,9,77,5113,863,6474,172,16261,12,6876,1163,30,13151,25503,2832,5490,12,3904,16330,38559,14200,18387,134592,0,11671,1370,1536,59,5420,1874,29634,56469,33247,10113,1392,221,862,4024,5451,4718,1301,106,15,586,5316,10257,7,11,22,612,113,580,15,2141,4,3683,321,0,10718,6054,877,3953,0,504,8794,8827,1579,11068,34160,120096,892,174,268,7,1371,867
1872,10228,6632,10,4085,52927,6923,13821,6173,466,275,133,9734,61,7082,2522,104,387,938,7270,7775,24739,17183,442,2013,11671,0,24559,40867,4787,12396,1867,33814,2181,13990,8562,5204,1293,72,2030,91,1056,551,828,71,41,67,236,679,10,297,5233,743,3342,662,49,266,26,1672,15,7271,78,12,20,181,2836,541,1556,9279,38,91,1209,18555,4037,6385,457,625,721
68,1341,4998,260,5063,25127,11682,2638,9701,6428,1956,319,34345,274,131,2474,1076,669,1259,2807,102,2581,10361,125,1797,1370,24559,0,24599,6116,23612,468,4468,583,18144,3629,20802,2996,14,375,22,216,102,147,14,6,2,10,110,0,56,770,128,318,90,6,35,13,219,4,204,6,4,1,28,92,12,34,1027,17,24,127,2119,568,322,37,86,146
159,6396,492,3,181,13498,6875,950,170,191,25,50,13651,34,655,5834,54,603,12,32448,319,24616,6614,50,2176,1536,40867,24599,0,7347,13773,1192,21707,1225,13067,5706,745,354,7,588,13,224,147,97,15,4,9,31,60,3,17,624,98,376,47,10,15,5,204,1,1202,18,2,4,9,379,55,156,1239,10,17,240,4332,772,997,69,117,373
10,63,329,5,21,1332,191,230,64,89,4,7,335,2,9,163,25,20,6,227,11,170,1092,3,73,59,4787,6116,7347,0,3992,78,582,35,2966,910,259,138,0,35,2,18,11,7,0,1,0,0,1,0,1,75,9,33,5,1,1,1,25,0,17,1,0,0,1,8,1,8,93,1,1,4,249,70,52,6,14,22
145,1710,998,49,591,4881,2278,573,2250,3847,473,332,3623,15,795,1385,3026,2476,258,5090,87,5904,2208,129,4927,5420,12396,23612,13773,3992,0,148,1416,740,5825,1055,2501,217,4,83,23,56,24,25,0,3,5,41,25,1,7,198,28,78,38,12,6,16,66,1,104,24,2,8,14,37,21,46,256,33,92,417,418,150,85,16,37,59
75,811,257,78,11211,1136,1415,169,833,153,1903,119,232,712,825,267,28,91,15,2102,49,4545,376,18,526,1874,1867,468,1192,78,148,0,8789,1728,1602,4477,664,117,82,3461,712,1858,4051,336,156,83,10,196,46,857,2007,316,48,52,132,165,539,73,117,381,360,84,9,40,18,860,12,1475,232,11,194,773,539,147,355,11,69,215154
1312,9738,2123,233,577,10791,2141,1655,1737,4469,1441,1840,2586,300,14950,4108,1679,3144,489,37958,731,65404,6396,658,13133,29634,33814,4468,21707,582,1416,8789,0,18206,5185,4966,6325,989,1130,860,527,700,927,160,52,372,67,225,103,18,67,755,90,302,109,160,45,180,261,10,1981,113,30,70,38,372,196,1272,862,110,491,1961,1450,432,499,55,94,4457
1532,7332,56,3,39,1785,753,211,104,9527,14,4000,912,20,5860,8084,2537,5070,2,5431,834,37148,786,1820,37937,56469,2181,583,1225,35,740,1728,18206,0,6128,2933,1169,216,187,607,629,245,186,83,19,154,126,237,9,4,12,44,5,32,16,1037,12,1125,10,0,666,204,78,127,9,47,189,399,78,578,1531,4752,84,14,31,2,68,674
1116,9714,1487,119,634,8574,3118,911,2459,11631,368,2181,4179,38,5949,4350,10248,10073,233,18658,452,41543,2614,835,27086,33247,13990,18144,13067,2966,5825,1602,5185,6128,0,987,5284,257,79,408,158,192,154,73,15,119,83,195,62,4,34,420,55,116,82,67,19,119,114,3,697,121,31,54,20,66,109,374,407,189,577,2199,623,202,131,22,51,737
427,2803,1309,6,213,5385,747,785,1364,7632,94,2201,1057,29,2563,1394,3564,2743,82,8227,171,15994,1865,547,8832,10113,8562,3629,5706,910,1055,4477,4966,2933,987,0,1064,94,195,679,176,247,435,87,20,147,25,76,68,10,34,370,40,110,65,73,19,81,93,4,561,42,15,14,13,99,43,364,404,78,245,848,510,175,116,17,49,2325
59,374,2717,1046,7170,8545,6327,1751,18089,5403,8207,699,6736,4959,248,230,770,384,3702,518,29,1192,2664,311,1090,1392,5204,20802,745,259,2501,664,6325,1169,5284,1064,0,1551,399,384,98,188,183,720,24,124,4,16,343,3,124,938,130,883,366,43,243,57,214,11,385,4,15,11,124,97,15,149,1218,31,74,256,1548,405,169,31,79,304
3,50,521,31,223,1394,217,258,728,794,104,125,293,1264,70,19,114,44,57,155,9,240,486,54,123,221,1293,2996,354,138,217,117,989,216,257,94,1551,0,26,142,35,28,31,22,2,47,0,0,27,1,9,121,13,26,25,12,6,13,22,0,60,1,3,4,8,12,2,30,85,7,22,64,120,38,23,5,8,63
229,3,32,1,4,18,4,28,28,1464,11,2599,7,6,271,1,7,2,8,5,94,223,78,414,58,862,72,14,7,0,4,82,1130,187,79,195,399,26,0,115,197,53,27,56,4,224,6,0,12,1,6,18,4,2,15,101,9,75,6,4,385,0,14,7,5,23,1,189,26,33,74,311,72,9,6,0,8,63
642,321,333,1,67,891,129,977,255,281,216,165,249,36,1016,110,62,71,89,318,421,923,1739,330,601,4024,2030,375,588,35,83,3461,860,607,408,679,384,142,115,0,25018,14329,6408,6599,777,2942,695,7325,1154,205,727,7943,1510,5529,1640,1890,2897,1365,3566,1090,17563,3119,622,2765,533,39878,771,59467,6866,811,11143,30175,21031,3724,22542,311,2298,9795
556,128,6,1,2,33,11,28,9,1024,3,1101,13,7,311,48,168,112,1,20,184,254,67,1098,1254,5451,91,22,13,2,23,712,527,629,158,176,98,35,197,25018,0,7406,3274,1051,218,684,1355,15569,32,22,85,2383,533,353,69,7018,43,5067,1988,38,4888,17041,1046,9443,15,5586,945,33632,1095,2665,33105,58108,1753,736,1694,23,2279,2204
748,255,251,1,46,594,95,595,190,135,132,87,137,24,539,91,89,62,62,74,226,400,1097,514,763,4718,1056,216,224,18,56,1858,700,245,192,247,188,28,53,14329,7406,0,1794,3071,426,874,526,10806,1258,775,1052,9335,5993,1209,3306,14752,716,2732,10058,14,5100,8266,9025,15306,733,25189,531,32574,4249,1160,28796,35723,11823,27077,13258,2041,10235,4959
171,131,142,1,28,342,53,292,106,83,46,76,62,20,269,38,27,22,34,83,99,342,484,168,214,1301,551,102,147,11,24,4051,927,186,154,435,183,31,27,6408,3274,1794,0,1039,232,1378,126,2478,648,85,264,3754,709,543,1177,7290,163,1851,1543,14,2196,1634,2565,2779,236,4651,136,10448,1880,568,8513,11099,3973,2352,2783,206,859,7813
11,16,428,1,91,487,71,1241,394,64,911,81,115,54,86,8,0,3,259,40,21,80,1042,140,23,106,828,147,97,7,25,336,160,83,73,87,720,22,56,6599,1051,3071,1039,0,1525,525,42,251,2122,1204,9687,7635,6678,1043,17065,2918,14019,339,8278,1921,241,118,1010,385,4767,1012,22,941,2702,70,915,955,5266,12867,1363,147,3715,1168
2,3,24,1,3,34,7,46,21,5,15,9,6,1,34,0,0,0,10,4,4,34,69,21,6,15,71,14,15,0,0,156,52,19,15,20,24,2,4,777,218,426,232,1525,0,270,0,26,123,240,381,622,1422,119,419,174,142,112,984,1588,104,8,52,18,108,81,6,122,236,14,100,195,462,7766,150,50,302,550
41,5,9,0,2,19,2,9,7,999,2,1066,2,2,272,2,18,4,5,10,58,198,25,269,92,586,41,6,4,1,3,83,372,154,119,147,124,47,224,2942,684,874,1378,525,270,0,118,17,53,5,28,132,35,135,73,3919,31,4419,41,8,1000,6,69,30,26,80,150,478,216,831,611,2866,300,102,47,5,99,352
