subject,fs_default_index,name,side,region_type,strength
005,1,L.caudalanteriorcingulate,L,cortex,76304.0
005,2,L.caudalmiddlefrontal,L,cortex,213305.0
005,3,L.cuneus,L,cortex,143952.0
005,4,L.entorhinal,L,cortex,14183.0
005,5,L.fusiform,L,cortex,199638.0
005,6,L.inferiorparietal,L,cortex,375619.0
005,7,L.inferiortemporal,L,cortex,183588.0
005,8,L.isthmuscingulate,L,cortex,78062.0
005,9,L.lateraloccipital,L,cortex,229122.0
005,10,L.lateralorbitofrontal,L,cortex,139254.0
005,11,L.lingual,L,cortex,160017.0
005,12,L.medialorbitofrontal,L,cortex,91845.0
005,13,L.middletemporal,L,cortex,255337.0
005,14,L.parahippocampal,L,cortex,40713.0
005,15,L.paracentral,L,cortex,120274.0
005,16,L.parsopercularis,L,cortex,126886.0
005,17,L.parsorbitalis,L,cortex,49309.0
005,18,L.parstriangularis,L,cortex,150307.0
005,19,L.pericalcarine,L,cortex,96941.0
005,20,L.postcentral,L,cortex,329100.0
005,21,L.posteriorcingulate,L,cortex,87396.0
005,22,L.precentral,L,cortex,516086.0
005,23,L.precuneus,L,cortex,288140.0
005,24,L.rostralanteriorcingulate,L,cortex,75913.0
005,25,L.rostralmiddlefrontal,L,cortex,289318.0
005,26,L.superiorfrontal,L,cortex,766509.0
005,27,L.superiorparietal,L,cortex,392075.0
005,28,L.superiortemporal,L,cortex,226187.0
005,29,L.supramarginal,L,cortex,257551.0
005,30,L.transversetemporal,L,cortex,19221.0
005,31,L.insula,L,cortex,127973.0
005,32,L.Cerebellum-Cortex,L,cerebellum,373659.0
005,33,L.Thalamus-Proper,L,subcortical,381936.0
005,34,L.Caudate,L,subcortical,214744.0
005,35,L.Putamen,L,subcortical,294055.0
005,36,L.Pallidum,L,subcortical,163940.0
005,37,L.Hippocampus,L,subcortical,94606.0
005,38,L.Amygdala,L,subcortical,25862.0
005,39,L.Accumbens-area,L,subcortical,21339.0
005,40,R.Thalamus-Proper,R,subcortical,381557.0
005,41,R.Caudate,R,subcortical,219790.0
005,42,R.Putamen,R,subcortical,331923.0
005,43,R.Pallidum,R,subcortical,165914.0
005,44,R.Hippocampus,R,subcortical,108146.0
005,45,R.Amygdala,R,subcortical,33276.0
005,46,R.Accumbens-area,R,subcortical,24045.0
005,47,R.caudalanteriorcingulate,R,cortex,61599.0
005,48,R.caudalmiddlefrontal,R,cortex,267358.0
005,49,R.cuneus,R,cortex,128428.0
005,50,R.entorhinal,R,cortex,10524.0
005,51,R.fusiform,R,cortex,181298.0
005,52,R.inferiorparietal,R,cortex,370840.0
005,53,R.inferiortemporal,R,cortex,182977.0
005,54,R.isthmuscingulate,R,cortex,66056.0
005,55,R.lateraloccipital,R,cortex,269379.0
005,56,R.lateralorbitofrontal,R,cortex,155426.0
005,57,R.lingual,R,cortex,210847.0
005,58,R.medialorbitofrontal,R,cortex,77200.0
005,59,R.middletemporal,R,cortex,280584.0
005,60,R.parahippocampal,R,cortex,39805.0
005,61,R.paracentral,R,cortex,112075.0
005,62,R.parsopercularis,R,cortex,151834.0
005,63,R.parsorbitalis,R,cortex,70730.0
005,64,R.parstriangularis,R,cortex,119467.0
005,65,R.pericalcarine,R,cortex,96642.0
005,66,R.postcentral,R,cortex,317655.0
005,67,R.posteriorcingulate,R,cortex,83976.0
005,68,R.precentral,R,cortex,480397.0
005,69,R.precuneus,R,cortex,261272.0
005,70,R.rostralanteriorcingulate,R,cortex,43027.0
005,71,R.rostralmiddlefrontal,R,cortex,322100.0
005,72,R.superiorfrontal,R,cortex,788309.0
005,73,R.superiorparietal,R,cortex,408385.0
005,74,R.superiortemporal,R,cortex,242277.0
005,75,R.supramarginal,R,cortex,213984.0
005,76,R.transversetemporal,R,cortex,24296.0
005,77,R.insula,R,cortex,120497.0
005,78,R.Cerebellum-Cortex,R,cerebellum,381365.0
