subject,fs_default_index,name,side,region_type,strength
008,1,L.caudalanteriorcingulate,L,cortex,95556.0
008,2,L.caudalmiddlefrontal,L,cortex,222239.0
008,3,L.cuneus,L,cortex,163924.0
008,4,L.entorhinal,L,cortex,7915.0
008,5,L.fusiform,L,cortex,132948.0
008,6,L.inferiorparietal,L,cortex,296193.0
008,7,L.inferiortemporal,L,cortex,204974.0
008,8,L.isthmuscingulate,L,cortex,158905.0
008,9,L.lateraloccipital,L,cortex,338481.0
008,10,L.lateralorbitofrontal,L,cortex,154517.0
008,11,L.lingual,L,cortex,163190.0
008,12,L.medialorbitofrontal,L,cortex,106449.0
008,13,L.middletemporal,L,cortex,299690.0
008,14,L.parahippocampal,L,cortex,30741.0
008,15,L.paracentral,L,cortex,191601.0
008,16,L.parsopercularis,L,cortex,157417.0
008,17,L.parsorbitalis,L,cortex,44146.0
008,18,L.parstriangularis,L,cortex,124436.0
008,19,L.pericalcarine,L,cortex,81309.0
008,20,L.postcentral,L,cortex,330084.0
008,21,L.posteriorcingulate,L,cortex,146908.0
008,22,L.precentral,L,cortex,566682.0
008,23,L.precuneus,L,cortex,270871.0
008,24,L.rostralanteriorcingulate,L,cortex,78596.0
008,25,L.rostralmiddlefrontal,L,cortex,278616.0
008,26,L.superiorfrontal,L,cortex,759161.0
008,27,L.superiorparietal,L,cortex,439765.0
008,28,L.superiortemporal,L,cortex,226194.0
008,29,L.supramarginal,L,cortex,241632.0
008,30,L.transversetemporal,L,cortex,26066.0
008,31,L.insula,L,cortex,136205.0
008,32,L.Cerebellum-Cortex,L,cerebellum,199231.0
008,33,L.Thalamus-Proper,L,subcortical,348321.0
008,34,L.Caudate,L,subcortical,102751.0
008,35,L.Putamen,L,subcortical,355038.0
008,36,L.Pallidum,L,subcortical,156161.0
008,37,L.Hippocampus,L,subcortical,53388.0
008,38,L.Amygdala,L,subcortical,30809.0
008,39,L.Accumbens-area,L,subcortical,10634.0
008,40,R.Thalamus-Proper,R,subcortical,323093.0
008,41,R.Caudate,R,subcortical,155397.0
008,42,R.Putamen,R,subcortical,373084.0
008,43,R.Pallidum,R,subcortical,127653.0
008,44,R.Hippocampus,R,subcortical,82601.0
008,45,R.Amygdala,R,subcortical,33748.0
008,46,R.Accumbens-area,R,subcortical,15893.0
008,47,R.caudalanteriorcingulate,R,cortex,80184.0
008,48,R.caudalmiddlefrontal,R,cortex,289468.0
008,49,R.cuneus,R,cortex,120456.0
008,50,R.entorhinal,R,cortex,7841.0
008,51,R.fusiform,R,cortex,179944.0
008,52,R.inferiorparietal,R,cortex,387005.0
008,53,R.inferiortemporal,R,cortex,181006.0
008,54,R.isthmuscingulate,R,cortex,96698.0
008,55,R.lateraloccipital,R,cortex,308539.0
008,56,R.lateralorbitofrontal,R,cortex,152511.0
008,57,R.lingual,R,cortex,161664.0
008,58,R.medialorbitofrontal,R,cortex,97046.0
008,59,R.middletemporal,R,cortex,280135.0
008,60,R.parahippocampal,R,cortex,27316.0
008,61,R.paracentral,R,cortex,194808.0
008,62,R.parsopercularis,R,cortex,157878.0
008,63,R.parsorbitalis,R,cortex,64129.0
008,64,R.parstriangularis,R,cortex,125905.0
008,65,R.pericalcarine,R,cortex,56829.0
008,66,R.postcentral,R,cortex,297135.0
008,67,R.posteriorcingulate,R,cortex,129080.0
008,68,R.precentral,R,cortex,576698.0
008,69,R.precuneus,R,cortex,304021.0
008,70,R.rostralanteriorcingulate,R,cortex,39729.0
008,71,R.rostralmiddlefrontal,R,cortex,318769.0
008,72,R.superiorfrontal,R,cortex,794030.0
008,73,R.superiorparietal,R,cortex,445671.0
008,74,R.superiortemporal,R,cortex,264108.0
008,75,R.supramarginal,R,cortex,203830.0
008,76,R.transversetemporal,R,cortex,21800.0
008,77,R.insula,R,cortex,163262.0
008,78,R.Cerebellum-Cortex,R,cerebellum,190172.0
