subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
008,Accumbens-area,subcortical,39,46,10634.0,15893.0,-0.19825083876804764,-0.4018223456325359
008,Amygdala,subcortical,38,45,30809.0,33748.0,-0.0455256594947101,-0.09111430121602572
008,Caudate,subcortical,34,41,102751.0,155397.0,-0.20393727629111982,-0.41367454703881557
008,Cerebellum-Cortex,cerebellum,32,78,199231.0,190172.0,0.02326381666294302,0.046536029717725455
008,Hippocampus,subcortical,37,44,53388.0,82601.0,-0.2148188456419269,-0.4364357853792741
008,Pallidum,subcortical,36,43,156161.0,127653.0,0.10044606679022176,0.20157188115884053
008,Putamen,subcortical,35,42,355038.0,373084.0,-0.02478430812418798,-0.04957876936192279
008,Thalamus-Proper,subcortical,33,40,348321.0,323093.0,0.03757443246640672,0.07518426092880273
008,caudalanteriorcingulate,cortex,1,47,95556.0,80184.0,0.08747012632297713,0.17538846934074298
008,caudalmiddlefrontal,cortex,2,48,222239.0,289468.0,-0.13138182592772818,-0.26429137614180814
008,cuneus,cortex,3,49,163924.0,120456.0,0.15285181799001335,0.3081183647595635
008,entorhinal,cortex,4,50,7915.0,7841.0,0.004696623508504696,0.009393316084190514
008,fusiform,cortex,5,51,132948.0,179944.0,-0.1501987906370249,-0.3026876170474615
008,inferiorparietal,cortex,6,52,296193.0,387005.0,-0.13292193478318146,-0.2674263439691405
008,inferiortemporal,cortex,7,53,204974.0,181006.0,0.06209648168298876,0.124352961938929
008,insula,cortex,31,77,136205.0,163262.0,-0.09035052276210734,-0.1811951685851923
008,isthmuscingulate,cortex,8,54,158905.0,96698.0,0.2433735128304441,0.496713819656547
008,lateraloccipital,cortex,9,55,338481.0,308539.0,0.0462767766065964,0.09261970728406288
008,lateralorbitofrontal,cortex,10,56,154517.0,152511.0,0.006533606055473768,0.01306739805346208
008,lingual,cortex,11,57,163190.0,161664.0,0.004697494874620599,0.00939505885487211
008,medialorbitofrontal,cortex,12,58,106449.0,97046.0,0.04620752352637657,0.09248090431612245
008,middletemporal,cortex,13,59,299690.0,280135.0,0.03372569309705514,0.06747697723303199
008,paracentral,cortex,15,61,191601.0,194808.0,-0.008299496129748531,-0.01659937339716356
008,parahippocampal,cortex,14,60,30741.0,27316.0,0.05899374752398505,0.11812465738684769
008,parsopercularis,cortex,16,62,157417.0,157878.0,-0.0014621227739101477,-0.002924247631643282
008,parsorbitalis,cortex,17,63,44146.0,64129.0,-0.18455783883629648,-0.3733943569941179
008,parstriangularis,cortex,18,64,124436.0,125905.0,-0.005867996053383185,-0.011736126812832322
008,pericalcarine,cortex,19,65,81309.0,56829.0,0.1772140902575685,0.3582099527196092
008,postcentral,cortex,20,66,330084.0,297135.0,0.052531890774992464,0.10516058654111972
008,posteriorcingulate,cortex,21,67,146908.0,129080.0,0.06459701146426657,0.1293741733287638
008,precentral,cortex,22,68,566682.0,576698.0,-0.00875999230352114,-0.01752043277407993
008,precuneus,cortex,23,69,270871.0,304021.0,-0.05766300452954642,-0.11545408517918844
008,rostralanteriorcingulate,cortex,24,70,78596.0,39729.0,0.3284766532854426,0.6822394079420123
008,rostralmiddlefrontal,cortex,25,71,278616.0,318769.0,-0.06721461034341338,-0.13463221283545193
008,superiorfrontal,cortex,26,72,759161.0,794030.0,-0.02244991118284873,-0.04490736779544899
008,superiorparietal,cortex,27,73,439765.0,445671.0,-0.006670160237442345,-0.01334051832173272
008,superiortemporal,cortex,28,74,226194.0,264108.0,-0.07732785099795636,-0.1549650722692535
008,supramarginal,cortex,29,75,241632.0,203830.0,0.08486021254338193,0.17012959452537615
008,transversetemporal,cortex,30,76,26066.0,21800.0,0.0891238039527013,0.17872181331348475
