subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
059,Accumbens-area,subcortical,39,46,20026.0,29362.0,-0.18903377338624766,-0.38266989203165747
059,Amygdala,subcortical,38,45,63143.0,100730.0,-0.22936664368138743,-0.46704167449132533
059,Caudate,subcortical,34,41,257844.0,329777.0,-0.1224139368742778,-0.24606191757411291
059,Cerebellum-Cortex,cerebellum,32,78,121268.0,118917.0,0.009788288194516727,0.01957720163939425
059,Hippocampus,subcortical,37,44,126951.0,151273.0,-0.08741877048708954,-0.17528496622913523
059,Pallidum,subcortical,36,43,321172.0,275085.0,0.07729385147679609,0.15489666435503116
059,Putamen,subcortical,35,42,575357.0,467226.0,0.1037145244071695,0.20817763705229264
059,Thalamus-Proper,subcortical,33,40,141410.0,168581.0,-0.08765093180124585,-0.17575287413382504
059,caudalanteriorcingulate,cortex,1,47,201410.0,82419.0,0.4192348209661451,0.8935266386251564
059,caudalmiddlefrontal,cortex,2,48,244932.0,184415.0,0.14095125853913035,0.28379196828334347
059,cuneus,cortex,3,49,102565.0,42870.0,0.4104582803314195,0.8723244633242144
059,entorhinal,cortex,4,50,20044.0,20757.0,-0.017475061885738094,-0.034953682087305545
059,fusiform,cortex,5,51,148410.0,187207.0,-0.11559903103835623,-0.23223624259905104
059,inferiorparietal,cortex,6,52,310485.0,349553.0,-0.0591905314542496,-0.11851960435646848
059,inferiortemporal,cortex,7,53,145938.0,154516.0,-0.028550127473756383,-0.05711577686485276
059,insula,cortex,31,77,229259.0,291999.0,-0.12036266110064497,-0.24189800878742979
059,isthmuscingulate,cortex,8,54,94212.0,72459.0,0.13051460662022787,0.26252667735005575
059,lateraloccipital,cortex,9,55,252023.0,306189.0,-0.09703481831275573,-0.19468220515791027
059,lateralorbitofrontal,cortex,10,56,174836.0,212414.0,-0.09703808908973531,-0.19468880889312468
059,lingual,cortex,11,57,275030.0,257919.0,0.0321062615747473,0.06423460048615043
059,medialorbitofrontal,cortex,12,58,45757.0,26935.0,0.25892808011885765,0.5299182293493719
059,middletemporal,cortex,13,59,263155.0,229181.0,0.06900571967111892,0.13823112781801974
059,paracentral,cortex,15,61,109749.0,82465.0,0.1419459560697972,0.28582197939634196
059,parahippocampal,cortex,14,60,49611.0,48893.0,0.007289044099731991,0.014578346386433013
059,parsopercularis,cortex,16,62,141134.0,147606.0,-0.02241462907806331,-0.04483676805960773
059,parsorbitalis,cortex,17,63,39127.0,28618.0,0.1551258395453539,0.3127768752801455
059,parstriangularis,cortex,18,64,126316.0,132333.0,-0.02326318678981941,-0.046534769289346405
059,pericalcarine,cortex,19,65,49318.0,32648.0,0.2033770099797477,0.4125055278699991
059,postcentral,cortex,20,66,286080.0,339158.0,-0.08489247294630205,-0.17019458351145922
059,posteriorcingulate,cortex,21,67,113422.0,110882.0,0.011323917540480776,0.022648803207781173
059,precentral,cortex,22,68,484789.0,448443.0,0.038946371320314775,0.07793216160752021
059,precuneus,cortex,23,69,193970.0,249584.0,-0.1253827042479608,-0.2520920239463126
059,rostralanteriorcingulate,cortex,24,70,172787.0,83408.0,0.3488709771853471,0.7283153940326939
059,rostralmiddlefrontal,cortex,25,71,222900.0,255045.0,-0.06725669271568904,-0.1347167597857356
059,superiorfrontal,cortex,26,72,536517.0,516968.0,0.018556505313317227,0.03711727138644514
059,superiorparietal,cortex,27,73,408612.0,356477.0,0.06814239911957955,0.13649632888383414
059,superiortemporal,cortex,28,74,270444.0,213134.0,0.1185124219877662,0.23814397693935274
059,supramarginal,cortex,29,75,284650.0,266951.0,0.032086598827775877,0.06419523443805797
059,transversetemporal,cortex,30,76,19923.0,15421.0,0.1273766410140335,0.2561446263511669
