subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
033,Accumbens-area,subcortical,39,46,13898.0,18740.0,-0.14835467859550217,-0.29891533191814057
033,Amygdala,subcortical,38,45,12110.0,13651.0,-0.05981910640114902,-0.11978122145583983
033,Caudate,subcortical,34,41,193462.0,203731.0,-0.025853929953448325,-0.051719385483693404
033,Cerebellum-Cortex,cerebellum,32,78,194606.0,197366.0,-0.007041319277907606,-0.0140828713026439
033,Hippocampus,subcortical,37,44,87442.0,98144.0,-0.05766598773614389,-0.11546007149805564
033,Pallidum,subcortical,36,43,161780.0,159788.0,0.006194646233456065,0.012389450944652021
033,Putamen,subcortical,35,42,278995.0,305660.0,-0.04560809366207422,-0.0912795125858638
033,Thalamus-Proper,subcortical,33,40,388726.0,391529.0,-0.003592415300126241,-0.007184861508310271
033,caudalanteriorcingulate,cortex,1,47,108950.0,111745.0,-0.012664537030743786,-0.025330428372757122
033,caudalmiddlefrontal,cortex,2,48,285388.0,246498.0,0.07311717172476809,0.14649577804832598
033,cuneus,cortex,3,49,138411.0,146249.0,-0.027534602683903606,-0.05508312868774584
033,entorhinal,cortex,4,50,18028.0,15985.0,0.06006526916179108,0.1202753223165971
033,fusiform,cortex,5,51,175539.0,189329.0,-0.037794490062159465,-0.07562500202673711
033,inferiorparietal,cortex,6,52,375736.0,365100.0,0.014356753721471419,0.02871548046166385
033,inferiortemporal,cortex,7,53,190677.0,217150.0,-0.06491232802144047,-0.13000746193348642
033,insula,cortex,31,77,187954.0,170767.0,0.047911886953927986,0.09589719778323932
033,isthmuscingulate,cortex,8,54,133070.0,154042.0,-0.07304466549639166,-0.1463499869473832
033,lateraloccipital,cortex,9,55,271736.0,291395.0,-0.03491017187830185,-0.06984872833399773
033,lateralorbitofrontal,cortex,10,56,142423.0,168381.0,-0.08351887363097,-0.1674277660501356
033,lingual,cortex,11,57,161295.0,157756.0,0.011092270514745291,0.022185450947290686
033,medialorbitofrontal,cortex,12,58,76266.0,89097.0,-0.07759293191342682,-0.1554984343356585
033,middletemporal,cortex,13,59,233379.0,297444.0,-0.12068994749662317,-0.24256223046161327
033,paracentral,cortex,15,61,115584.0,151264.0,-0.13370907782707758,-0.2690291162563603
033,parahippocampal,cortex,14,60,32198.0,34723.0,-0.03773105602127882,-0.07549795276925803
033,parsopercularis,cortex,16,62,130192.0,163302.0,-0.11281320912863636,-0.2265909633445473
033,parsorbitalis,cortex,17,63,75336.0,54454.0,0.1608906695431081,0.32460179963534147
033,parstriangularis,cortex,18,64,118552.0,137041.0,-0.07233766182954932,-0.1449284682408844
033,pericalcarine,cortex,19,65,97973.0,97836.0,0.0006996614047362481,0.0013993230378075447
033,postcentral,cortex,20,66,242068.0,237578.0,0.009361070456128062,0.018722687812501054
033,posteriorcingulate,cortex,21,67,114745.0,117793.0,-0.013107535112540746,-0.026216571694885327
033,precentral,cortex,22,68,474653.0,483479.0,-0.009211674383070391,-0.01842386989675505
033,precuneus,cortex,23,69,323578.0,327632.0,-0.006225334377543342,-0.01245082959983665
033,rostralanteriorcingulate,cortex,24,70,65583.0,76793.0,-0.07873518008653144,-0.15779697414189478
033,rostralmiddlefrontal,cortex,25,71,394715.0,362361.0,0.042735471735994804,0.08552303300990394
033,superiorfrontal,cortex,26,72,737802.0,807776.0,-0.045273677549758085,-0.0906092964429892
033,superiorparietal,cortex,27,73,377250.0,373016.0,0.00564333183164371,0.011286783481766606
033,superiortemporal,cortex,28,74,218528.0,248204.0,-0.0635825270176461,-0.1273368358974214
033,supramarginal,cortex,29,75,257571.0,247956.0,0.019019755621361472,0.03804409918364092
033,transversetemporal,cortex,30,76,22666.0,15946.0,0.17403915881073242,0.351657990230453
