subject,fs_default_index,name,side,region_type,strength
073,1,L.caudalanteriorcingulate,L,cortex,118953.0
073,2,L.caudalmiddlefrontal,L,cortex,229542.0
073,3,L.cuneus,L,cortex,139646.0
073,4,L.entorhinal,L,cortex,6543.0
073,5,L.fusiform,L,cortex,156139.0
073,6,L.inferiorparietal,L,cortex,374553.0
073,7,L.inferiortemporal,L,cortex,228618.0
073,8,L.isthmuscingulate,L,cortex,106794.0
073,9,L.lateraloccipital,L,cortex,294778.0
073,10,L.lateralorbitofrontal,L,cortex,167551.0
073,11,L.lingual,L,cortex,153638.0
073,12,L.medialorbitofrontal,L,cortex,101945.0
073,13,L.middletemporal,L,cortex,241185.0
073,14,L.parahippocampal,L,cortex,40911.0
073,15,L.paracentral,L,cortex,143711.0
073,16,L.parsopercularis,L,cortex,151015.0
073,17,L.parsorbitalis,L,cortex,96934.0
073,18,L.parstriangularis,L,cortex,141808.0
073,19,L.pericalcarine,L,cortex,56399.0
073,20,L.postcentral,L,cortex,321433.0
073,21,L.posteriorcingulate,L,cortex,128109.0
073,22,L.precentral,L,cortex,503217.0
073,23,L.precuneus,L,cortex,332573.0
073,24,L.rostralanteriorcingulate,L,cortex,77343.0
073,25,L.rostralmiddlefrontal,L,cortex,396425.0
073,26,L.superiorfrontal,L,cortex,835391.0
073,27,L.superiorparietal,L,cortex,348140.0
073,28,L.superiortemporal,L,cortex,258280.0
073,29,L.supramarginal,L,cortex,223436.0
073,30,L.transversetemporal,L,cortex,20370.0
073,31,L.insula,L,cortex,181184.0
073,32,L.Cerebellum-Cortex,L,cerebellum,193552.0
073,33,L.Thalamus-Proper,L,subcortical,402434.0
073,34,L.Caudate,L,subcortical,188162.0
073,35,L.Putamen,L,subcortical,279395.0
073,36,L.Pallidum,L,subcortical,169668.0
073,37,L.Hippocampus,L,subcortical,71500.0
073,38,L.Amygdala,L,subcortical,18061.0
073,39,L.Accumbens-area,L,subcortical,12080.0
073,40,R.Thalamus-Proper,R,subcortical,359800.0
073,41,R.Caudate,R,subcortical,228333.0
073,42,R.Putamen,R,subcortical,345294.0
073,43,R.Pallidum,R,subcortical,165826.0
073,44,R.Hippocampus,R,subcortical,81146.0
073,45,R.Amygdala,R,subcortical,14245.0
073,46,R.Accumbens-area,R,subcortical,17146.0
073,47,R.caudalanteriorcingulate,R,cortex,126370.0
073,48,R.caudalmiddlefrontal,R,cortex,241110.0
073,49,R.cuneus,R,cortex,106837.0
073,50,R.entorhinal,R,cortex,8020.0
073,51,R.fusiform,R,cortex,171083.0
073,52,R.inferiorparietal,R,cortex,401304.0
073,53,R.inferiortemporal,R,cortex,185180.0
073,54,R.isthmuscingulate,R,cortex,98827.0
073,55,R.lateraloccipital,R,cortex,288531.0
073,56,R.lateralorbitofrontal,R,cortex,172397.0
073,57,R.lingual,R,cortex,146062.0
073,58,R.medialorbitofrontal,R,cortex,89907.0
073,59,R.middletemporal,R,cortex,231051.0
073,60,R.parahippocampal,R,cortex,33516.0
073,61,R.paracentral,R,cortex,166367.0
073,62,R.parsopercularis,R,cortex,150450.0
073,63,R.parsorbitalis,R,cortex,88326.0
073,64,R.parstriangularis,R,cortex,122640.0
073,65,R.pericalcarine,R,cortex,77461.0
073,66,R.postcentral,R,cortex,305599.0
073,67,R.posteriorcingulate,R,cortex,124082.0
073,68,R.precentral,R,cortex,476223.0
073,69,R.precuneus,R,cortex,273926.0
073,70,R.rostralanteriorcingulate,R,cortex,60431.0
073,71,R.rostralmiddlefrontal,R,cortex,353365.0
073,72,R.superiorfrontal,R,cortex,908625.0
073,73,R.superiorparietal,R,cortex,401041.0
073,74,R.superiortemporal,R,cortex,238620.0
073,75,R.supramarginal,R,cortex,241351.0
073,76,R.transversetemporal,R,cortex,14085.0
073,77,R.insula,R,cortex,158420.0
073,78,R.Cerebellum-Cortex,R,cerebellum,203817.0
