subject,fs_default_index,name,side,region_type,strength
074,1,L.caudalanteriorcingulate,L,cortex,71252.0
074,2,L.caudalmiddlefrontal,L,cortex,241488.0
074,3,L.cuneus,L,cortex,145097.0
074,4,L.entorhinal,L,cortex,10216.0
074,5,L.fusiform,L,cortex,181600.0
074,6,L.inferiorparietal,L,cortex,441829.0
074,7,L.inferiortemporal,L,cortex,199283.0
074,8,L.isthmuscingulate,L,cortex,142589.0
074,9,L.lateraloccipital,L,cortex,365136.0
074,10,L.lateralorbitofrontal,L,cortex,149650.0
074,11,L.lingual,L,cortex,177524.0
074,12,L.medialorbitofrontal,L,cortex,104517.0
074,13,L.middletemporal,L,cortex,215348.0
074,14,L.parahippocampal,L,cortex,35835.0
074,15,L.paracentral,L,cortex,144757.0
074,16,L.parsopercularis,L,cortex,154306.0
074,17,L.parsorbitalis,L,cortex,65862.0
074,18,L.parstriangularis,L,cortex,73915.0
074,19,L.pericalcarine,L,cortex,85397.0
074,20,L.postcentral,L,cortex,330506.0
074,21,L.posteriorcingulate,L,cortex,99623.0
074,22,L.precentral,L,cortex,578921.0
074,23,L.precuneus,L,cortex,315831.0
074,24,L.rostralanteriorcingulate,L,cortex,62081.0
074,25,L.rostralmiddlefrontal,L,cortex,192712.0
074,26,L.superiorfrontal,L,cortex,754312.0
074,27,L.superiorparietal,L,cortex,362414.0
074,28,L.superiortemporal,L,cortex,335524.0
074,29,L.supramarginal,L,cortex,238996.0
074,30,L.transversetemporal,L,cortex,34341.0
074,31,L.insula,L,cortex,152736.0
074,32,L.Cerebellum-Cortex,L,cerebellum,385088.0
074,33,L.Thalamus-Proper,L,subcortical,298250.0
074,34,L.Caudate,L,subcortical,152207.0
074,35,L.Putamen,L,subcortical,346063.0
074,36,L.Pallidum,L,subcortical,145643.0
074,37,L.Hippocampus,L,subcortical,81672.0
074,38,L.Amygdala,L,subcortical,35260.0
074,39,L.Accumbens-area,L,subcortical,13368.0
074,40,R.Thalamus-Proper,R,subcortical,277182.0
074,41,R.Caudate,R,subcortical,147527.0
074,42,R.Putamen,R,subcortical,363303.0
074,43,R.Pallidum,R,subcortical,125996.0
074,44,R.Hippocampus,R,subcortical,91315.0
074,45,R.Amygdala,R,subcortical,40406.0
074,46,R.Accumbens-area,R,subcortical,20103.0
074,47,R.caudalanteriorcingulate,R,cortex,84664.0
074,48,R.caudalmiddlefrontal,R,cortex,203893.0
074,49,R.cuneus,R,cortex,154586.0
074,50,R.entorhinal,R,cortex,15033.0
074,51,R.fusiform,R,cortex,155267.0
074,52,R.inferiorparietal,R,cortex,367694.0
074,53,R.inferiortemporal,R,cortex,232929.0
074,54,R.isthmuscingulate,R,cortex,109627.0
074,55,R.lateraloccipital,R,cortex,302712.0
074,56,R.lateralorbitofrontal,R,cortex,161695.0
074,57,R.lingual,R,cortex,174810.0
074,58,R.medialorbitofrontal,R,cortex,86516.0
074,59,R.middletemporal,R,cortex,256262.0
074,60,R.parahippocampal,R,cortex,32736.0
074,61,R.paracentral,R,cortex,160471.0
074,62,R.parsopercularis,R,cortex,173636.0
074,63,R.parsorbitalis,R,cortex,74062.0
074,64,R.parstriangularis,R,cortex,116830.0
074,65,R.pericalcarine,R,cortex,78287.0
074,66,R.postcentral,R,cortex,287157.0
074,67,R.posteriorcingulate,R,cortex,103210.0
074,68,R.precentral,R,cortex,488371.0
074,69,R.precuneus,R,cortex,338236.0
074,70,R.rostralanteriorcingulate,R,cortex,61191.0
074,71,R.rostralmiddlefrontal,R,cortex,295819.0
074,72,R.superiorfrontal,R,cortex,839836.0
074,73,R.superiorparietal,R,cortex,378176.0
074,74,R.superiortemporal,R,cortex,317772.0
074,75,R.supramarginal,R,cortex,192879.0
074,76,R.transversetemporal,R,cortex,17951.0
074,77,R.insula,R,cortex,126125.0
074,78,R.Cerebellum-Cortex,R,cerebellum,377408.0
