raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_masked_neighbor_corr,raw_dwi_contrast,raw_num_bad_slices,raw_num_directions,raw_coherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_masked_neighbor_corr,t1_dwi_contrast,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1post_dimension_x,t1post_dimension_y,t1post_dimension_z,t1post_voxel_size_x,t1post_voxel_size_y,t1post_voxel_size_z,t1post_max_b,t1post_neighbor_corr,t1post_masked_neighbor_corr,t1post_dwi_contrast,t1post_num_bad_slices,t1post_num_directions,t1post_coherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,CNR0_mean,CNR1_mean,CNR0_median,CNR1_median,CNR0_standard_deviation,CNR1_standard_deviation,file_name,subject_id,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id
256.0,256.0,84.0,1.0,1.0,2.0,1000.0,0.95835,0.842431,1.168441,25.0,50.0,2997.77,80.0,98.0,85.0,2.0,2.0,2.0,1000.0,0.961078,0.873461,1.162657,0.0,50.0,2836.15,80.0,98.0,85.0,2.0,2.0,2.0,1000.0,0.944769,0.813752,1.261652,0.0,50.0,2493.19,0.2758894278490077,0.9150398279,0.006725239567,0.662293449,0.005509449635,0.49032543829999997,0.02919530145732807,46.42532,1.1042912,30.797207,0.88650376,130.69995,0.65764403,sub-021_ses-1_acq-50dirax,sub-021,ses-1,,,acq-50dirax,,,
