subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
017,Accumbens-area,subcortical,39,46,15220.0,22027.0,-0.18275297339383037,-0.36965862116848075
017,Amygdala,subcortical,38,45,19704.0,32967.0,-0.2518083955117617,-0.5146854003146598
017,Caudate,subcortical,34,41,263498.0,317809.0,-0.09342911748869358,-0.18740479557975923
017,Cerebellum-Cortex,cerebellum,32,78,152369.0,149826.0,0.008415096212710336,0.016830589712509277
017,Hippocampus,subcortical,37,44,78954.0,91113.0,-0.07149535183192507,-0.14323509001843912
017,Pallidum,subcortical,36,43,151898.0,184158.0,-0.0959959054443307,-0.19258484183486563
017,Putamen,subcortical,35,42,284720.0,308099.0,-0.03943699510305844,-0.07891491869596949
017,Thalamus-Proper,subcortical,33,40,380769.0,321680.0,0.08411856234402783,0.16863562945139093
017,caudalanteriorcingulate,cortex,1,47,94062.0,100995.0,-0.03554345652809179,-0.07111687135090486
017,caudalmiddlefrontal,cortex,2,48,247837.0,203070.0,0.0992821136065752,0.1992205248230691
017,cuneus,cortex,3,49,110816.0,126539.0,-0.0662425480819869,-0.13267939282801913
017,entorhinal,cortex,4,50,8186.0,8065.0,0.007445695649498493,0.014891666493039073
017,fusiform,cortex,5,51,145501.0,156999.0,-0.0380099173553719,-0.07605647646110861
017,inferiorparietal,cortex,6,52,422584.0,442374.0,-0.022879723639760544,-0.04576743453361905
017,inferiortemporal,cortex,7,53,201513.0,157114.0,0.12380272539435123,0.24888223893040334
017,insula,cortex,31,77,200551.0,188932.0,0.029831854021870018,0.05968141653084586
017,isthmuscingulate,cortex,8,54,111132.0,78763.0,0.17045735801363912,0.34427534052940945
017,lateraloccipital,cortex,9,55,318615.0,241269.0,0.1381464731980196,0.27807098375230715
017,lateralorbitofrontal,cortex,10,56,211928.0,184570.0,0.06899908700674405,0.13821779902647283
017,lingual,cortex,11,57,124585.0,142990.0,-0.06878445295711483,-0.1377864838710316
017,medialorbitofrontal,cortex,12,58,165263.0,138756.0,0.0871886296580148,0.17482114938656435
017,middletemporal,cortex,13,59,276630.0,268668.0,0.014601190541685464,0.029204456613799282
017,paracentral,cortex,15,61,195852.0,181171.0,0.03893926895706628,0.07791793530622212
017,parahippocampal,cortex,14,60,30237.0,29676.0,0.009363577186921036,0.018727701713571195
017,parsopercularis,cortex,16,62,167624.0,166962.0,0.001978564554404548,0.003957134272502297
017,parsorbitalis,cortex,17,63,46336.0,75867.0,-0.24165527851198415,-0.4930626104842736
017,parstriangularis,cortex,18,64,159825.0,132814.0,0.09230143624055577,0.18512981348018553
017,pericalcarine,cortex,19,65,56269.0,78935.0,-0.16764296914292476,-0.33848096715545356
017,postcentral,cortex,20,66,296802.0,238669.0,0.10856423597169594,0.21798759503393714
017,posteriorcingulate,cortex,21,67,119079.0,159009.0,-0.1435876413221714,-0.28917366599538996
017,precentral,cortex,22,68,547603.0,490783.0,0.054719535895129554,0.10954849694065459
017,precuneus,cortex,23,69,336083.0,340851.0,-0.007043522706792686,-0.014087278378986112
017,rostralanteriorcingulate,cortex,24,70,87464.0,81566.0,0.0348932142223274,0.06981477165846481
017,rostralmiddlefrontal,cortex,25,71,252886.0,325098.0,-0.12493771453881077,-0.2511878810430262
017,superiorfrontal,cortex,26,72,842409.0,1050291.0,-0.10983357108892058,-0.22055690308834583
017,superiorparietal,cortex,27,73,407045.0,430791.0,-0.02834206216968476,-0.05669930925781462
017,superiortemporal,cortex,28,74,286326.0,275060.0,0.020068188376624996,0.04014176612582636
017,supramarginal,cortex,29,75,254129.0,284732.0,-0.05679201129790428,-0.11370637487427797
017,transversetemporal,cortex,30,76,24330.0,13936.0,0.27162494120106623,0.5572347366852842
