subject,fs_default_index,name,side,region_type,strength
061,1,L.caudalanteriorcingulate,L,cortex,75127.0
061,2,L.caudalmiddlefrontal,L,cortex,270480.0
061,3,L.cuneus,L,cortex,154247.0
061,4,L.entorhinal,L,cortex,12868.0
061,5,L.fusiform,L,cortex,172276.0
061,6,L.inferiorparietal,L,cortex,378087.0
061,7,L.inferiortemporal,L,cortex,193796.0
061,8,L.isthmuscingulate,L,cortex,78077.0
061,9,L.lateraloccipital,L,cortex,268011.0
061,10,L.lateralorbitofrontal,L,cortex,133508.0
061,11,L.lingual,L,cortex,207590.0
061,12,L.medialorbitofrontal,L,cortex,114848.0
061,13,L.middletemporal,L,cortex,258319.0
061,14,L.parahippocampal,L,cortex,26522.0
061,15,L.paracentral,L,cortex,144552.0
061,16,L.parsopercularis,L,cortex,135065.0
061,17,L.parsorbitalis,L,cortex,67461.0
061,18,L.parstriangularis,L,cortex,99656.0
061,19,L.pericalcarine,L,cortex,72722.0
061,20,L.postcentral,L,cortex,341874.0
061,21,L.posteriorcingulate,L,cortex,85053.0
061,22,L.precentral,L,cortex,509090.0
061,23,L.precuneus,L,cortex,273650.0
061,24,L.rostralanteriorcingulate,L,cortex,53612.0
061,25,L.rostralmiddlefrontal,L,cortex,337625.0
061,26,L.superiorfrontal,L,cortex,822147.0
061,27,L.superiorparietal,L,cortex,432800.0
061,28,L.superiortemporal,L,cortex,293941.0
061,29,L.supramarginal,L,cortex,290749.0
061,30,L.transversetemporal,L,cortex,22365.0
061,31,L.insula,L,cortex,135804.0
061,32,L.Cerebellum-Cortex,L,cerebellum,237738.0
061,33,L.Thalamus-Proper,L,subcortical,399510.0
061,34,L.Caudate,L,subcortical,184097.0
061,35,L.Putamen,L,subcortical,305706.0
061,36,L.Pallidum,L,subcortical,169275.0
061,37,L.Hippocampus,L,subcortical,66949.0
061,38,L.Amygdala,L,subcortical,33740.0
061,39,L.Accumbens-area,L,subcortical,18106.0
061,40,R.Thalamus-Proper,R,subcortical,346993.0
061,41,R.Caudate,R,subcortical,171637.0
061,42,R.Putamen,R,subcortical,331354.0
061,43,R.Pallidum,R,subcortical,179159.0
061,44,R.Hippocampus,R,subcortical,79867.0
061,45,R.Amygdala,R,subcortical,41977.0
061,46,R.Accumbens-area,R,subcortical,24551.0
061,47,R.caudalanteriorcingulate,R,cortex,66424.0
061,48,R.caudalmiddlefrontal,R,cortex,233969.0
061,49,R.cuneus,R,cortex,177146.0
061,50,R.entorhinal,R,cortex,13325.0
061,51,R.fusiform,R,cortex,139249.0
061,52,R.inferiorparietal,R,cortex,399071.0
061,53,R.inferiortemporal,R,cortex,209176.0
061,54,R.isthmuscingulate,R,cortex,95532.0
061,55,R.lateraloccipital,R,cortex,238796.0
061,56,R.lateralorbitofrontal,R,cortex,141212.0
061,57,R.lingual,R,cortex,160627.0
061,58,R.medialorbitofrontal,R,cortex,98453.0
061,59,R.middletemporal,R,cortex,261777.0
061,60,R.parahippocampal,R,cortex,33557.0
061,61,R.paracentral,R,cortex,164071.0
061,62,R.parsopercularis,R,cortex,146973.0
061,63,R.parsorbitalis,R,cortex,80036.0
061,64,R.parstriangularis,R,cortex,114686.0
061,65,R.pericalcarine,R,cortex,75794.0
061,66,R.postcentral,R,cortex,319553.0
061,67,R.posteriorcingulate,R,cortex,90358.0
061,68,R.precentral,R,cortex,451155.0
061,69,R.precuneus,R,cortex,310555.0
061,70,R.rostralanteriorcingulate,R,cortex,49884.0
061,71,R.rostralmiddlefrontal,R,cortex,385770.0
061,72,R.superiorfrontal,R,cortex,904839.0
061,73,R.superiorparietal,R,cortex,373453.0
061,74,R.superiortemporal,R,cortex,266157.0
061,75,R.supramarginal,R,cortex,208067.0
061,76,R.transversetemporal,R,cortex,19891.0
061,77,R.insula,R,cortex,142316.0
061,78,R.Cerebellum-Cortex,R,cerebellum,234905.0
