subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
064,Accumbens-area,subcortical,39,46,16668.0,19952.0,-0.08967777170944839,-0.17983867537747367
064,Amygdala,subcortical,38,45,26456.0,20945.0,0.11626336997109765,0.23358302128049346
064,Caudate,subcortical,34,41,210164.0,261905.0,-0.10960473998504455,-0.22009366427385352
064,Cerebellum-Cortex,cerebellum,32,78,204754.0,217630.0,-0.03048410924656237,-0.060987114564086495
064,Hippocampus,subcortical,37,44,80420.0,102193.0,-0.11923028480995329,-0.2396002808040282
064,Pallidum,subcortical,36,43,145771.0,151469.0,-0.01916969452294442,-0.038344086365253695
064,Putamen,subcortical,35,42,336759.0,359079.0,-0.032076431583213334,-0.06417487899863375
064,Thalamus-Proper,subcortical,33,40,355153.0,355141.0,1.6894412736134615e-05,3.3788825475464556e-05
064,caudalanteriorcingulate,cortex,1,47,119524.0,108670.0,0.04756479136173607,0.09520142095187457
064,caudalmiddlefrontal,cortex,2,48,264871.0,244798.0,0.03938438476736863,0.07880953434132433
064,cuneus,cortex,3,49,177557.0,142570.0,0.10929100013432169,0.21945857696000187
064,entorhinal,cortex,4,50,11404.0,10057.0,0.06276501560971064,0.1256952615880822
064,fusiform,cortex,5,51,194431.0,217305.0,-0.055555015835389666,-0.11122455232800466
064,inferiorparietal,cortex,6,52,352135.0,361167.0,-0.012662238434772368,-0.025325830443483945
064,inferiortemporal,cortex,7,53,187634.0,177358.0,0.02815404173242153,0.05632296807981495
064,insula,cortex,31,77,186922.0,169016.0,0.05030651405581871,0.10069803254165503
064,isthmuscingulate,cortex,8,54,134310.0,98239.0,0.155111395877858,0.3127472757270539
064,lateraloccipital,cortex,9,55,294615.0,347306.0,-0.08208330931687856,-0.16453681650167054
064,lateralorbitofrontal,cortex,10,56,156620.0,155380.0,0.0039743589743589745,0.007948759800516817
064,lingual,cortex,11,57,174777.0,203915.0,-0.07694379601364698,-0.15419236473107648
064,medialorbitofrontal,cortex,12,58,73543.0,69931.0,0.025175293084461297,0.050361227538882995
064,middletemporal,cortex,13,59,280450.0,297635.0,-0.029727462224413366,-0.059472447616249625
064,paracentral,cortex,15,61,127837.0,142887.0,-0.055591672699871454,-0.11129809318029418
064,parahippocampal,cortex,14,60,32037.0,36378.0,-0.0634509975882482,-0.12707271146013077
064,parsopercularis,cortex,16,62,149017.0,161334.0,-0.039687321774378045,-0.0794163568744194
064,parsorbitalis,cortex,17,63,69396.0,65817.0,0.026469348361474118,0.052951065339047955
064,parstriangularis,cortex,18,64,107149.0,167562.0,-0.21991474677024217,-0.44713304286563416
064,pericalcarine,cortex,19,65,80675.0,103699.0,-0.12487660950025492,-0.25106373404941734
064,postcentral,cortex,20,66,272252.0,247593.0,0.04743529321239985,0.0949418389699466
064,posteriorcingulate,cortex,21,67,99461.0,147998.0,-0.19614158305012144,-0.3974331526300616
064,precentral,cortex,22,68,471426.0,479563.0,-0.008556355541441595,-0.017113128715381436
064,precuneus,cortex,23,69,286866.0,280686.0,0.010888870094722598,0.02177860096135984
064,rostralanteriorcingulate,cortex,24,70,76870.0,78253.0,-0.008915505759945333,-0.017831483982461382
064,rostralmiddlefrontal,cortex,25,71,356582.0,318059.0,0.057101480639332625,0.11432732726846769
064,superiorfrontal,cortex,26,72,837326.0,822903.0,0.008687355780437517,0.017375148671367108
064,superiorparietal,cortex,27,73,398719.0,362449.0,0.04765045298803943,0.09537313338836709
064,superiortemporal,cortex,28,74,277022.0,280028.0,-0.005396283996050624,-0.010792672753363375
064,supramarginal,cortex,29,75,235293.0,238516.0,-0.006802319077940689,-0.013604847997582012
064,transversetemporal,cortex,30,76,29226.0,27632.0,0.028034753244925957,0.05608420264813785
