subject,fs_default_index,name,side,region_type,strength
064,1,L.caudalanteriorcingulate,L,cortex,119524.0
064,2,L.caudalmiddlefrontal,L,cortex,264871.0
064,3,L.cuneus,L,cortex,177557.0
064,4,L.entorhinal,L,cortex,11404.0
064,5,L.fusiform,L,cortex,194431.0
064,6,L.inferiorparietal,L,cortex,352135.0
064,7,L.inferiortemporal,L,cortex,187634.0
064,8,L.isthmuscingulate,L,cortex,134310.0
064,9,L.lateraloccipital,L,cortex,294615.0
064,10,L.lateralorbitofrontal,L,cortex,156620.0
064,11,L.lingual,L,cortex,174777.0
064,12,L.medialorbitofrontal,L,cortex,73543.0
064,13,L.middletemporal,L,cortex,280450.0
064,14,L.parahippocampal,L,cortex,32037.0
064,15,L.paracentral,L,cortex,127837.0
064,16,L.parsopercularis,L,cortex,149017.0
064,17,L.parsorbitalis,L,cortex,69396.0
064,18,L.parstriangularis,L,cortex,107149.0
064,19,L.pericalcarine,L,cortex,80675.0
064,20,L.postcentral,L,cortex,272252.0
064,21,L.posteriorcingulate,L,cortex,99461.0
064,22,L.precentral,L,cortex,471426.0
064,23,L.precuneus,L,cortex,286866.0
064,24,L.rostralanteriorcingulate,L,cortex,76870.0
064,25,L.rostralmiddlefrontal,L,cortex,356582.0
064,26,L.superiorfrontal,L,cortex,837326.0
064,27,L.superiorparietal,L,cortex,398719.0
064,28,L.superiortemporal,L,cortex,277022.0
064,29,L.supramarginal,L,cortex,235293.0
064,30,L.transversetemporal,L,cortex,29226.0
064,31,L.insula,L,cortex,186922.0
064,32,L.Cerebellum-Cortex,L,cerebellum,204754.0
064,33,L.Thalamus-Proper,L,subcortical,355153.0
064,34,L.Caudate,L,subcortical,210164.0
064,35,L.Putamen,L,subcortical,336759.0
064,36,L.Pallidum,L,subcortical,145771.0
064,37,L.Hippocampus,L,subcortical,80420.0
064,38,L.Amygdala,L,subcortical,26456.0
064,39,L.Accumbens-area,L,subcortical,16668.0
064,40,R.Thalamus-Proper,R,subcortical,355141.0
064,41,R.Caudate,R,subcortical,261905.0
064,42,R.Putamen,R,subcortical,359079.0
064,43,R.Pallidum,R,subcortical,151469.0
064,44,R.Hippocampus,R,subcortical,102193.0
064,45,R.Amygdala,R,subcortical,20945.0
064,46,R.Accumbens-area,R,subcortical,19952.0
064,47,R.caudalanteriorcingulate,R,cortex,108670.0
064,48,R.caudalmiddlefrontal,R,cortex,244798.0
064,49,R.cuneus,R,cortex,142570.0
064,50,R.entorhinal,R,cortex,10057.0
064,51,R.fusiform,R,cortex,217305.0
064,52,R.inferiorparietal,R,cortex,361167.0
064,53,R.inferiortemporal,R,cortex,177358.0
064,54,R.isthmuscingulate,R,cortex,98239.0
064,55,R.lateraloccipital,R,cortex,347306.0
064,56,R.lateralorbitofrontal,R,cortex,155380.0
064,57,R.lingual,R,cortex,203915.0
064,58,R.medialorbitofrontal,R,cortex,69931.0
064,59,R.middletemporal,R,cortex,297635.0
064,60,R.parahippocampal,R,cortex,36378.0
064,61,R.paracentral,R,cortex,142887.0
064,62,R.parsopercularis,R,cortex,161334.0
064,63,R.parsorbitalis,R,cortex,65817.0
064,64,R.parstriangularis,R,cortex,167562.0
064,65,R.pericalcarine,R,cortex,103699.0
064,66,R.postcentral,R,cortex,247593.0
064,67,R.posteriorcingulate,R,cortex,147998.0
064,68,R.precentral,R,cortex,479563.0
064,69,R.precuneus,R,cortex,280686.0
064,70,R.rostralanteriorcingulate,R,cortex,78253.0
064,71,R.rostralmiddlefrontal,R,cortex,318059.0
064,72,R.superiorfrontal,R,cortex,822903.0
064,73,R.superiorparietal,R,cortex,362449.0
064,74,R.superiortemporal,R,cortex,280028.0
064,75,R.supramarginal,R,cortex,238516.0
064,76,R.transversetemporal,R,cortex,27632.0
064,77,R.insula,R,cortex,169016.0
064,78,R.Cerebellum-Cortex,R,cerebellum,217630.0
