subject,fs_default_index,name,side,region_type,strength
044,1,L.caudalanteriorcingulate,L,cortex,111542.0
044,2,L.caudalmiddlefrontal,L,cortex,247738.0
044,3,L.cuneus,L,cortex,173497.0
044,4,L.entorhinal,L,cortex,5441.0
044,5,L.fusiform,L,cortex,162086.0
044,6,L.inferiorparietal,L,cortex,377356.0
044,7,L.inferiortemporal,L,cortex,191235.0
044,8,L.isthmuscingulate,L,cortex,141129.0
044,9,L.lateraloccipital,L,cortex,257660.0
044,10,L.lateralorbitofrontal,L,cortex,165843.0
044,11,L.lingual,L,cortex,174897.0
044,12,L.medialorbitofrontal,L,cortex,83579.0
044,13,L.middletemporal,L,cortex,274567.0
044,14,L.parahippocampal,L,cortex,26036.0
044,15,L.paracentral,L,cortex,149733.0
044,16,L.parsopercularis,L,cortex,207229.0
044,17,L.parsorbitalis,L,cortex,71762.0
044,18,L.parstriangularis,L,cortex,116502.0
044,19,L.pericalcarine,L,cortex,83959.0
044,20,L.postcentral,L,cortex,298843.0
044,21,L.posteriorcingulate,L,cortex,147284.0
044,22,L.precentral,L,cortex,490128.0
044,23,L.precuneus,L,cortex,294698.0
044,24,L.rostralanteriorcingulate,L,cortex,64508.0
044,25,L.rostralmiddlefrontal,L,cortex,333385.0
044,26,L.superiorfrontal,L,cortex,823459.0
044,27,L.superiorparietal,L,cortex,358055.0
044,28,L.superiortemporal,L,cortex,258014.0
044,29,L.supramarginal,L,cortex,222741.0
044,30,L.transversetemporal,L,cortex,25703.0
044,31,L.insula,L,cortex,145891.0
044,32,L.Cerebellum-Cortex,L,cerebellum,159685.0
044,33,L.Thalamus-Proper,L,subcortical,381323.0
044,34,L.Caudate,L,subcortical,196822.0
044,35,L.Putamen,L,subcortical,296813.0
044,36,L.Pallidum,L,subcortical,156659.0
044,37,L.Hippocampus,L,subcortical,70375.0
044,38,L.Amygdala,L,subcortical,20034.0
044,39,L.Accumbens-area,L,subcortical,13336.0
044,40,R.Thalamus-Proper,R,subcortical,364911.0
044,41,R.Caudate,R,subcortical,218308.0
044,42,R.Putamen,R,subcortical,351565.0
044,43,R.Pallidum,R,subcortical,168220.0
044,44,R.Hippocampus,R,subcortical,76137.0
044,45,R.Amygdala,R,subcortical,26153.0
044,46,R.Accumbens-area,R,subcortical,18758.0
044,47,R.caudalanteriorcingulate,R,cortex,93661.0
044,48,R.caudalmiddlefrontal,R,cortex,249337.0
044,49,R.cuneus,R,cortex,158846.0
044,50,R.entorhinal,R,cortex,5218.0
044,51,R.fusiform,R,cortex,160356.0
044,52,R.inferiorparietal,R,cortex,444705.0
044,53,R.inferiortemporal,R,cortex,215615.0
044,54,R.isthmuscingulate,R,cortex,89306.0
044,55,R.lateraloccipital,R,cortex,336068.0
044,56,R.lateralorbitofrontal,R,cortex,143107.0
044,57,R.lingual,R,cortex,156423.0
044,58,R.medialorbitofrontal,R,cortex,73274.0
044,59,R.middletemporal,R,cortex,277556.0
044,60,R.parahippocampal,R,cortex,28159.0
044,61,R.paracentral,R,cortex,131611.0
044,62,R.parsopercularis,R,cortex,203491.0
044,63,R.parsorbitalis,R,cortex,68823.0
044,64,R.parstriangularis,R,cortex,95284.0
044,65,R.pericalcarine,R,cortex,77346.0
044,66,R.postcentral,R,cortex,263296.0
044,67,R.posteriorcingulate,R,cortex,112322.0
044,68,R.precentral,R,cortex,528814.0
044,69,R.precuneus,R,cortex,294929.0
044,70,R.rostralanteriorcingulate,R,cortex,44859.0
044,71,R.rostralmiddlefrontal,R,cortex,276871.0
044,72,R.superiorfrontal,R,cortex,890569.0
044,73,R.superiorparietal,R,cortex,407738.0
044,74,R.superiortemporal,R,cortex,243399.0
044,75,R.supramarginal,R,cortex,246686.0
044,76,R.transversetemporal,R,cortex,15552.0
044,77,R.insula,R,cortex,142222.0
044,78,R.Cerebellum-Cortex,R,cerebellum,157574.0
