subject,fs_default_index,name,side,region_type,strength
066,1,L.caudalanteriorcingulate,L,cortex,125546.0
066,2,L.caudalmiddlefrontal,L,cortex,293231.0
066,3,L.cuneus,L,cortex,119038.0
066,4,L.entorhinal,L,cortex,16619.0
066,5,L.fusiform,L,cortex,120101.0
066,6,L.inferiorparietal,L,cortex,326889.0
066,7,L.inferiortemporal,L,cortex,189764.0
066,8,L.isthmuscingulate,L,cortex,80780.0
066,9,L.lateraloccipital,L,cortex,308811.0
066,10,L.lateralorbitofrontal,L,cortex,142496.0
066,11,L.lingual,L,cortex,130394.0
066,12,L.medialorbitofrontal,L,cortex,129180.0
066,13,L.middletemporal,L,cortex,271464.0
066,14,L.parahippocampal,L,cortex,34951.0
066,15,L.paracentral,L,cortex,162944.0
066,16,L.parsopercularis,L,cortex,191186.0
066,17,L.parsorbitalis,L,cortex,67871.0
066,18,L.parstriangularis,L,cortex,150010.0
066,19,L.pericalcarine,L,cortex,54280.0
066,20,L.postcentral,L,cortex,313025.0
066,21,L.posteriorcingulate,L,cortex,113905.0
066,22,L.precentral,L,cortex,509878.0
066,23,L.precuneus,L,cortex,290380.0
066,24,L.rostralanteriorcingulate,L,cortex,70053.0
066,25,L.rostralmiddlefrontal,L,cortex,253781.0
066,26,L.superiorfrontal,L,cortex,827731.0
066,27,L.superiorparietal,L,cortex,369361.0
066,28,L.superiortemporal,L,cortex,300971.0
066,29,L.supramarginal,L,cortex,311879.0
066,30,L.transversetemporal,L,cortex,25793.0
066,31,L.insula,L,cortex,171545.0
066,32,L.Cerebellum-Cortex,L,cerebellum,371695.0
066,33,L.Thalamus-Proper,L,subcortical,339492.0
066,34,L.Caudate,L,subcortical,190080.0
066,35,L.Putamen,L,subcortical,310295.0
066,36,L.Pallidum,L,subcortical,140847.0
066,37,L.Hippocampus,L,subcortical,93962.0
066,38,L.Amygdala,L,subcortical,29573.0
066,39,L.Accumbens-area,L,subcortical,18056.0
066,40,R.Thalamus-Proper,R,subcortical,335847.0
066,41,R.Caudate,R,subcortical,198452.0
066,42,R.Putamen,R,subcortical,322284.0
066,43,R.Pallidum,R,subcortical,134876.0
066,44,R.Hippocampus,R,subcortical,105357.0
066,45,R.Amygdala,R,subcortical,31589.0
066,46,R.Accumbens-area,R,subcortical,28488.0
066,47,R.caudalanteriorcingulate,R,cortex,90728.0
066,48,R.caudalmiddlefrontal,R,cortex,309066.0
066,49,R.cuneus,R,cortex,130335.0
066,50,R.entorhinal,R,cortex,14327.0
066,51,R.fusiform,R,cortex,140224.0
066,52,R.inferiorparietal,R,cortex,441104.0
066,53,R.inferiortemporal,R,cortex,176463.0
066,54,R.isthmuscingulate,R,cortex,93569.0
066,55,R.lateraloccipital,R,cortex,266526.0
066,56,R.lateralorbitofrontal,R,cortex,155380.0
066,57,R.lingual,R,cortex,165651.0
066,58,R.medialorbitofrontal,R,cortex,83141.0
066,59,R.middletemporal,R,cortex,257847.0
066,60,R.parahippocampal,R,cortex,33329.0
066,61,R.paracentral,R,cortex,160337.0
066,62,R.parsopercularis,R,cortex,187185.0
066,63,R.parsorbitalis,R,cortex,70673.0
066,64,R.parstriangularis,R,cortex,147841.0
066,65,R.pericalcarine,R,cortex,81020.0
066,66,R.postcentral,R,cortex,292039.0
066,67,R.posteriorcingulate,R,cortex,122139.0
066,68,R.precentral,R,cortex,441432.0
066,69,R.precuneus,R,cortex,313954.0
066,70,R.rostralanteriorcingulate,R,cortex,70200.0
066,71,R.rostralmiddlefrontal,R,cortex,323638.0
066,72,R.superiorfrontal,R,cortex,882984.0
066,73,R.superiorparietal,R,cortex,402693.0
066,74,R.superiortemporal,R,cortex,227189.0
066,75,R.supramarginal,R,cortex,206874.0
066,76,R.transversetemporal,R,cortex,14222.0
066,77,R.insula,R,cortex,142013.0
066,78,R.Cerebellum-Cortex,R,cerebellum,370355.0
