raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_masked_neighbor_corr,raw_dwi_contrast,raw_num_bad_slices,raw_num_directions,raw_coherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_masked_neighbor_corr,t1_dwi_contrast,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1post_dimension_x,t1post_dimension_y,t1post_dimension_z,t1post_voxel_size_x,t1post_voxel_size_y,t1post_voxel_size_z,t1post_max_b,t1post_neighbor_corr,t1post_masked_neighbor_corr,t1post_dwi_contrast,t1post_num_bad_slices,t1post_num_directions,t1post_coherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,CNR0_mean,CNR1_mean,CNR0_median,CNR1_median,CNR0_standard_deviation,CNR1_standard_deviation,file_name,subject_id,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id
114.0,114.0,68.0,2.01754,2.01754,2.0,1000.0,0.969348,0.862186,1.346508,0.0,64.0,3647.97,80.0,98.0,85.0,2.0,2.0,2.0,1000.0,0.989631,0.941031,1.378211,0.0,64.0,4015.64,80.0,98.0,85.0,2.0,2.0,2.0,1000.0,0.989627,0.933624,1.448638,0.0,64.0,4882.53,0.23933900185945456,0.49572569539,0.00306960172,0.4976529862,0.00253899768,0.4178265442,0.02605717159305743,58.55412,5.3838215,41.517536,4.3848248,98.38177,3.217221,sub-068_ses-1_acq-64dirax_dir-ap,sub-068,ses-1,,dir-ap,acq-64dirax,,,
