subject,fs_default_index,name,side,region_type,strength
057,1,L.caudalanteriorcingulate,L,cortex,0.0
057,2,L.caudalmiddlefrontal,L,cortex,0.0
057,3,L.cuneus,L,cortex,169790.0
057,4,L.entorhinal,L,cortex,25243.0
057,5,L.fusiform,L,cortex,129632.0
057,6,L.inferiorparietal,L,cortex,34453.0
057,7,L.inferiortemporal,L,cortex,165140.0
057,8,L.isthmuscingulate,L,cortex,76922.0
057,9,L.lateraloccipital,L,cortex,228316.0
057,10,L.lateralorbitofrontal,L,cortex,0.0
057,11,L.lingual,L,cortex,154892.0
057,12,L.medialorbitofrontal,L,cortex,0.0
057,13,L.middletemporal,L,cortex,73432.0
057,14,L.parahippocampal,L,cortex,39498.0
057,15,L.paracentral,L,cortex,0.0
057,16,L.parsopercularis,L,cortex,0.0
057,17,L.parsorbitalis,L,cortex,0.0
057,18,L.parstriangularis,L,cortex,0.0
057,19,L.pericalcarine,L,cortex,49122.0
057,20,L.postcentral,L,cortex,0.0
057,21,L.posteriorcingulate,L,cortex,0.0
057,22,L.precentral,L,cortex,0.0
057,23,L.precuneus,L,cortex,41134.0
057,24,L.rostralanteriorcingulate,L,cortex,0.0
057,25,L.rostralmiddlefrontal,L,cortex,0.0
057,26,L.superiorfrontal,L,cortex,0.0
057,27,L.superiorparietal,L,cortex,21427.0
057,28,L.superiortemporal,L,cortex,728.0
057,29,L.supramarginal,L,cortex,0.0
057,30,L.transversetemporal,L,cortex,0.0
057,31,L.insula,L,cortex,0.0
057,32,L.Cerebellum-Cortex,L,cerebellum,650085.0
057,33,L.Thalamus-Proper,L,subcortical,59411.0
057,34,L.Caudate,L,subcortical,0.0
057,35,L.Putamen,L,subcortical,0.0
057,36,L.Pallidum,L,subcortical,0.0
057,37,L.Hippocampus,L,subcortical,103132.0
057,38,L.Amygdala,L,subcortical,0.0
057,39,L.Accumbens-area,L,subcortical,0.0
057,40,R.Thalamus-Proper,R,subcortical,38750.0
057,41,R.Caudate,R,subcortical,0.0
057,42,R.Putamen,R,subcortical,0.0
057,43,R.Pallidum,R,subcortical,0.0
057,44,R.Hippocampus,R,subcortical,83075.0
057,45,R.Amygdala,R,subcortical,2181.0
057,46,R.Accumbens-area,R,subcortical,0.0
057,47,R.caudalanteriorcingulate,R,cortex,0.0
057,48,R.caudalmiddlefrontal,R,cortex,0.0
057,49,R.cuneus,R,cortex,66112.0
057,50,R.entorhinal,R,cortex,16383.0
057,51,R.fusiform,R,cortex,235907.0
057,52,R.inferiorparietal,R,cortex,0.0
057,53,R.inferiortemporal,R,cortex,87452.0
057,54,R.isthmuscingulate,R,cortex,67181.0
057,55,R.lateraloccipital,R,cortex,123539.0
057,56,R.lateralorbitofrontal,R,cortex,0.0
057,57,R.lingual,R,cortex,164835.0
057,58,R.medialorbitofrontal,R,cortex,0.0
057,59,R.middletemporal,R,cortex,0.0
057,60,R.parahippocampal,R,cortex,52032.0
057,61,R.paracentral,R,cortex,0.0
057,62,R.parsopercularis,R,cortex,0.0
057,63,R.parsorbitalis,R,cortex,0.0
057,64,R.parstriangularis,R,cortex,0.0
057,65,R.pericalcarine,R,cortex,117766.0
057,66,R.postcentral,R,cortex,0.0
057,67,R.posteriorcingulate,R,cortex,0.0
057,68,R.precentral,R,cortex,0.0
057,69,R.precuneus,R,cortex,52778.0
057,70,R.rostralanteriorcingulate,R,cortex,0.0
057,71,R.rostralmiddlefrontal,R,cortex,0.0
057,72,R.superiorfrontal,R,cortex,0.0
057,73,R.superiorparietal,R,cortex,0.0
057,74,R.superiortemporal,R,cortex,0.0
057,75,R.supramarginal,R,cortex,0.0
057,76,R.transversetemporal,R,cortex,0.0
057,77,R.insula,R,cortex,0.0
057,78,R.Cerebellum-Cortex,R,cerebellum,723360.0
