0,637,6,8,15,49,64,2547,17,1135,28,3647,105,56,1990,617,209,575,8,392,10683,695,9067,5864,1360,31052,431,219,162,35,476,97,3515,3286,2498,1030,88,12,1141,401,284,330,117,11,6,68,990,521,14,0,3,41,8,95,8,274,4,375,21,1,461,802,69,340,2,68,588,312,278,191,1274,14483,94,21,36,4,63,58
637,0,54,13,413,5138,1972,271,169,218,38,52,4144,18,1458,14443,422,6675,20,17176,1066,38846,1254,45,53876,45046,6246,1605,7031,43,2457,158,3007,915,5438,1465,59,23,7,663,218,447,198,6,4,1,369,1948,5,0,3,75,13,51,2,55,1,21,33,4,673,1567,47,522,2,124,473,844,240,36,2116,15846,135,31,77,0,112,110
6,54,0,144,5013,4240,2394,6909,28596,993,21048,151,3718,1319,13,32,78,60,19180,74,58,87,12343,159,72,145,5262,6911,427,262,1992,511,3797,69,2424,1015,1746,716,63,576,32,600,104,702,127,18,7,10,6328,9,778,1051,409,1825,3452,188,2978,71,546,270,87,3,16,6,1957,78,28,25,4890,21,21,54,3050,680,115,28,150,133
8,13,144,0,807,142,794,771,293,491,806,18,236,2638,0,17,17,11,194,9,12,15,313,6,19,31,86,986,46,5,461,107,412,12,669,270,4129,1382,17,20,1,13,3,23,0,0,0,0,39,0,9,10,8,18,31,4,44,0,1,4,5,1,1,1,19,10,0,6,79,0,1,8,38,6,3,1,2,76
15,413,5013,807,0,14032,23450,1461,42927,2204,17928,164,13425,2317,28,246,188,217,3351,260,59,389,2852,88,351,296,4645,11491,479,89,2372,2252,2001,83,1940,934,3516,894,69,256,16,214,53,326,50,8,5,7,1538,5,229,416,164,441,815,56,869,47,213,86,76,5,5,1,438,73,21,26,1743,6,15,49,992,241,67,10,54,793
49,5138,4240,142,14032,0,16703,1718,19817,990,927,82,36629,290,262,1533,167,857,465,4557,245,4992,9334,45,2663,1165,53753,18420,19793,590,3477,507,3700,180,4968,2109,558,460,27,245,30,216,43,147,38,5,8,48,890,1,158,335,119,392,421,57,294,22,195,25,265,29,5,8,218,96,60,171,1669,4,35,405,907,224,55,14,72,122
64,1972,2394,794,23450,16703,0,1089,12250,2725,7955,139,30069,2456,87,2177,181,834,2374,1773,281,2690,4493,82,1406,788,4451,13902,6318,146,2783,451,2862,96,3616,1634,5875,1947,88,238,23,163,33,136,26,8,5,17,532,2,95,276,75,207,280,30,268,21,119,24,134,11,1,6,150,75,47,45,1550,6,12,152,718,228,87,24,46,146
2547,271,6909,771,1461,1718,1089,0,2585,429,3114,261,1570,1794,172,107,55,81,1639,200,4892,240,27197,1313,170,5329,2765,3737,1058,448,1137,391,3285,514,1712,746,1740,316,56,588,56,379,88,517,51,14,244,99,2708,21,373,573,205,418,1241,123,1794,46,370,237,397,49,19,21,826,169,239,147,5343,31,69,1368,1761,648,162,45,141,115
17,169,28596,293,42927,19817,12250,2585,0,2849,21815,241,13192,840,24,99,240,238,9135,128,51,133,3960,156,236,354,15881,16518,419,205,4622,1078,6044,149,4919,1610,2220,1420,105,386,35,303,71,450,72,11,5,14,3030,9,429,640,260,897,1513,105,1497,84,311,121,56,4,7,1,913,79,27,21,2710,4,13,65,1838,409,56,20,121,196
1135,218,993,491,2204,990,2725,429,2849,0,4242,11573,1526,381,60,443,3469,1983,1184,263,462,344,1636,2747,7669,15510,694,6063,422,86,4070,156,2901,7604,19418,2649,781,178,1255,269,402,197,52,83,16,158,197,11,250,0,47,127,45,126,120,1203,143,1612,77,14,64,25,70,58,73,35,89,31,818,371,519,7977,374,146,51,11,34,34
