subject,fs_default_index,name,side,region_type,strength
054,1,L.caudalanteriorcingulate,L,cortex,134518.0
054,2,L.caudalmiddlefrontal,L,cortex,250804.0
054,3,L.cuneus,L,cortex,124282.0
054,4,L.entorhinal,L,cortex,9932.0
054,5,L.fusiform,L,cortex,199516.0
054,6,L.inferiorparietal,L,cortex,395372.0
054,7,L.inferiortemporal,L,cortex,267719.0
054,8,L.isthmuscingulate,L,cortex,131052.0
054,9,L.lateraloccipital,L,cortex,318713.0
054,10,L.lateralorbitofrontal,L,cortex,162823.0
054,11,L.lingual,L,cortex,155240.0
054,12,L.medialorbitofrontal,L,cortex,39290.0
054,13,L.middletemporal,L,cortex,334086.0
054,14,L.parahippocampal,L,cortex,35322.0
054,15,L.paracentral,L,cortex,154366.0
054,16,L.parsopercularis,L,cortex,178430.0
054,17,L.parsorbitalis,L,cortex,32264.0
054,18,L.parstriangularis,L,cortex,135167.0
054,19,L.pericalcarine,L,cortex,71451.0
054,20,L.postcentral,L,cortex,229743.0
054,21,L.posteriorcingulate,L,cortex,158530.0
054,22,L.precentral,L,cortex,361899.0
054,23,L.precuneus,L,cortex,341350.0
054,24,L.rostralanteriorcingulate,L,cortex,86251.0
054,25,L.rostralmiddlefrontal,L,cortex,259513.0
054,26,L.superiorfrontal,L,cortex,739764.0
054,27,L.superiorparietal,L,cortex,312707.0
054,28,L.superiortemporal,L,cortex,250508.0
054,29,L.supramarginal,L,cortex,295513.0
054,30,L.transversetemporal,L,cortex,23955.0
054,31,L.insula,L,cortex,155540.0
054,32,L.Cerebellum-Cortex,L,cerebellum,180726.0
054,33,L.Thalamus-Proper,L,subcortical,329829.0
054,34,L.Caudate,L,subcortical,281716.0
054,35,L.Putamen,L,subcortical,336325.0
054,36,L.Pallidum,L,subcortical,150944.0
054,37,L.Hippocampus,L,subcortical,95223.0
054,38,L.Amygdala,L,subcortical,34801.0
054,39,L.Accumbens-area,L,subcortical,14129.0
054,40,R.Thalamus-Proper,R,subcortical,315275.0
054,41,R.Caudate,R,subcortical,289663.0
054,42,R.Putamen,R,subcortical,367182.0
054,43,R.Pallidum,R,subcortical,164341.0
054,44,R.Hippocampus,R,subcortical,110819.0
054,45,R.Amygdala,R,subcortical,47815.0
054,46,R.Accumbens-area,R,subcortical,19713.0
054,47,R.caudalanteriorcingulate,R,cortex,112354.0
054,48,R.caudalmiddlefrontal,R,cortex,263611.0
054,49,R.cuneus,R,cortex,99665.0
054,50,R.entorhinal,R,cortex,16553.0
054,51,R.fusiform,R,cortex,216171.0
054,52,R.inferiorparietal,R,cortex,402154.0
054,53,R.inferiortemporal,R,cortex,248181.0
054,54,R.isthmuscingulate,R,cortex,103181.0
054,55,R.lateraloccipital,R,cortex,300157.0
054,56,R.lateralorbitofrontal,R,cortex,206467.0
054,57,R.lingual,R,cortex,157867.0
054,58,R.medialorbitofrontal,R,cortex,46468.0
054,59,R.middletemporal,R,cortex,324814.0
054,60,R.parahippocampal,R,cortex,25380.0
054,61,R.paracentral,R,cortex,165621.0
054,62,R.parsopercularis,R,cortex,170496.0
054,63,R.parsorbitalis,R,cortex,38225.0
054,64,R.parstriangularis,R,cortex,108517.0
054,65,R.pericalcarine,R,cortex,63773.0
054,66,R.postcentral,R,cortex,181973.0
054,67,R.posteriorcingulate,R,cortex,141743.0
054,68,R.precentral,R,cortex,335421.0
054,69,R.precuneus,R,cortex,369642.0
054,70,R.rostralanteriorcingulate,R,cortex,82902.0
054,71,R.rostralmiddlefrontal,R,cortex,281566.0
054,72,R.superiorfrontal,R,cortex,887424.0
054,73,R.superiorparietal,R,cortex,360486.0
054,74,R.superiortemporal,R,cortex,181509.0
054,75,R.supramarginal,R,cortex,262824.0
054,76,R.transversetemporal,R,cortex,6477.0
054,77,R.insula,R,cortex,190971.0
054,78,R.Cerebellum-Cortex,R,cerebellum,181058.0
