subject,fs_default_index,name,side,region_type,strength
052,1,L.caudalanteriorcingulate,L,cortex,76383.0
052,2,L.caudalmiddlefrontal,L,cortex,264570.0
052,3,L.cuneus,L,cortex,132567.0
052,4,L.entorhinal,L,cortex,14400.0
052,5,L.fusiform,L,cortex,155708.0
052,6,L.inferiorparietal,L,cortex,289860.0
052,7,L.inferiortemporal,L,cortex,181456.0
052,8,L.isthmuscingulate,L,cortex,157115.0
052,9,L.lateraloccipital,L,cortex,295984.0
052,10,L.lateralorbitofrontal,L,cortex,150169.0
052,11,L.lingual,L,cortex,153730.0
052,12,L.medialorbitofrontal,L,cortex,76136.0
052,13,L.middletemporal,L,cortex,277151.0
052,14,L.parahippocampal,L,cortex,45598.0
052,15,L.paracentral,L,cortex,151784.0
052,16,L.parsopercularis,L,cortex,170822.0
052,17,L.parsorbitalis,L,cortex,70029.0
052,18,L.parstriangularis,L,cortex,108725.0
052,19,L.pericalcarine,L,cortex,62598.0
052,20,L.postcentral,L,cortex,315906.0
052,21,L.posteriorcingulate,L,cortex,185042.0
052,22,L.precentral,L,cortex,497853.0
052,23,L.precuneus,L,cortex,247371.0
052,24,L.rostralanteriorcingulate,L,cortex,50991.0
052,25,L.rostralmiddlefrontal,L,cortex,278894.0
052,26,L.superiorfrontal,L,cortex,791022.0
052,27,L.superiorparietal,L,cortex,351185.0
052,28,L.superiortemporal,L,cortex,283678.0
052,29,L.supramarginal,L,cortex,251144.0
052,30,L.transversetemporal,L,cortex,31247.0
052,31,L.insula,L,cortex,149148.0
052,32,L.Cerebellum-Cortex,L,cerebellum,232636.0
052,33,L.Thalamus-Proper,L,subcortical,406384.0
052,34,L.Caudate,L,subcortical,193733.0
052,35,L.Putamen,L,subcortical,350246.0
052,36,L.Pallidum,L,subcortical,163652.0
052,37,L.Hippocampus,L,subcortical,73669.0
052,38,L.Amygdala,L,subcortical,16233.0
052,39,L.Accumbens-area,L,subcortical,15665.0
052,40,R.Thalamus-Proper,R,subcortical,378359.0
052,41,R.Caudate,R,subcortical,180875.0
052,42,R.Putamen,R,subcortical,361959.0
052,43,R.Pallidum,R,subcortical,164229.0
052,44,R.Hippocampus,R,subcortical,103388.0
052,45,R.Amygdala,R,subcortical,14954.0
052,46,R.Accumbens-area,R,subcortical,19328.0
052,47,R.caudalanteriorcingulate,R,cortex,92724.0
052,48,R.caudalmiddlefrontal,R,cortex,207869.0
052,49,R.cuneus,R,cortex,143665.0
052,50,R.entorhinal,R,cortex,11219.0
052,51,R.fusiform,R,cortex,172474.0
052,52,R.inferiorparietal,R,cortex,328502.0
052,53,R.inferiortemporal,R,cortex,195570.0
052,54,R.isthmuscingulate,R,cortex,128994.0
052,55,R.lateraloccipital,R,cortex,312134.0
052,56,R.lateralorbitofrontal,R,cortex,138198.0
052,57,R.lingual,R,cortex,171294.0
052,58,R.medialorbitofrontal,R,cortex,85284.0
052,59,R.middletemporal,R,cortex,271724.0
052,60,R.parahippocampal,R,cortex,38430.0
052,61,R.paracentral,R,cortex,139442.0
052,62,R.parsopercularis,R,cortex,159442.0
052,63,R.parsorbitalis,R,cortex,88383.0
052,64,R.parstriangularis,R,cortex,100787.0
052,65,R.pericalcarine,R,cortex,66525.0
052,66,R.postcentral,R,cortex,280481.0
052,67,R.posteriorcingulate,R,cortex,227157.0
052,68,R.precentral,R,cortex,477170.0
052,69,R.precuneus,R,cortex,277732.0
052,70,R.rostralanteriorcingulate,R,cortex,55809.0
052,71,R.rostralmiddlefrontal,R,cortex,375216.0
052,72,R.superiorfrontal,R,cortex,858141.0
052,73,R.superiorparietal,R,cortex,420384.0
052,74,R.superiortemporal,R,cortex,289649.0
052,75,R.supramarginal,R,cortex,201151.0
052,76,R.transversetemporal,R,cortex,17760.0
052,77,R.insula,R,cortex,160614.0
052,78,R.Cerebellum-Cortex,R,cerebellum,227298.0
