subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
051,Accumbens-area,subcortical,39,46,13811.0,27451.0,-0.33057050070282584,-0.6869372210686918
051,Amygdala,subcortical,38,45,29029.0,29939.0,-0.015432098765432098,-0.030866647980527268
051,Caudate,subcortical,34,41,171609.0,201536.0,-0.08020206622090609,-0.1607493922475748
051,Cerebellum-Cortex,cerebellum,32,78,172424.0,171055.0,0.0039856876257354885,0.007971417462180717
051,Hippocampus,subcortical,37,44,56737.0,69963.0,-0.10438831886345698,-0.20953997564768104
051,Pallidum,subcortical,36,43,182490.0,188048.0,-0.014999811085502702,-0.030001872389774684
051,Putamen,subcortical,35,42,389542.0,367936.0,0.028523600685432447,0.057062680048670954
051,Thalamus-Proper,subcortical,33,40,387132.0,351791.0,0.047827716825704435,0.09572847088598099
051,caudalanteriorcingulate,cortex,1,47,81741.0,86910.0,-0.03064909191169931,-0.061317388475666
051,caudalmiddlefrontal,cortex,2,48,255844.0,242369.0,0.027046664779923447,0.05410652550711472
051,cuneus,cortex,3,49,135954.0,111108.0,0.10056584986764455,0.20181389197356533
051,entorhinal,cortex,4,50,9209.0,9959.0,-0.03912771285475793,-0.07829539821027245
051,fusiform,cortex,5,51,158132.0,156266.0,0.0059351522592382905,0.011870443902666202
051,inferiorparietal,cortex,6,52,338693.0,363524.0,-0.03536086423427516,-0.07075122720032473
051,inferiortemporal,cortex,7,53,212780.0,242646.0,-0.06557816198460342,-0.13134482297846095
051,insula,cortex,31,77,166267.0,184749.0,-0.05265287052442054,-0.10540321714646077
051,isthmuscingulate,cortex,8,54,137811.0,120995.0,0.0649753096914291,0.13013395879928755
051,lateraloccipital,cortex,9,55,303000.0,328693.0,-0.0406732384243612,-0.08139137891943829
051,lateralorbitofrontal,cortex,10,56,192832.0,223264.0,-0.07313696839190956,-0.14653558424899
051,lingual,cortex,11,57,142563.0,140299.0,0.008003902963282449,0.016008147772861196
051,medialorbitofrontal,cortex,12,58,94936.0,74951.0,0.11763701754695768,0.23636841367508585
051,middletemporal,cortex,13,59,351254.0,302678.0,0.07428295296758684,0.1488400743174095
051,paracentral,cortex,15,61,135163.0,179633.0,-0.1412660897851307,-0.2844344231220621
051,parahippocampal,cortex,14,60,44591.0,36173.0,0.1042296072507553,0.209219060752053
051,parsopercularis,cortex,16,62,167990.0,191824.0,-0.06623977944160038,-0.13267383114317488
051,parsorbitalis,cortex,17,63,78257.0,90680.0,-0.07353628867566016,-0.14733854335108312
051,parstriangularis,cortex,18,64,101217.0,93812.0,0.03796871234534351,0.07597394733599354
051,pericalcarine,cortex,19,65,59520.0,75674.0,-0.1194875512226874,-0.24012224989193492
051,postcentral,cortex,20,66,320268.0,262130.0,0.09982520544370001,0.20031758137731223
051,posteriorcingulate,cortex,21,67,129527.0,115179.0,0.05863362565691074,0.11740191363821094
051,precentral,cortex,22,68,583620.0,543970.0,0.035163490275720785,0.07035598783293975
051,precuneus,cortex,23,69,269460.0,289958.0,-0.036641652574640075,-0.0733161285780836
051,rostralanteriorcingulate,cortex,24,70,69640.0,43164.0,0.23470798907840149,0.4783323003985011
051,rostralmiddlefrontal,cortex,25,71,247447.0,252152.0,-0.00941755287740768,-0.018835662614855583
051,superiorfrontal,cortex,26,72,790437.0,880923.0,-0.05413914417001723,-0.10838426435655982
051,superiorparietal,cortex,27,73,373662.0,352162.0,0.029621506040031744,0.0592603484780868
051,superiortemporal,cortex,28,74,270990.0,291790.0,-0.036959380219624006,-0.07395244562361386
051,supramarginal,cortex,29,75,326946.0,276278.0,0.0839953317507261,0.16838741448415223
051,transversetemporal,cortex,30,76,38183.0,19130.0,0.3324376668469632,0.6911326069288193
