subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
014,Accumbens-area,subcortical,39,46,17967.0,33976.0,-0.3082032227634137,-0.637117651060535
014,Amygdala,subcortical,38,45,20599.0,23048.0,-0.05610924003940706,-0.11233646685429531
014,Caudate,subcortical,34,41,218541.0,283850.0,-0.12999635741882318,-0.26147228966324504
014,Cerebellum-Cortex,cerebellum,32,78,293903.0,283690.0,0.017682000993779357,0.035367688234740735
014,Hippocampus,subcortical,37,44,112848.0,107851.0,0.022641697515620823,0.045291135536416366
014,Pallidum,subcortical,36,43,131384.0,124124.0,0.028413983123816083,0.05684326709713944
014,Putamen,subcortical,35,42,359416.0,405628.0,-0.060404368899043714,-0.1209559914241261
014,Thalamus-Proper,subcortical,33,40,370448.0,428406.0,-0.07255142992336522,-0.14535826006891445
014,caudalanteriorcingulate,cortex,1,47,121262.0,106520.0,0.06471977592610478,0.1296207330469106
014,caudalmiddlefrontal,cortex,2,48,244688.0,240035.0,0.009599296918033599,0.019199183563089663
014,cuneus,cortex,3,49,188460.0,148757.0,0.1177372433774098,0.23657168063657333
014,entorhinal,cortex,4,50,22860.0,12516.0,0.29240162822252375,0.602380832560029
014,fusiform,cortex,5,51,196509.0,197718.0,-0.003066761028544468,-0.00613354128583659
014,inferiorparietal,cortex,6,52,309771.0,379197.0,-0.10076810534016094,-0.2022225441358314
014,inferiortemporal,cortex,7,53,222522.0,233128.0,-0.02327663777021837,-0.04656168582514784
014,insula,cortex,31,77,135190.0,137629.0,-0.008939993182293023,-0.01788046273099617
014,isthmuscingulate,cortex,8,54,65507.0,58355.0,0.05774168025706028,0.11561196229568083
014,lateraloccipital,cortex,9,55,423035.0,318281.0,0.14130816008287964,0.2845202775480617
014,lateralorbitofrontal,cortex,10,56,134813.0,144142.0,-0.03344266996468964,-0.06691029180156184
014,lingual,cortex,11,57,232335.0,224563.0,0.0170103611747042,0.034024004244945026
014,medialorbitofrontal,cortex,12,58,99123.0,72667.0,0.15400197916060307,0.31047414194027445
014,middletemporal,cortex,13,59,233585.0,313101.0,-0.1454509535638374,-0.2929797856314284
014,paracentral,cortex,15,61,162103.0,129223.0,0.11286325285075825,0.226692341583836
014,parahippocampal,cortex,14,60,28406.0,30407.0,-0.03402309013313383,-0.06807245460464242
014,parsopercularis,cortex,16,62,192402.0,191208.0,0.0031125361695471965,0.006225092441798703
014,parsorbitalis,cortex,17,63,77200.0,52835.0,0.18737263044564925,0.37922560713773634
014,parstriangularis,cortex,18,64,100013.0,136689.0,-0.154945881319127,-0.3124080947748496
014,pericalcarine,cortex,19,65,65538.0,80053.0,-0.09969709666119472,-0.20005878822817255
014,postcentral,cortex,20,66,283579.0,265223.0,0.03344739997303217,0.06691976241179082
014,posteriorcingulate,cortex,21,67,129623.0,111434.0,0.07545518279908901,0.1511977499178313
014,precentral,cortex,22,68,444446.0,428464.0,0.018308874912648498,0.03662184225355644
014,precuneus,cortex,23,69,211049.0,212728.0,-0.003961989442560592,-0.007924020347362375
014,rostralanteriorcingulate,cortex,24,70,77348.0,72082.0,0.03524058087398782,0.07051036032536676
014,rostralmiddlefrontal,cortex,25,71,357868.0,419578.0,-0.07937528780133926,-0.15908524093625523
014,superiorfrontal,cortex,26,72,868747.0,920702.0,-0.029034076970061735,-0.05808447891604828
014,superiorparietal,cortex,27,73,355431.0,425703.0,-0.08996151748611633,-0.1804107824477837
014,superiortemporal,cortex,28,74,234753.0,252070.0,-0.03557144999311865,-0.07117292915666697
014,supramarginal,cortex,29,75,247408.0,224684.0,0.04813468561212645,0.09634382512957688
014,transversetemporal,cortex,30,76,23448.0,34135.0,-0.18559297014743936,-0.37553804746165237
