subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
021,Accumbens-area,subcortical,39,46,12053.0,15610.0,-0.12858330622130643,-0.25859814292113414
021,Amygdala,subcortical,38,45,20467.0,29301.0,-0.17750361678186788,-0.3588078121361375
021,Caudate,subcortical,34,41,164308.0,206752.0,-0.11438581361504878,-0.2297772920997837
021,Cerebellum-Cortex,cerebellum,32,78,188578.0,204511.0,-0.04053280554785303,-0.08111004936453474
021,Hippocampus,subcortical,37,44,71259.0,64547.0,0.04942344226322843,0.09892748634874855
021,Pallidum,subcortical,36,43,158431.0,184218.0,-0.07525777107185487,-0.1508006716137359
021,Putamen,subcortical,35,42,371695.0,345337.0,0.03675986566847784,0.07355287364879602
021,Thalamus-Proper,subcortical,33,40,359265.0,328393.0,0.04489440972111137,0.08984921585876443
021,caudalanteriorcingulate,cortex,1,47,106277.0,97849.0,0.04128822394011542,0.08262341910336866
021,caudalmiddlefrontal,cortex,2,48,154741.0,133535.0,0.07356144805672342,0.14738913578977345
021,cuneus,cortex,3,49,139998.0,114994.0,0.09805797828951497,0.19674818370387617
021,entorhinal,cortex,4,50,11321.0,16881.0,-0.19714913835898162,-0.3995293210232792
021,fusiform,cortex,5,51,182469.0,137511.0,0.140502531408213,0.2828763816736954
021,inferiorparietal,cortex,6,52,408785.0,332948.0,0.10224299040220672,0.20520302382635766
021,inferiortemporal,cortex,7,53,207105.0,218881.0,-0.02764410097984441,-0.055302292100973975
021,insula,cortex,31,77,116468.0,123161.0,-0.027930676170246506,-0.05587588537943562
021,isthmuscingulate,cortex,8,54,139528.0,131778.0,0.02856553117144479,0.05714660940569712
021,lateraloccipital,cortex,9,55,253808.0,284610.0,-0.05720833998863337,-0.11454174640679571
021,lateralorbitofrontal,cortex,10,56,172390.0,171656.0,0.0021334356452334864,0.004266877764107234
021,lingual,cortex,11,57,142280.0,131331.0,0.04001666599661563,0.08007609310571832
021,medialorbitofrontal,cortex,12,58,80016.0,66546.0,0.0919064969091579,0.1843331768258883
021,middletemporal,cortex,13,59,271897.0,250048.0,0.04186073245265306,0.08377041867676367
021,paracentral,cortex,15,61,137529.0,150812.0,-0.04606698319004235,-0.0921992240453633
021,parahippocampal,cortex,14,60,40551.0,34209.0,0.0848314606741573,0.1700716738264693
021,parsopercularis,cortex,16,62,122934.0,140561.0,-0.06689690506461222,-0.13399393225996215
021,parsorbitalis,cortex,17,63,61265.0,56821.0,0.037633589079145706,0.0753027416934183
021,parstriangularis,cortex,18,64,104846.0,111550.0,-0.03098023993049779,-0.061980313996052847
021,pericalcarine,cortex,19,65,64785.0,62189.0,0.020445130499157308,0.040895959849844614
021,postcentral,cortex,20,66,289700.0,304733.0,-0.025289645763273572,-0.050590078601082604
021,posteriorcingulate,cortex,21,67,120365.0,132612.0,-0.048411515671385144,-0.09689877845510261
021,precentral,cortex,22,68,514241.0,555014.0,-0.03813215743671996,-0.07630131148895283
021,precuneus,cortex,23,69,345164.0,336286.0,0.013028101841661163,0.026057678019106363
021,rostralanteriorcingulate,cortex,24,70,58000.0,48097.0,0.09333911420681075,0.18722320544216703
021,rostralmiddlefrontal,cortex,25,71,280430.0,314897.0,-0.05789591266648413,-0.11592146177600589
021,superiorfrontal,cortex,26,72,891686.0,938467.0,-0.025561250889952918,-0.05113364024507667
021,superiorparietal,cortex,27,73,380933.0,547095.0,-0.1790484769856082,-0.361998955286588
021,superiortemporal,cortex,28,74,260519.0,217985.0,0.0888895390634143,0.17824954211163557
021,supramarginal,cortex,29,75,235810.0,230006.0,0.01245985539354595,0.024921000485618267
021,transversetemporal,cortex,30,76,23203.0,13138.0,0.27695990754244515,0.5687727861869487
