subject,fs_default_index,name,side,region_type,strength
021,1,L.caudalanteriorcingulate,L,cortex,106277.0
021,2,L.caudalmiddlefrontal,L,cortex,154741.0
021,3,L.cuneus,L,cortex,139998.0
021,4,L.entorhinal,L,cortex,11321.0
021,5,L.fusiform,L,cortex,182469.0
021,6,L.inferiorparietal,L,cortex,408785.0
021,7,L.inferiortemporal,L,cortex,207105.0
021,8,L.isthmuscingulate,L,cortex,139528.0
021,9,L.lateraloccipital,L,cortex,253808.0
021,10,L.lateralorbitofrontal,L,cortex,172390.0
021,11,L.lingual,L,cortex,142280.0
021,12,L.medialorbitofrontal,L,cortex,80016.0
021,13,L.middletemporal,L,cortex,271897.0
021,14,L.parahippocampal,L,cortex,40551.0
021,15,L.paracentral,L,cortex,137529.0
021,16,L.parsopercularis,L,cortex,122934.0
021,17,L.parsorbitalis,L,cortex,61265.0
021,18,L.parstriangularis,L,cortex,104846.0
021,19,L.pericalcarine,L,cortex,64785.0
021,20,L.postcentral,L,cortex,289700.0
021,21,L.posteriorcingulate,L,cortex,120365.0
021,22,L.precentral,L,cortex,514241.0
021,23,L.precuneus,L,cortex,345164.0
021,24,L.rostralanteriorcingulate,L,cortex,58000.0
021,25,L.rostralmiddlefrontal,L,cortex,280430.0
021,26,L.superiorfrontal,L,cortex,891686.0
021,27,L.superiorparietal,L,cortex,380933.0
021,28,L.superiortemporal,L,cortex,260519.0
021,29,L.supramarginal,L,cortex,235810.0
021,30,L.transversetemporal,L,cortex,23203.0
021,31,L.insula,L,cortex,116468.0
021,32,L.Cerebellum-Cortex,L,cerebellum,188578.0
021,33,L.Thalamus-Proper,L,subcortical,359265.0
021,34,L.Caudate,L,subcortical,164308.0
021,35,L.Putamen,L,subcortical,371695.0
021,36,L.Pallidum,L,subcortical,158431.0
021,37,L.Hippocampus,L,subcortical,71259.0
021,38,L.Amygdala,L,subcortical,20467.0
021,39,L.Accumbens-area,L,subcortical,12053.0
021,40,R.Thalamus-Proper,R,subcortical,328393.0
021,41,R.Caudate,R,subcortical,206752.0
021,42,R.Putamen,R,subcortical,345337.0
021,43,R.Pallidum,R,subcortical,184218.0
021,44,R.Hippocampus,R,subcortical,64547.0
021,45,R.Amygdala,R,subcortical,29301.0
021,46,R.Accumbens-area,R,subcortical,15610.0
021,47,R.caudalanteriorcingulate,R,cortex,97849.0
021,48,R.caudalmiddlefrontal,R,cortex,133535.0
021,49,R.cuneus,R,cortex,114994.0
021,50,R.entorhinal,R,cortex,16881.0
021,51,R.fusiform,R,cortex,137511.0
021,52,R.inferiorparietal,R,cortex,332948.0
021,53,R.inferiortemporal,R,cortex,218881.0
021,54,R.isthmuscingulate,R,cortex,131778.0
021,55,R.lateraloccipital,R,cortex,284610.0
021,56,R.lateralorbitofrontal,R,cortex,171656.0
021,57,R.lingual,R,cortex,131331.0
021,58,R.medialorbitofrontal,R,cortex,66546.0
021,59,R.middletemporal,R,cortex,250048.0
021,60,R.parahippocampal,R,cortex,34209.0
021,61,R.paracentral,R,cortex,150812.0
021,62,R.parsopercularis,R,cortex,140561.0
021,63,R.parsorbitalis,R,cortex,56821.0
021,64,R.parstriangularis,R,cortex,111550.0
021,65,R.pericalcarine,R,cortex,62189.0
021,66,R.postcentral,R,cortex,304733.0
021,67,R.posteriorcingulate,R,cortex,132612.0
021,68,R.precentral,R,cortex,555014.0
021,69,R.precuneus,R,cortex,336286.0
021,70,R.rostralanteriorcingulate,R,cortex,48097.0
021,71,R.rostralmiddlefrontal,R,cortex,314897.0
021,72,R.superiorfrontal,R,cortex,938467.0
021,73,R.superiorparietal,R,cortex,547095.0
021,74,R.superiortemporal,R,cortex,217985.0
021,75,R.supramarginal,R,cortex,230006.0
021,76,R.transversetemporal,R,cortex,13138.0
021,77,R.insula,R,cortex,123161.0
021,78,R.Cerebellum-Cortex,R,cerebellum,204511.0
