subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
031,Accumbens-area,subcortical,39,46,18555.0,24538.0,-0.1388392546353236,-0.27948364185643015
031,Amygdala,subcortical,38,45,24597.0,23110.0,0.031169430062674242,0.06235905999586092
031,Caudate,subcortical,34,41,172844.0,166821.0,0.01773217729233215,0.03546807230639009
031,Cerebellum-Cortex,cerebellum,32,78,333509.0,331451.0,0.0030949230028873916,0.00618986576913478
031,Hippocampus,subcortical,37,44,98176.0,89876.0,0.044136728139025375,0.08833084376075223
031,Pallidum,subcortical,36,43,182869.0,187221.0,-0.011759301791456133,-0.0235196877329385
031,Putamen,subcortical,35,42,369297.0,374197.0,-0.006590503756587141,-0.01318119835602486
031,Thalamus-Proper,subcortical,33,40,365426.0,355641.0,0.01357016754337669,0.027142001230082882
031,caudalanteriorcingulate,cortex,1,47,80872.0,100585.0,-0.10863730801236657,-0.21813548332877866
031,caudalmiddlefrontal,cortex,2,48,193067.0,161338.0,0.08952751795262483,0.17953573567122447
031,cuneus,cortex,3,49,116216.0,155797.0,-0.1455114277626437,-0.29310334922496445
031,entorhinal,cortex,4,50,17954.0,11324.0,0.2264498941184507,0.4608885640848436
031,fusiform,cortex,5,51,163624.0,163340.0,0.000868597154426787,0.001737194745735615
031,inferiorparietal,cortex,6,52,364921.0,466745.0,-0.12243376547796832,-0.24610217819149777
031,inferiortemporal,cortex,7,53,236351.0,275143.0,-0.07584057682006046,-0.15197297426979997
031,insula,cortex,31,77,116908.0,131133.0,-0.057349389818618694,-0.11482477464563698
031,isthmuscingulate,cortex,8,54,117308.0,103655.0,0.06178862524495051,0.12373487754227934
031,lateraloccipital,cortex,9,55,356869.0,347811.0,0.012854061417948572,0.02570953886738325
031,lateralorbitofrontal,cortex,10,56,138133.0,133196.0,0.018195622288808052,0.03639526152149053
031,lingual,cortex,11,57,130585.0,181685.0,-0.16364043936337144,-0.3302500626060712
031,medialorbitofrontal,cortex,12,58,108429.0,75782.0,0.1772261157042739,0.3582347834715757
031,middletemporal,cortex,13,59,334228.0,314168.0,0.03093788363901073,0.061895520141250666
031,paracentral,cortex,15,61,179706.0,164135.0,0.045285466247480664,0.09063292227705598
031,parahippocampal,cortex,14,60,35178.0,32881.0,0.033750128564921614,0.06752590385933466
031,parsopercularis,cortex,16,62,84615.0,179672.0,-0.3596733853727198,-0.7530214105413725
031,parsorbitalis,cortex,17,63,59811.0,77103.0,-0.12629826022174503,-0.2539525997893267
031,parstriangularis,cortex,18,64,148754.0,106358.0,0.16618583210511462,0.3354831726841485
031,pericalcarine,cortex,19,65,124417.0,96494.0,0.12639931918283834,0.25415799667093936
031,postcentral,cortex,20,66,252829.0,228313.0,0.050953772482967605,0.10199587634935055
031,posteriorcingulate,cortex,21,67,148447.0,130828.0,0.06308835377316266,0.12634450878879236
031,precentral,cortex,22,68,379956.0,413947.0,-0.042815054232066135,-0.08568248976384127
031,precuneus,cortex,23,69,312091.0,343703.0,-0.048204161672720396,-0.09648310041033246
031,rostralanteriorcingulate,cortex,24,70,53957.0,56970.0,-0.027162007446338583,-0.05433738043662965
031,rostralmiddlefrontal,cortex,25,71,275665.0,246815.0,0.05521742459041495,0.11054729224590264
031,superiorfrontal,cortex,26,72,862777.0,823112.0,0.02352764624480022,0.04706397786233742
031,superiorparietal,cortex,27,73,371323.0,419718.0,-0.06117887694822392,-0.12251075341306583
031,superiortemporal,cortex,28,74,343608.0,287624.0,0.08869005373618574,0.17784740112588948
031,supramarginal,cortex,29,75,209792.0,234168.0,-0.05490584737363727,-0.10992224279244879
031,transversetemporal,cortex,30,76,13226.0,8884.0,0.1963817277250113,0.39793268322028963
