subject,fs_default_index,name,side,region_type,strength
031,1,L.caudalanteriorcingulate,L,cortex,80872.0
031,2,L.caudalmiddlefrontal,L,cortex,193067.0
031,3,L.cuneus,L,cortex,116216.0
031,4,L.entorhinal,L,cortex,17954.0
031,5,L.fusiform,L,cortex,163624.0
031,6,L.inferiorparietal,L,cortex,364921.0
031,7,L.inferiortemporal,L,cortex,236351.0
031,8,L.isthmuscingulate,L,cortex,117308.0
031,9,L.lateraloccipital,L,cortex,356869.0
031,10,L.lateralorbitofrontal,L,cortex,138133.0
031,11,L.lingual,L,cortex,130585.0
031,12,L.medialorbitofrontal,L,cortex,108429.0
031,13,L.middletemporal,L,cortex,334228.0
031,14,L.parahippocampal,L,cortex,35178.0
031,15,L.paracentral,L,cortex,179706.0
031,16,L.parsopercularis,L,cortex,84615.0
031,17,L.parsorbitalis,L,cortex,59811.0
031,18,L.parstriangularis,L,cortex,148754.0
031,19,L.pericalcarine,L,cortex,124417.0
031,20,L.postcentral,L,cortex,252829.0
031,21,L.posteriorcingulate,L,cortex,148447.0
031,22,L.precentral,L,cortex,379956.0
031,23,L.precuneus,L,cortex,312091.0
031,24,L.rostralanteriorcingulate,L,cortex,53957.0
031,25,L.rostralmiddlefrontal,L,cortex,275665.0
031,26,L.superiorfrontal,L,cortex,862777.0
031,27,L.superiorparietal,L,cortex,371323.0
031,28,L.superiortemporal,L,cortex,343608.0
031,29,L.supramarginal,L,cortex,209792.0
031,30,L.transversetemporal,L,cortex,13226.0
031,31,L.insula,L,cortex,116908.0
031,32,L.Cerebellum-Cortex,L,cerebellum,333509.0
031,33,L.Thalamus-Proper,L,subcortical,365426.0
031,34,L.Caudate,L,subcortical,172844.0
031,35,L.Putamen,L,subcortical,369297.0
031,36,L.Pallidum,L,subcortical,182869.0
031,37,L.Hippocampus,L,subcortical,98176.0
031,38,L.Amygdala,L,subcortical,24597.0
031,39,L.Accumbens-area,L,subcortical,18555.0
031,40,R.Thalamus-Proper,R,subcortical,355641.0
031,41,R.Caudate,R,subcortical,166821.0
031,42,R.Putamen,R,subcortical,374197.0
031,43,R.Pallidum,R,subcortical,187221.0
031,44,R.Hippocampus,R,subcortical,89876.0
031,45,R.Amygdala,R,subcortical,23110.0
031,46,R.Accumbens-area,R,subcortical,24538.0
031,47,R.caudalanteriorcingulate,R,cortex,100585.0
031,48,R.caudalmiddlefrontal,R,cortex,161338.0
031,49,R.cuneus,R,cortex,155797.0
031,50,R.entorhinal,R,cortex,11324.0
031,51,R.fusiform,R,cortex,163340.0
031,52,R.inferiorparietal,R,cortex,466745.0
031,53,R.inferiortemporal,R,cortex,275143.0
031,54,R.isthmuscingulate,R,cortex,103655.0
031,55,R.lateraloccipital,R,cortex,347811.0
031,56,R.lateralorbitofrontal,R,cortex,133196.0
031,57,R.lingual,R,cortex,181685.0
031,58,R.medialorbitofrontal,R,cortex,75782.0
031,59,R.middletemporal,R,cortex,314168.0
031,60,R.parahippocampal,R,cortex,32881.0
031,61,R.paracentral,R,cortex,164135.0
031,62,R.parsopercularis,R,cortex,179672.0
031,63,R.parsorbitalis,R,cortex,77103.0
031,64,R.parstriangularis,R,cortex,106358.0
031,65,R.pericalcarine,R,cortex,96494.0
031,66,R.postcentral,R,cortex,228313.0
031,67,R.posteriorcingulate,R,cortex,130828.0
031,68,R.precentral,R,cortex,413947.0
031,69,R.precuneus,R,cortex,343703.0
031,70,R.rostralanteriorcingulate,R,cortex,56970.0
031,71,R.rostralmiddlefrontal,R,cortex,246815.0
031,72,R.superiorfrontal,R,cortex,823112.0
031,73,R.superiorparietal,R,cortex,419718.0
031,74,R.superiortemporal,R,cortex,287624.0
031,75,R.supramarginal,R,cortex,234168.0
031,76,R.transversetemporal,R,cortex,8884.0
031,77,R.insula,R,cortex,131133.0
031,78,R.Cerebellum-Cortex,R,cerebellum,331451.0
