subject,fs_default_index,name,side,region_type,strength
012,1,L.caudalanteriorcingulate,L,cortex,132136.0
012,2,L.caudalmiddlefrontal,L,cortex,264974.0
012,3,L.cuneus,L,cortex,156277.0
012,4,L.entorhinal,L,cortex,15501.0
012,5,L.fusiform,L,cortex,165891.0
012,6,L.inferiorparietal,L,cortex,436807.0
012,7,L.inferiortemporal,L,cortex,238847.0
012,8,L.isthmuscingulate,L,cortex,92019.0
012,9,L.lateraloccipital,L,cortex,371113.0
012,10,L.lateralorbitofrontal,L,cortex,180896.0
012,11,L.lingual,L,cortex,185103.0
012,12,L.medialorbitofrontal,L,cortex,106280.0
012,13,L.middletemporal,L,cortex,311018.0
012,14,L.parahippocampal,L,cortex,34796.0
012,15,L.paracentral,L,cortex,172389.0
012,16,L.parsopercularis,L,cortex,169434.0
012,17,L.parsorbitalis,L,cortex,76745.0
012,18,L.parstriangularis,L,cortex,126211.0
012,19,L.pericalcarine,L,cortex,37046.0
012,20,L.postcentral,L,cortex,263705.0
012,21,L.posteriorcingulate,L,cortex,127757.0
012,22,L.precentral,L,cortex,398081.0
012,23,L.precuneus,L,cortex,200938.0
012,24,L.rostralanteriorcingulate,L,cortex,89357.0
012,25,L.rostralmiddlefrontal,L,cortex,411712.0
012,26,L.superiorfrontal,L,cortex,928004.0
012,27,L.superiorparietal,L,cortex,106268.0
012,28,L.superiortemporal,L,cortex,336323.0
012,29,L.supramarginal,L,cortex,214462.0
012,30,L.transversetemporal,L,cortex,22931.0
012,31,L.insula,L,cortex,175014.0
012,32,L.Cerebellum-Cortex,L,cerebellum,287673.0
012,33,L.Thalamus-Proper,L,subcortical,347155.0
012,34,L.Caudate,L,subcortical,257408.0
012,35,L.Putamen,L,subcortical,402903.0
012,36,L.Pallidum,L,subcortical,188413.0
012,37,L.Hippocampus,L,subcortical,113571.0
012,38,L.Amygdala,L,subcortical,27220.0
012,39,L.Accumbens-area,L,subcortical,20101.0
012,40,R.Thalamus-Proper,R,subcortical,353635.0
012,41,R.Caudate,R,subcortical,243189.0
012,42,R.Putamen,R,subcortical,418234.0
012,43,R.Pallidum,R,subcortical,170217.0
012,44,R.Hippocampus,R,subcortical,106247.0
012,45,R.Amygdala,R,subcortical,40129.0
012,46,R.Accumbens-area,R,subcortical,14362.0
012,47,R.caudalanteriorcingulate,R,cortex,127205.0
012,48,R.caudalmiddlefrontal,R,cortex,289668.0
012,49,R.cuneus,R,cortex,142581.0
012,50,R.entorhinal,R,cortex,13862.0
012,51,R.fusiform,R,cortex,146392.0
012,52,R.inferiorparietal,R,cortex,189298.0
012,53,R.inferiortemporal,R,cortex,176216.0
012,54,R.isthmuscingulate,R,cortex,75924.0
012,55,R.lateraloccipital,R,cortex,266610.0
012,56,R.lateralorbitofrontal,R,cortex,176336.0
012,57,R.lingual,R,cortex,196492.0
012,58,R.medialorbitofrontal,R,cortex,79577.0
012,59,R.middletemporal,R,cortex,230669.0
012,60,R.parahippocampal,R,cortex,43078.0
012,61,R.paracentral,R,cortex,190887.0
012,62,R.parsopercularis,R,cortex,250707.0
012,63,R.parsorbitalis,R,cortex,70834.0
012,64,R.parstriangularis,R,cortex,156465.0
012,65,R.pericalcarine,R,cortex,33576.0
012,66,R.postcentral,R,cortex,196139.0
012,67,R.posteriorcingulate,R,cortex,99728.0
012,68,R.precentral,R,cortex,400467.0
012,69,R.precuneus,R,cortex,271097.0
012,70,R.rostralanteriorcingulate,R,cortex,72719.0
012,71,R.rostralmiddlefrontal,R,cortex,312914.0
012,72,R.superiorfrontal,R,cortex,953619.0
012,73,R.superiorparietal,R,cortex,308128.0
012,74,R.superiortemporal,R,cortex,245485.0
012,75,R.supramarginal,R,cortex,137930.0
012,76,R.transversetemporal,R,cortex,16539.0
012,77,R.insula,R,cortex,155271.0
012,78,R.Cerebellum-Cortex,R,cerebellum,285813.0
