subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
019,Accumbens-area,subcortical,39,46,13556.0,20261.0,-0.19827305792944377,-0.4018686021992093
019,Amygdala,subcortical,38,45,17500.0,20874.0,-0.08792411528639182,-0.17630348446839159
019,Caudate,subcortical,34,41,224669.0,219026.0,0.012718196058102977,0.025437763716089114
019,Cerebellum-Cortex,cerebellum,32,78,193244.0,193809.0,-0.0014597484065489738,-0.0029194988867854875
019,Hippocampus,subcortical,37,44,80300.0,83697.0,-0.020713793545003873,-0.041433513606456515
019,Pallidum,subcortical,36,43,140322.0,140125.0,0.0007024500172938202,0.0014049002656638515
019,Putamen,subcortical,35,42,289969.0,322777.0,-0.05354257718532638,-0.10718766159338279
019,Thalamus-Proper,subcortical,33,40,367180.0,339629.0,0.03897941310877479,0.07799834565891611
019,caudalanteriorcingulate,cortex,1,47,97026.0,65689.0,0.19258826783025534,0.39004750005255356
019,caudalmiddlefrontal,cortex,2,48,208277.0,199973.0,0.020340477648499694,0.04068656706890373
019,cuneus,cortex,3,49,152454.0,132349.0,0.07059265527399641,0.14142053827980144
019,entorhinal,cortex,4,50,12815.0,15448.0,-0.09316066942645862,-0.18686318531017887
019,fusiform,cortex,5,51,187547.0,180432.0,0.01933534250595822,0.03867550517556051
019,inferiorparietal,cortex,6,52,295447.0,301521.0,-0.010174749735329197,-0.020350201745201628
019,inferiortemporal,cortex,7,53,204668.0,209113.0,-0.010742397548461626,-0.021485621596192803
019,insula,cortex,31,77,154228.0,149393.0,0.0159244584531373,0.03185160948768698
019,isthmuscingulate,cortex,8,54,106529.0,100371.0,0.029763170613823102,0.05954392763944672
019,lateraloccipital,cortex,9,55,281030.0,331902.0,-0.08299778768280984,-0.16637831941822062
019,lateralorbitofrontal,cortex,10,56,158683.0,149209.0,0.030770529926077976,0.061560493775504876
019,lingual,cortex,11,57,172486.0,200425.0,-0.07492136193354447,-0.1501240381714947
019,medialorbitofrontal,cortex,12,58,85860.0,74400.0,0.07150879820292025,0.14326212095736837
019,middletemporal,cortex,13,59,273857.0,280777.0,-0.012476696343895253,-0.024954687623249542
019,paracentral,cortex,15,61,140799.0,163189.0,-0.07365422319302077,-0.1475756968716146
019,parahippocampal,cortex,14,60,39557.0,46032.0,-0.0756522450314877,-0.15159413710617256
019,parsopercularis,cortex,16,62,144847.0,217921.0,-0.20143452564724562,-0.40845459887010616
019,parsorbitalis,cortex,17,63,66772.0,60775.0,0.047017962006162435,0.09410531079095451
019,parstriangularis,cortex,18,64,153982.0,153135.0,0.0027579065958576046,0.005515827176293861
019,pericalcarine,cortex,19,65,60628.0,48981.0,0.10625952248446752,0.2133243647572735
019,postcentral,cortex,20,66,346299.0,263389.0,0.13598758709372663,0.27367053687676174
019,posteriorcingulate,cortex,21,67,138696.0,118706.0,0.07766062423757392,0.155634639746462
019,precentral,cortex,22,68,469920.0,441972.0,0.03064836625389849,0.061315935795497066
019,precuneus,cortex,23,69,298250.0,306200.0,-0.013152452642898502,-0.02630642224555794
019,rostralanteriorcingulate,cortex,24,70,92406.0,72986.0,0.11741801296314211,0.2359242696702036
019,rostralmiddlefrontal,cortex,25,71,319228.0,321676.0,-0.0038196048082084055,-0.007639246767188273
019,superiorfrontal,cortex,26,72,902618.0,895313.0,0.004063003530168844,0.008126051775482488
019,superiorparietal,cortex,27,73,357476.0,422164.0,-0.08297162793083987,-0.1663256371196446
019,superiortemporal,cortex,28,74,251055.0,226745.0,0.05087902888237757,0.10184600059823402
019,supramarginal,cortex,29,75,241248.0,195842.0,0.1038824955958727,0.20851723833917593
019,transversetemporal,cortex,30,76,37748.0,22064.0,0.26222162776700325,0.5369851731081406
