subject,fs_default_index,name,side,region_type,strength
001,1,L.caudalanteriorcingulate,L,cortex,85666.0
001,2,L.caudalmiddlefrontal,L,cortex,237517.0
001,3,L.cuneus,L,cortex,139982.0
001,4,L.entorhinal,L,cortex,20956.0
001,5,L.fusiform,L,cortex,209427.0
001,6,L.inferiorparietal,L,cortex,430910.0
001,7,L.inferiortemporal,L,cortex,170410.0
001,8,L.isthmuscingulate,L,cortex,112462.0
001,9,L.lateraloccipital,L,cortex,283079.0
001,10,L.lateralorbitofrontal,L,cortex,168466.0
001,11,L.lingual,L,cortex,182778.0
001,12,L.medialorbitofrontal,L,cortex,86827.0
001,13,L.middletemporal,L,cortex,293333.0
001,14,L.parahippocampal,L,cortex,35683.0
001,15,L.paracentral,L,cortex,92401.0
001,16,L.parsopercularis,L,cortex,140163.0
001,17,L.parsorbitalis,L,cortex,56359.0
001,18,L.parstriangularis,L,cortex,149161.0
001,19,L.pericalcarine,L,cortex,57389.0
001,20,L.postcentral,L,cortex,325872.0
001,21,L.posteriorcingulate,L,cortex,115117.0
001,22,L.precentral,L,cortex,468334.0
001,23,L.precuneus,L,cortex,293133.0
001,24,L.rostralanteriorcingulate,L,cortex,63660.0
001,25,L.rostralmiddlefrontal,L,cortex,285716.0
001,26,L.superiorfrontal,L,cortex,802359.0
001,27,L.superiorparietal,L,cortex,377351.0
001,28,L.superiortemporal,L,cortex,282510.0
001,29,L.supramarginal,L,cortex,285543.0
001,30,L.transversetemporal,L,cortex,29620.0
001,31,L.insula,L,cortex,108669.0
001,32,L.Cerebellum-Cortex,L,cerebellum,235589.0
001,33,L.Thalamus-Proper,L,subcortical,303413.0
001,34,L.Caudate,L,subcortical,146760.0
001,35,L.Putamen,L,subcortical,290310.0
001,36,L.Pallidum,L,subcortical,154068.0
001,37,L.Hippocampus,L,subcortical,93176.0
001,38,L.Amygdala,L,subcortical,30973.0
001,39,L.Accumbens-area,L,subcortical,15933.0
001,40,R.Thalamus-Proper,R,subcortical,295513.0
001,41,R.Caudate,R,subcortical,156487.0
001,42,R.Putamen,R,subcortical,311736.0
001,43,R.Pallidum,R,subcortical,156566.0
001,44,R.Hippocampus,R,subcortical,97595.0
001,45,R.Amygdala,R,subcortical,26139.0
001,46,R.Accumbens-area,R,subcortical,24780.0
001,47,R.caudalanteriorcingulate,R,cortex,47173.0
001,48,R.caudalmiddlefrontal,R,cortex,189041.0
001,49,R.cuneus,R,cortex,141583.0
001,50,R.entorhinal,R,cortex,15799.0
001,51,R.fusiform,R,cortex,155970.0
001,52,R.inferiorparietal,R,cortex,529133.0
001,53,R.inferiortemporal,R,cortex,182867.0
001,54,R.isthmuscingulate,R,cortex,77388.0
001,55,R.lateraloccipital,R,cortex,272141.0
001,56,R.lateralorbitofrontal,R,cortex,157024.0
001,57,R.lingual,R,cortex,168332.0
001,58,R.medialorbitofrontal,R,cortex,79411.0
001,59,R.middletemporal,R,cortex,316325.0
001,60,R.parahippocampal,R,cortex,39448.0
001,61,R.paracentral,R,cortex,133734.0
001,62,R.parsopercularis,R,cortex,131122.0
001,63,R.parsorbitalis,R,cortex,78692.0
001,64,R.parstriangularis,R,cortex,142464.0
001,65,R.pericalcarine,R,cortex,82537.0
001,66,R.postcentral,R,cortex,284975.0
001,67,R.posteriorcingulate,R,cortex,80875.0
001,68,R.precentral,R,cortex,455560.0
001,69,R.precuneus,R,cortex,310991.0
001,70,R.rostralanteriorcingulate,R,cortex,55082.0
001,71,R.rostralmiddlefrontal,R,cortex,356359.0
001,72,R.superiorfrontal,R,cortex,797014.0
001,73,R.superiorparietal,R,cortex,410306.0
001,74,R.superiortemporal,R,cortex,243683.0
001,75,R.supramarginal,R,cortex,269980.0
001,76,R.transversetemporal,R,cortex,19687.0
001,77,R.insula,R,cortex,109406.0
001,78,R.Cerebellum-Cortex,R,cerebellum,234853.0
