subject,fs_default_index,name,side,region_type,strength
029,1,L.caudalanteriorcingulate,L,cortex,101310.0
029,2,L.caudalmiddlefrontal,L,cortex,282256.0
029,3,L.cuneus,L,cortex,74561.0
029,4,L.entorhinal,L,cortex,12648.0
029,5,L.fusiform,L,cortex,158325.0
029,6,L.inferiorparietal,L,cortex,345025.0
029,7,L.inferiortemporal,L,cortex,242652.0
029,8,L.isthmuscingulate,L,cortex,139351.0
029,9,L.lateraloccipital,L,cortex,249845.0
029,10,L.lateralorbitofrontal,L,cortex,179234.0
029,11,L.lingual,L,cortex,113329.0
029,12,L.medialorbitofrontal,L,cortex,102683.0
029,13,L.middletemporal,L,cortex,292455.0
029,14,L.parahippocampal,L,cortex,32019.0
029,15,L.paracentral,L,cortex,118603.0
029,16,L.parsopercularis,L,cortex,162133.0
029,17,L.parsorbitalis,L,cortex,81447.0
029,18,L.parstriangularis,L,cortex,114659.0
029,19,L.pericalcarine,L,cortex,54097.0
029,20,L.postcentral,L,cortex,297165.0
029,21,L.posteriorcingulate,L,cortex,141981.0
029,22,L.precentral,L,cortex,505550.0
029,23,L.precuneus,L,cortex,258776.0
029,24,L.rostralanteriorcingulate,L,cortex,84477.0
029,25,L.rostralmiddlefrontal,L,cortex,268080.0
029,26,L.superiorfrontal,L,cortex,824104.0
029,27,L.superiorparietal,L,cortex,376976.0
029,28,L.superiortemporal,L,cortex,340279.0
029,29,L.supramarginal,L,cortex,329222.0
029,30,L.transversetemporal,L,cortex,40336.0
029,31,L.insula,L,cortex,155766.0
029,32,L.Cerebellum-Cortex,L,cerebellum,200286.0
029,33,L.Thalamus-Proper,L,subcortical,356307.0
029,34,L.Caudate,L,subcortical,144281.0
029,35,L.Putamen,L,subcortical,340055.0
029,36,L.Pallidum,L,subcortical,188121.0
029,37,L.Hippocampus,L,subcortical,76323.0
029,38,L.Amygdala,L,subcortical,23331.0
029,39,L.Accumbens-area,L,subcortical,10254.0
029,40,R.Thalamus-Proper,R,subcortical,313372.0
029,41,R.Caudate,R,subcortical,137914.0
029,42,R.Putamen,R,subcortical,332669.0
029,43,R.Pallidum,R,subcortical,198665.0
029,44,R.Hippocampus,R,subcortical,77534.0
029,45,R.Amygdala,R,subcortical,28644.0
029,46,R.Accumbens-area,R,subcortical,23334.0
029,47,R.caudalanteriorcingulate,R,cortex,90296.0
029,48,R.caudalmiddlefrontal,R,cortex,277679.0
029,49,R.cuneus,R,cortex,89941.0
029,50,R.entorhinal,R,cortex,17348.0
029,51,R.fusiform,R,cortex,151109.0
029,52,R.inferiorparietal,R,cortex,412241.0
029,53,R.inferiortemporal,R,cortex,179616.0
029,54,R.isthmuscingulate,R,cortex,122998.0
029,55,R.lateraloccipital,R,cortex,268492.0
029,56,R.lateralorbitofrontal,R,cortex,192119.0
029,57,R.lingual,R,cortex,147137.0
029,58,R.medialorbitofrontal,R,cortex,95315.0
029,59,R.middletemporal,R,cortex,330311.0
029,60,R.parahippocampal,R,cortex,39203.0
029,61,R.paracentral,R,cortex,180920.0
029,62,R.parsopercularis,R,cortex,158874.0
029,63,R.parsorbitalis,R,cortex,59417.0
029,64,R.parstriangularis,R,cortex,99121.0
029,65,R.pericalcarine,R,cortex,65704.0
029,66,R.postcentral,R,cortex,273971.0
029,67,R.posteriorcingulate,R,cortex,122074.0
029,68,R.precentral,R,cortex,394526.0
029,69,R.precuneus,R,cortex,288782.0
029,70,R.rostralanteriorcingulate,R,cortex,97631.0
029,71,R.rostralmiddlefrontal,R,cortex,303437.0
029,72,R.superiorfrontal,R,cortex,792440.0
029,73,R.superiorparietal,R,cortex,387157.0
029,74,R.superiortemporal,R,cortex,327467.0
029,75,R.supramarginal,R,cortex,313263.0
029,76,R.transversetemporal,R,cortex,23146.0
029,77,R.insula,R,cortex,159406.0
029,78,R.Cerebellum-Cortex,R,cerebellum,190639.0
