0,71,288,12,11,45,11,3624,16,459,11,1711,25,54,2758,169,124,83,1,279,8616,242,9454,4324,293,12264,483,52,10,6,176,15,425,2357,1240,177,67,8,211,425,417,818,213,13,0,21,909,213,0,2,4,7,9,71,11,182,1,171,15,4,193,393,75,352,0,19,472,82,236,157,1028,14379,36,21,13,2,98,18
71,0,27,3,968,15903,5843,35,1026,224,19,32,4744,4,519,23280,414,3326,5,10869,104,57512,506,4,39608,30603,4451,2360,6196,178,1205,459,6877,2433,9813,3333,125,115,11,331,185,301,122,11,14,10,75,251,0,0,1,21,23,44,1,13,2,5,17,1,553,186,8,83,1,50,195,528,292,6,239,4445,64,51,29,2,39,84
288,27,0,281,3138,5584,2266,13389,16013,608,21569,90,1946,1862,28,25,42,11,18302,35,750,128,24329,174,48,485,4176,4271,123,180,865,244,2134,71,2195,689,3132,521,15,346,14,549,55,485,78,9,3,1,2307,11,458,99,593,972,2861,49,1364,11,299,112,25,4,16,4,1282,20,67,10,1410,2,17,71,806,462,9,3,105,74
12,3,281,0,801,66,261,626,386,46,1020,8,41,1915,1,3,3,1,161,1,15,6,245,8,3,27,103,508,2,1,19,193,93,7,67,22,2622,201,0,16,1,7,5,3,2,0,0,2,7,0,6,2,3,11,18,1,8,1,0,4,1,1,0,0,5,5,5,5,42,0,0,5,8,5,0,1,3,255
11,968,3138,801,0,14343,17706,2672,66690,1680,13184,157,4103,2785,21,254,126,57,2300,410,20,1453,2470,52,337,779,3020,10137,274,129,965,8142,991,73,2137,478,5253,999,54,285,26,369,85,307,79,36,4,2,1061,11,266,166,415,457,1159,66,594,46,276,67,22,4,16,7,426,16,13,24,1224,2,33,92,730,434,21,5,84,3501
45,15903,5584,66,14343,0,34032,4380,27329,857,517,198,53686,383,408,3767,198,451,141,16898,117,35730,26060,161,2644,9170,98685,23594,21587,1492,4555,720,8401,391,8990,4726,949,619,111,1190,146,728,203,331,124,114,14,46,282,2,76,132,289,682,285,89,120,192,383,13,498,24,17,22,116,158,176,270,3537,12,49,902,1296,895,112,46,158,212
11,5843,2266,261,17706,34032,0,1925,30909,1669,6804,176,14846,2787,67,3993,202,585,1661,2927,40,11576,4798,102,2443,2930,4514,12081,5497,416,1387,176,1966,134,3013,884,6265,3620,110,499,53,478,75,300,92,78,8,9,480,5,106,173,328,509,468,56,218,115,299,24,75,11,6,2,182,46,48,32,2002,13,31,250,862,496,39,23,96,74
3624,35,13389,626,2672,4380,1925,0,14950,599,7939,796,1908,1693,116,65,83,25,5200,81,4252,118,19585,3343,121,5965,5203,5022,184,327,876,292,2450,465,2178,807,1828,677,43,1045,91,546,139,669,85,20,47,9,4488,111,580,125,514,789,3955,115,3489,53,345,580,279,32,28,26,2267,180,822,78,4127,26,113,594,1274,700,125,48,137,96
16,1026,16013,386,66690,27329,30909,14950,0,4206,40075,328,17153,2626,33,193,336,92,9952,449,21,1536,9017,92,459,1608,11134,24973,388,295,5708,1227,8241,173,11785,2527,7362,2383,101,964,37,1780,147,1526,342,48,6,5,6372,34,1307,491,2188,2376,7915,205,3432,47,1122,361,43,3,36,16,3240,32,28,11,3594,14,72,151,2888,1699,35,22,417,338
459,224,608,46,1680,857,1669,599,4206,0,1844,13853,1293,138,93,921,8795,4124,508,312,216,902,1077,3861,4076,9651,612,7791,240,14,13113,129,1948,6313,21940,3036,956,152,1705,221,2290,732,112,155,38,503,228,7,135,2,42,87,138,314,151,4966,78,5573,124,10,28,27,385,57,51,9,228,33,695,1173,2005,8316,278,221,11,8,222,36
11,19,21569,1020,13184,517,6804,7939,40075,1844,0,159,3277,4208,2,25,114,27,23600,10,11,50,3598,26,135,405,979,6695,29,12,1368,5808,944,43,2833,271,8664,1139,38,402,15,789,66,866,160,15,3,2,2211,30,694,167,881,870,2895,107,2846,24,445,233,6,0,28,11,1580,4,8,1,1286,3,33,50,954,658,6,4,200,1519
1711,32,90,8,157,198,176,796,328,13853,159,0,212,23,111,39,996,546,38,82,1093,82,1112,7950,958,6619,160,844,23,18,1898,225,1687,4899,7497,908,516,95,2242,208,4927,935,149,119,48,766,426,1,24,1,20,49,50,285,42,8946,15,10946,84,1,14,12,477,59,8,8,439,9,339,2435,1650,11957,165,208,8,3,243,60
25,4744,1946,41,4103,53686,14846,1908,17153,1293,3277,212,0,273,94,6577,471,960,934,3361,67,14427,6750,103,2468,3424,7324,28996,16232,435,2943,180,1645,148,3231,836,668,383,90,613,64,496,96,272,110,85,12,5,325,5,69,160,342,554,400,49,141,124,306,18,65,19,11,8,136,54,66,33,2267,15,44,332,933,595,52,30,124,64
54,4,1862,1915,2785,383,2787,1693,2626,138,4208,23,273,0,1,2,6,1,1220,13,93,20,1446,56,12,160,546,3222,8,11,98,1260,199,19,239,68,4433,2021,6,86,3,57,27,27,3,1,0,2,79,1,27,8,33,63,97,4,61,4,27,3,22,2,0,2,49,15,56,13,225,0,4,25,82,47,6,2,5,756
2758,519,28,1,21,408,67,116,33,93,2,111,94,1,0,414,36,94,0,4564,11921,7550,7301,475,120,15737,6904,181,549,40,634,387,9870,2422,4556,4571,123,39,17,2115,895,1173,731,56,7,16,301,1174,2,1,3,155,88,142,1,26,1,17,146,10,19211,476,21,126,0,881,3762,8032,2777,13,333,18062,579,214,222,11,116,104
169,23280,25,3,254,3767,3993,65,193,921,25,39,6577,2,414,0,3372,6716,4,3214,234,19959,584,9,16055,34839,1207,7270,6355,424,2499,58,1005,661,3384,570,38,26,7,187,103,283,79,12,2,1,102,97,1,1,1,9,6,26,1,32,0,7,8,0,103,215,29,200,0,12,63,102,136,13,572,3543,32,14,17,1,59,20
124,414,42,3,126,198,202,83,336,8795,114,996,471,6,36,3372,0,2980,51,367,64,777,149,39,2641,13685,117,1189,294,49,8489,19,626,2619,10064,987,99,14,16,94,144,231,77,9,3,7,56,5,4,0,2,7,7,17,1,258,1,103,3,1,7,28,105,119,3,2,23,9,45,27,1237,2498,21,10,4,0,37,4
83,3326,11,1,57,451,585,25,92,4124,27,546,960,1,94,6716,2980,0,7,555,77,2981,150,21,18190,17430,169,1275,728,65,3306,11,343,1004,3609,341,25,8,5,90,92,159,54,5,1,2,35,23,3,0,1,1,0,5,4,91,0,27,4,3,14,58,58,94,0,2,18,10,27,12,612,1986,3,7,3,1,28,3
