subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
053,Accumbens-area,subcortical,39,46,30123.0,28887.0,0.02094560244026436,0.04189733263915229
053,Amygdala,subcortical,38,45,34783.0,43978.0,-0.11674559744035753,-0.23456074720108197
053,Caudate,subcortical,34,41,137337.0,210505.0,-0.2103483765617723,-0.42707164645532986
053,Cerebellum-Cortex,cerebellum,32,78,268408.0,254685.0,0.026234340738644946,0.05248072347655854
053,Hippocampus,subcortical,37,44,84374.0,130209.0,-0.21360033180634067,-0.43388155453884075
053,Pallidum,subcortical,36,43,160048.0,141729.0,0.06070376470042448,0.12155698675813242
053,Putamen,subcortical,35,42,342332.0,412899.0,-0.09343763696140651,-0.18742198458166492
053,Thalamus-Proper,subcortical,33,40,332064.0,375220.0,-0.06101650822017747,-0.12218479919259702
053,caudalanteriorcingulate,cortex,1,47,77496.0,69309.0,0.05576785531827935,0.11165155423075136
053,caudalmiddlefrontal,cortex,2,48,249585.0,249056.0,0.0010608834813021794,0.0021217677586024748
053,cuneus,cortex,3,49,106815.0,145942.0,-0.15480085615828643,-0.31211091640339916
053,entorhinal,cortex,4,50,14776.0,6887.0,0.36416932096200894,0.7633686663343776
053,fusiform,cortex,5,51,237079.0,215544.0,0.04757822735477428,0.09522835388849328
053,inferiorparietal,cortex,6,52,414540.0,478592.0,-0.07171616289641397,-0.14367898818583527
053,inferiortemporal,cortex,7,53,230571.0,157219.0,0.18915392351530466,0.3829191032053411
053,insula,cortex,31,77,136004.0,110762.0,0.1022912394738335,0.20530054186819555
053,isthmuscingulate,cortex,8,54,101660.0,114379.0,-0.058873629298413714,-0.1178835836429948
053,lateraloccipital,cortex,9,55,354870.0,289930.0,0.10071339950372209,0.20211201069225482
053,lateralorbitofrontal,cortex,10,56,174554.0,145856.0,0.08956649293093225,0.1796143157351508
053,lingual,cortex,11,57,176388.0,157813.0,0.055580324415546334,0.11127532626635941
053,medialorbitofrontal,cortex,12,58,86879.0,82990.0,0.022894112522002248,0.04579622738011331
053,middletemporal,cortex,13,59,375037.0,270473.0,0.16198664621771933,0.3268524096222866
053,paracentral,cortex,15,61,144869.0,138562.0,0.02225232949112835,0.04451200689925644
053,parahippocampal,cortex,14,60,33295.0,24867.0,0.14490560847288608,0.29186561228508673
053,parsopercularis,cortex,16,62,135184.0,157476.0,-0.07617030000683386,-0.15263625229166095
053,parsorbitalis,cortex,17,63,73041.0,81713.0,-0.05603732375253628,-0.1121921806138261
053,parstriangularis,cortex,18,64,119323.0,126539.0,-0.029349797854080744,-0.058716459243530084
053,pericalcarine,cortex,19,65,64950.0,65190.0,-0.0018441678192715537,-0.003688339819839397
053,postcentral,cortex,20,66,249506.0,243517.0,0.012147506302951383,0.02429620771786585
053,posteriorcingulate,cortex,21,67,68897.0,100173.0,-0.1849884663157272,-0.3742860555543967
053,precentral,cortex,22,68,439156.0,419292.0,0.023139433023316495,0.0462871284507669
053,precuneus,cortex,23,69,335059.0,297004.0,0.060207605887387806,0.12056102899537537
053,rostralanteriorcingulate,cortex,24,70,79783.0,67194.0,0.08565285724977377,0.17172649135103435
053,rostralmiddlefrontal,cortex,25,71,247753.0,214951.0,0.07089197413465195,0.14202218694143476
053,superiorfrontal,cortex,26,72,700123.0,694358.0,0.004134154570768623,0.00826835624722238
053,superiorparietal,cortex,27,73,453066.0,411009.0,0.0486728582588317,0.0974226981680336
053,superiortemporal,cortex,28,74,285691.0,274313.0,0.02031771201634274,0.04064101698000717
053,supramarginal,cortex,29,75,264815.0,277755.0,-0.02384945721289419,-0.04770796117370989
053,transversetemporal,cortex,30,76,29428.0,16237.0,0.2888645571006241,0.5946540134650407
