subject,fs_default_index,name,side,region_type,strength
003,1,L.caudalanteriorcingulate,L,cortex,72349.0
003,2,L.caudalmiddlefrontal,L,cortex,205503.0
003,3,L.cuneus,L,cortex,174766.0
003,4,L.entorhinal,L,cortex,16442.0
003,5,L.fusiform,L,cortex,210633.0
003,6,L.inferiorparietal,L,cortex,350509.0
003,7,L.inferiortemporal,L,cortex,195440.0
003,8,L.isthmuscingulate,L,cortex,100701.0
003,9,L.lateraloccipital,L,cortex,246518.0
003,10,L.lateralorbitofrontal,L,cortex,136749.0
003,11,L.lingual,L,cortex,184151.0
003,12,L.medialorbitofrontal,L,cortex,106377.0
003,13,L.middletemporal,L,cortex,278335.0
003,14,L.parahippocampal,L,cortex,39986.0
003,15,L.paracentral,L,cortex,135667.0
003,16,L.parsopercularis,L,cortex,167965.0
003,17,L.parsorbitalis,L,cortex,58384.0
003,18,L.parstriangularis,L,cortex,106637.0
003,19,L.pericalcarine,L,cortex,59924.0
003,20,L.postcentral,L,cortex,388928.0
003,21,L.posteriorcingulate,L,cortex,100196.0
003,22,L.precentral,L,cortex,492056.0
003,23,L.precuneus,L,cortex,261459.0
003,24,L.rostralanteriorcingulate,L,cortex,68608.0
003,25,L.rostralmiddlefrontal,L,cortex,310313.0
003,26,L.superiorfrontal,L,cortex,782626.0
003,27,L.superiorparietal,L,cortex,310502.0
003,28,L.superiortemporal,L,cortex,216730.0
003,29,L.supramarginal,L,cortex,276790.0
003,30,L.transversetemporal,L,cortex,19240.0
003,31,L.insula,L,cortex,161118.0
003,32,L.Cerebellum-Cortex,L,cerebellum,329079.0
003,33,L.Thalamus-Proper,L,subcortical,412619.0
003,34,L.Caudate,L,subcortical,215244.0
003,35,L.Putamen,L,subcortical,300881.0
003,36,L.Pallidum,L,subcortical,111817.0
003,37,L.Hippocampus,L,subcortical,97234.0
003,38,L.Amygdala,L,subcortical,14386.0
003,39,L.Accumbens-area,L,subcortical,17655.0
003,40,R.Thalamus-Proper,R,subcortical,390550.0
003,41,R.Caudate,R,subcortical,207433.0
003,42,R.Putamen,R,subcortical,310610.0
003,43,R.Pallidum,R,subcortical,132662.0
003,44,R.Hippocampus,R,subcortical,105352.0
003,45,R.Amygdala,R,subcortical,20090.0
003,46,R.Accumbens-area,R,subcortical,33950.0
003,47,R.caudalanteriorcingulate,R,cortex,44466.0
003,48,R.caudalmiddlefrontal,R,cortex,243590.0
003,49,R.cuneus,R,cortex,134234.0
003,50,R.entorhinal,R,cortex,9037.0
003,51,R.fusiform,R,cortex,188740.0
003,52,R.inferiorparietal,R,cortex,380892.0
003,53,R.inferiortemporal,R,cortex,190226.0
003,54,R.isthmuscingulate,R,cortex,83456.0
003,55,R.lateraloccipital,R,cortex,262786.0
003,56,R.lateralorbitofrontal,R,cortex,146166.0
003,57,R.lingual,R,cortex,196726.0
003,58,R.medialorbitofrontal,R,cortex,99399.0
003,59,R.middletemporal,R,cortex,241772.0
003,60,R.parahippocampal,R,cortex,32925.0
003,61,R.paracentral,R,cortex,152027.0
003,62,R.parsopercularis,R,cortex,190405.0
003,63,R.parsorbitalis,R,cortex,56814.0
003,64,R.parstriangularis,R,cortex,166195.0
003,65,R.pericalcarine,R,cortex,63812.0
003,66,R.postcentral,R,cortex,283593.0
003,67,R.posteriorcingulate,R,cortex,83586.0
003,68,R.precentral,R,cortex,457422.0
003,69,R.precuneus,R,cortex,271171.0
003,70,R.rostralanteriorcingulate,R,cortex,59154.0
003,71,R.rostralmiddlefrontal,R,cortex,290002.0
003,72,R.superiorfrontal,R,cortex,780380.0
003,73,R.superiorparietal,R,cortex,357404.0
003,74,R.superiortemporal,R,cortex,216225.0
003,75,R.supramarginal,R,cortex,301420.0
003,76,R.transversetemporal,R,cortex,15202.0
003,77,R.insula,R,cortex,113679.0
003,78,R.Cerebellum-Cortex,R,cerebellum,343558.0
