subject,roi_name,region_type,L_index,R_index,L_strength,R_strength,side_ai,log_ai
003,Accumbens-area,subcortical,39,46,17655.0,33950.0,-0.3157639763588799,-0.6538698246243553
003,Amygdala,subcortical,38,45,14386.0,20090.0,-0.1654484278918668,-0.3339666673816785
003,Caudate,subcortical,34,41,215244.0,207433.0,0.018479832117669046,0.0369638723910954
003,Cerebellum-Cortex,cerebellum,32,78,329079.0,343558.0,-0.021525726357604472,-0.04305810396026867
003,Hippocampus,subcortical,37,44,97234.0,105352.0,-0.040071870711697745,-0.08018667986658445
003,Pallidum,subcortical,36,43,111817.0,132662.0,-0.08526294691977634,-0.17094093371169705
003,Putamen,subcortical,35,42,300881.0,310610.0,-0.01591029140248998,-0.03182326820576459
003,Thalamus-Proper,subcortical,33,40,412619.0,390550.0,0.027477405128933013,0.054968646963161415
003,caudalanteriorcingulate,cortex,1,47,72349.0,44466.0,0.2386936609168343,0.4867767790846263
003,caudalmiddlefrontal,cortex,2,48,205503.0,243590.0,-0.08480871445335376,-0.1700258517201331
003,cuneus,cortex,3,49,174766.0,134234.0,0.1311715210355987,0.2638633906398947
003,entorhinal,cortex,4,50,16442.0,9037.0,0.2906315004513521,0.5985117758101229
003,fusiform,cortex,5,51,210633.0,188740.0,0.054818427885710855,0.10974687598797966
003,inferiorparietal,cortex,6,52,350509.0,380892.0,-0.04154082370683114,-0.08312948662769314
003,inferiortemporal,cortex,7,53,195440.0,190226.0,0.013519470215160269,0.027040587968136277
003,insula,cortex,31,77,161118.0,113679.0,0.1726328890053385,0.34875832865690903
003,isthmuscingulate,cortex,8,54,100701.0,83456.0,0.09364292424398747,0.18783618329767035
003,lateraloccipital,cortex,9,55,246518.0,262786.0,-0.03194163014623879,-0.06390499961177659
003,lateralorbitofrontal,cortex,10,56,136749.0,146166.0,-0.03328561582100631,-0.06659583346921216
003,lingual,cortex,11,57,184151.0,196726.0,-0.03301590802280001,-0.0660558244141318
003,medialorbitofrontal,cortex,12,58,106377.0,99399.0,0.033910660135292744,0.06784733487715004
003,middletemporal,cortex,13,59,278335.0,241772.0,0.07029899616809618,0.14083029089351862
003,paracentral,cortex,15,61,135667.0,152027.0,-0.056865975654688664,-0.11385478287667901
003,parahippocampal,cortex,14,60,39986.0,32925.0,0.09684409759844194,0.19429714522029606
003,parsopercularis,cortex,16,62,167965.0,190405.0,-0.06261684850852471,-0.12539775815114343
003,parsorbitalis,cortex,17,63,58384.0,56814.0,0.013628708831750552,0.027259105464673705
003,parstriangularis,cortex,18,64,106637.0,166195.0,-0.21829550785831575,-0.4437312542912158
003,pericalcarine,cortex,19,65,59924.0,63812.0,-0.0314217366005043,-0.06286416778361559
003,postcentral,cortex,20,66,388928.0,283593.0,0.15662707930309983,0.31585412481116126
003,posteriorcingulate,cortex,21,67,100196.0,83586.0,0.09037881838264901,0.1812522257421101
003,precentral,cortex,22,68,492056.0,457422.0,0.0364768851937591,0.07298615277646747
003,precuneus,cortex,23,69,261459.0,271171.0,-0.01823404614835815,-0.036472134745612714
003,rostralanteriorcingulate,cortex,24,70,68608.0,59154.0,0.07399696310327014,0.14826493318732284
003,rostralmiddlefrontal,cortex,25,71,310313.0,290002.0,0.03383390386713642,0.06769364600868348
003,superiorfrontal,cortex,26,72,782626.0,780380.0,0.001436974650129302,0.002873951278396608
003,superiorparietal,cortex,27,73,310502.0,357404.0,-0.07022245645345303,-0.14067645202787887
003,superiortemporal,cortex,28,74,216730.0,216225.0,0.0011664029749050132,0.0023328070077351126
003,supramarginal,cortex,29,75,276790.0,301420.0,-0.042596980335864135,-0.08524554506824764
003,transversetemporal,cortex,30,76,19240.0,15202.0,0.11724057836362581,0.2355644470937118
